round,lr,mean_client_loss_total,mean_client_loss_rul,mean_client_loss_fault,macro_rmse,macro_nasa_score,macro_auprc,macro_f1,round_seconds,client_1_rmse,client_1_f1,client_2_rmse,client_2_f1,client_3_rmse,client_3_f1,client_4_rmse,client_4_f1
37,0.00016384955486934162,56.62970213288615,56.55055710181813,0.158289861293117,14.968710899353027,582.6734969615516,0.9758058520050915,0.9307186746519406,5.563292500009993,14.776869773864746,0.9615384615384616,14.860832214355469,0.9615384615384616,15.103128433227539,0.8695652173913043,15.134013175964355,0.9302325581395349
38,0.00014082532495113625,56.511187301600046,56.43153319548249,0.1593085588467879,14.922778844833374,570.7914848895205,0.9757780742273138,0.9254332623897842,5.541997899999842,14.742875099182129,0.9615384615384616,14.792865753173828,0.9615384615384616,15.054316520690918,0.8695652173913043,15.101058006286621,0.9090909090909091
39,0.0001192770208154328,56.10270184771778,56.02212589707483,0.16115193451275214,14.998087644577026,589.3536526414691,0.9770239892599936,0.9362557732122949,5.33639180001046,14.817532539367676,0.9615384615384616,14.884960174560547,0.9615384615384616,15.105271339416504,0.8695652173913043,15.184586524963379,0.9523809523809523
40,9.929318906602175e-05,55.92646811923393,55.846840411472705,0.15925537033645532,14.91917872428894,568.9119281297371,0.9764725186717582,0.9307186746519406,6.152993000010611,14.767724990844727,0.9615384615384616,14.767637252807617,0.9615384615384616,15.03824234008789,0.8695652173913043,15.103110313415527,0.9302325581395349
41,8.09559475540797e-05,55.8288061717463,55.748786202817584,0.16004012964283906,15.078815221786499,613.5547794258287,0.9770239892599936,0.9307186746519406,5.016499400007888,14.82653522491455,0.9615384615384616,14.936217308044434,0.9615384615384616,15.283141136169434,0.8695652173913043,15.269367218017578,0.9302325581395349
42,6.43406479383053e-05,55.549113966453135,55.46955696732633,0.1591140551034717,14.965694904327393,587.084346616643,0.9764725186717582,0.9362557732122949,5.019009600000572,14.80335807800293,0.9615384615384616,14.831494331359863,0.9615384615384616,15.09858512878418,0.8695652173913043,15.129342079162598,0.9523809523809523
43,4.9515566048790485e-05,55.922699546036846,55.84285597001421,0.15968718252838204,14.939631700515747,577.3742412995277,0.9763295448155491,0.9307186746519406,5.3105056999920635,14.790112495422363,0.9615384615384616,14.80102252960205,0.9615384615384616,15.079423904418945,0.8695652173913043,15.087967872619629,0.9302325581395349
44,3.654162132698918e-05,55.49760076072987,55.417473361980086,0.1602547031209433,14.886889934539795,565.4810153265898,0.9763295448155491,0.9307186746519406,5.26132819999475,14.721497535705566,0.9615384615384616,14.706496238708496,0.9615384615384616,15.055106163024902,0.8695652173913043,15.064459800720215,0.9302325581395349
45,2.547212649466568e-05,55.57010269967458,55.4907175957595,0.1587702600558262,14.863550424575806,556.0847961751283,0.9763295448155491,0.9307186746519406,5.252786099998048,14.709399223327637,0.9615384615384616,14.684707641601562,0.9615384615384616,15.026801109313965,0.8695652173913043,15.033293724060059,0.9302325581395349
46,1.6352568480485276e-05,55.39469488419313,55.31523165920575,0.15892646179140651,14.892021656036377,564.3093417675481,0.9763295448155491,0.9307186746519406,5.108168199993088,14.730385780334473,0.9615384615384616,14.739646911621094,0.9615384615384616,15.042113304138184,0.8695652173913043,15.055940628051758,0.9302325581395349
47,9.22042150446728e-06,55.858487440343524,55.77825071546362,0.16047330684287348,14.84811806678772,553.9164613586557,0.9768810154037844,0.9307186746519406,4.925461899998481,14.678306579589844,0.9615384615384616,14.686674118041992,0.9615384615384616,14.997961044311523,0.8695652173913043,15.02953052520752,0.9302325581395349
48,4.104993088376974e-06,55.960844331924605,55.87984132334652,0.16200606235134285,14.847232341766357,553.3065700767775,0.9768810154037844,0.9307186746519406,4.911670499990578,14.676292419433594,0.9615384615384616,14.691048622131348,0.9615384615384616,14.994446754455566,0.8695652173913043,15.027141571044922,0.9302325581395349
49,1.0273036248318324e-06,55.868602210177535,55.78660732613447,0.16398989488832386,14.852943897247314,554.9071341473892,0.9768810154037844,0.9307186746519406,4.967485200002557,14.68023681640625,0.9615384615384616,14.69924545288086,0.9615384615384616,14.998656272888184,0.8695652173913043,15.033637046813965,0.9302325581395349
50,0.0,55.911316619392124,55.830251420437705,0.16213032973460823,14.852943897247314,554.9071341473892,0.9768810154037844,0.9307186746519406,4.945548800009419,14.68023681640625,0.9615384615384616,14.69924545288086,0.9615384615384616,14.998656272888184,0.8695652173913043,15.033637046813965,0.9302325581395349
