round,lr,mean_client_loss_total,mean_client_loss_rul,mean_client_loss_fault,macro_rmse,macro_nasa_score,macro_auprc,macro_f1,round_seconds
1,0.001,714.5654278502117,713.8180646667357,1.494725744348394,58.107364654541016,72192.51469361235,0.21611190245262213,0.0,14.140857699967455
2,0.0009989726963751681,417.3565966350352,416.44845119219366,1.8162911116999547,44.19186592102051,97349.74748418582,0.24544934532267002,0.3667047342192691,12.441270200011786
3,0.000995895006911623,285.2516616848265,284.34294981416963,1.8174233400499038,32.30808639526367,116561.18953885372,0.2656063093048615,0.026436335403726707,12.662789300025906
4,0.0009907795784955327,177.4709459540802,176.98496415016368,0.9719629208915508,29.48036527633667,31649.523602633868,0.7883372959731124,0.6764653229105746,11.446945399977267
5,0.0009836474315195148,172.7035404462663,172.37808605088514,0.6509091631294444,30.46683931350708,53467.33488219937,0.8127267302508543,0.7106978369292358,11.094142500020098
6,0.0009745278735053344,165.8512884913104,165.5507114193621,0.6011537724736689,28.3070387840271,22959.876064662552,0.8190709153178556,0.7018960160175876,11.577719199995045
7,0.0009634583786730109,163.51795732009492,163.23974266254083,0.5564294435234727,28.31096315383911,20451.237477556482,0.8393773445104058,0.7021077934719987,12.088656800042372
8,0.0009504844339512095,161.6326203572347,161.36041304416952,0.5444147226040199,28.218156814575195,16670.365234881254,0.8451332528131044,0.6862517455928334,13.343454299960285
9,0.0009356593520616947,160.84119011621237,160.57800135871577,0.5263777253376059,28.03136682510376,24097.59624185095,0.8498462503583191,0.7072087332956898,12.552299199975096
10,0.0009190440524459203,157.45299698615588,157.18942151149213,0.5271506418993694,27.824892044067383,21597.122630584374,0.8513895255697392,0.6922111194285977,12.55007909995038
11,0.0009007068109339783,155.06924219174164,154.809851636186,0.5187814042059721,28.09840965270996,20252.983592066426,0.8544305955453708,0.6759063568027285,12.986699500004761
12,0.0008807229791845672,155.844347526933,155.5866634032568,0.515368363412539,28.2570219039917,15588.741414359312,0.8537572386794599,0.6850974658869396,12.40706150000915
13,0.0008591746750488638,155.3731617652453,155.1116589398514,0.5230055379896968,27.62798547744751,16303.355685447754,0.8609529023342817,0.6938088111097038,11.343903900007717
14,0.0008361504451306584,151.97786122980185,151.72065854693605,0.5144047465953956,27.880221366882324,18228.08300634562,0.858277230506016,0.6801396720461469,11.214367699983995
15,0.0008117449009293668,151.99346554487954,151.73695192547606,0.5130277536661615,28.145062923431396,22031.470618751846,0.8585684919503744,0.681206437731924,11.429822600039188
16,0.0007860583300610849,150.93861299008432,150.68249868749842,0.5122282613236737,28.188419818878174,28665.95559925423,0.8600331569707227,0.6988299418233731,11.757490699994378
17,0.0007591962841552626,147.52340808630862,147.26853950056642,0.5097371581877405,27.84503746032715,25984.25125791558,0.858558942560683,0.6946852492648405,11.502746700018179
18,0.0007312691451204176,147.59060252071833,147.3312698366878,0.518665380767779,28.064705848693848,15843.566103035177,0.8622326701102536,0.6939467204367866,12.637333500024397
19,0.0007023916715611969,148.91650942248157,148.6567019871885,0.5196154728483698,27.921117305755615,25535.859686363634,0.8655735934443307,0.7338306287640766,11.656990899995435
