round,lr,mean_client_loss_total,mean_client_loss_rul,mean_client_loss_fault,macro_rmse,macro_nasa_score,macro_auprc,macro_f1,round_seconds
1,0.001,780.5919660809767,779.8979863086106,1.3879593818307665,75.4157231648763,164806.04071349095,0.7553362343069611,0.3666666666666667,8.829903799982276
2,0.0009989726963751681,699.7909459784129,699.0464080213651,1.4890727274015836,69.81274286905925,98547.47804725595,0.8002978574206884,0.3330749354005168,8.368868199991994
3,0.000995895006911623,638.5366256615118,637.754279489408,1.564692454015008,63.63679186503092,54666.189541864675,0.6653187266692857,0.06469135802469135,7.847622599976603
4,0.0009907795784955327,574.6783553219341,573.795800805443,1.7651091868238014,56.700958887736,27009.927600322666,0.6254959693700031,0.49213328655486915,7.634540700004436
5,0.0009836474315195148,504.18497710480597,503.32335017334344,1.7232516270990814,49.17989412943522,11960.586922307106,0.6711850944280426,0.6262532747414045,8.817044000024907
6,0.0009745278735053344,420.50919179172934,419.793055098748,1.432274115155271,41.183642069498696,5096.928240793384,0.6875179128378205,0.5419392569101872,6.707631300028879
7,0.0009634583786730109,330.37892357644927,329.7574201019895,1.243007691323906,34.064863204956055,3489.833100250097,0.7162382554265495,0.5304446655335847,5.642008099996019
8,0.0009504844339512095,248.4838457656715,247.9028653220663,1.1619603429797818,28.042554537455242,3387.172338190825,0.7016847042446163,0.5761239849475144,6.109402599977329
9,0.0009356593520616947,177.86038557713155,177.38750120893812,0.945769088544752,24.80061690012614,4440.939462244488,0.7452401449336522,0.6009159283868586,6.046993399970233
10,0.0009190440524459203,138.09641600912803,137.69016528408864,0.8125020423671815,22.586209932963055,2756.063321651984,0.7568887812272848,0.7336831154592486,6.034958899952471
11,0.0009007068109339783,123.587995666285,123.2797596113741,0.6164724441662942,21.431658426920574,1739.2595992964973,0.7793857358032263,0.6986996919658637,8.208650799992029
12,0.0008807229791845672,118.22582184051684,117.95817218334217,0.535299155243478,21.490046501159668,1745.0760976564495,0.7637719020038243,0.7101840076399881,7.8112028000177816
13,0.0008591746750488638,116.85238647179857,116.59421148723573,0.5163498947899021,21.05760924021403,1503.6592671609758,0.7884611401346842,0.7219181881803305,7.023299000051338
14,0.0008361504451306584,114.32928570574173,114.09371299432813,0.47114507651237664,21.71855131785075,1823.635731285295,0.7708042717139606,0.758356325701287,5.479644799954258
15,0.0008117449009293668,114.3234453747616,114.10637760357942,0.4341349738660472,20.82765817642212,1412.6618819248524,0.7925084628981578,0.7476233275838368,5.242680900031701
16,0.0007860583300610849,111.72761690784085,111.52148590502208,0.41226210098876476,20.70757182439168,1436.5834978615676,0.807058916447518,0.7660649660649662,5.602969800005667
17,0.0007591962841552626,110.35484479147344,110.15825906257487,0.39317106198239377,20.48528305689494,1352.6736931764674,0.8052842623180121,0.794301593645318,5.370712100004312
18,0.0007312691451204176,109.6541354495243,109.46711586975933,0.374039303494832,20.481320063273113,1242.6462463020164,0.8114415954648724,0.8031238802000756,5.492018999997526
19,0.0007023916715611969,110.0856502929317,109.90366580150896,0.3639686871770204,20.61600144704183,1230.5362042547733,0.8063062886052652,0.8030210038188762,5.854610099981073
20,0.0006726825272106538,110.19131214040995,110.01408037828814,0.35446348618977,21.46396541595459,1789.0680230026446,0.8322178095806105,0.8033683776540919,9.051189100020565
