round,lr,mean_client_loss_total,mean_client_loss_rul,mean_client_loss_fault,macro_rmse,macro_nasa_score,macro_auprc,macro_f1,round_seconds,client_1_rmse,client_1_f1,client_2_rmse,client_2_f1,client_3_rmse,client_3_f1,client_4_rmse,client_4_f1
20,0.0006726825272106538,105.512567993729,105.33699516373531,0.3511455647899523,20.212544918060303,5276.56125910249,0.9286044369692701,0.8077960968471918,11.893980400054716,17.897356033325195,0.8111888111888111,18.100017547607422,0.8321167883211679,22.575647354125977,0.7878787878787878,22.277158737182617,0.8
21,0.0006422637933155162,104.57437127812966,104.4017518525149,0.3452385031115609,20.133620738983154,6225.0088066142835,0.9338665695153929,0.8246462605723555,11.991420300037134,17.78278923034668,0.8285714285714286,18.250106811523438,0.8321167883211679,22.324581146240234,0.8253968253968254,22.177005767822266,0.8125
22,0.0006112604669781572,103.47537668450232,103.30473505038748,0.34128347153051686,20.218152046203613,7295.2546354912465,0.9297728639794878,0.8237599206349207,12.082471300032921,17.77667236328125,0.8285714285714286,18.2213191986084,0.8444444444444444,22.476898193359375,0.8125,22.39771842956543,0.8095238095238095
23,0.0005797999475166897,102.30577078207781,102.13352376912519,0.34449424048627003,19.92510986328125,6265.596934568053,0.9342495522013871,0.8323932764873843,12.304132399964146,17.499460220336914,0.8345323741007195,17.972238540649414,0.8507462686567164,22.190969467163086,0.8188976377952756,22.037771224975586,0.8253968253968254
24,0.0005480115129538409,101.87424280015452,101.70487944239548,0.33872681384033065,20.013559818267822,8031.918617448257,0.9371695852916229,0.8283605514316013,13.913788299949374,17.6251277923584,0.8260869565217391,18.138877868652344,0.8260869565217391,22.123456954956055,0.832,22.166776657104492,0.8292682926829268
25,0.0005160257887858277,101.31702770947314,101.14814513582157,0.3377653153555525,19.862195014953613,6970.046254557026,0.9340520096685299,0.8282047120339726,14.468688399996608,17.43598175048828,0.8467153284671532,17.854276657104492,0.8405797101449275,22.126869201660156,0.8095238095238095,22.031652450561523,0.816
26,0.0004839742112141724,99.4552119864798,99.28754858601991,0.3353268820564385,19.82146167755127,7650.953325678531,0.938201009892766,0.8431517884830589,14.471615099988412,17.458553314208984,0.8592592592592593,18.060256958007812,0.8507462686567164,21.873767852783203,0.8333333333333334,21.893268585205078,0.8292682926829268
27,0.0004519884870461591,98.76253345621453,98.59580672662895,0.33345357259276986,19.677498817443848,6433.38942430858,0.935772829944806,0.830553270169766,14.10515919997124,17.261184692382812,0.8345323741007195,17.619293212890625,0.8592592592592593,22.04154396057129,0.8188976377952756,21.787973403930664,0.8095238095238095
28,0.0004202000524833105,97.77357544526666,97.60994361526413,0.327263545354157,19.799699783325195,8210.574254050523,0.9383978291806536,0.8390506114381804,14.255886900005862,17.33056640625,0.8529411764705882,17.846925735473633,0.8571428571428571,22.00259780883789,0.819672131147541,22.018709182739258,0.8264462809917356
29,0.00038873953302184284,97.12001519076591,96.95608715012574,0.32785626130779966,19.60263204574585,7207.163881540118,0.9419530100659953,0.8339218612818261,14.258369300048798,17.18707847595215,0.8529411764705882,17.55372428894043,0.8507462686567164,21.890344619750977,0.816,21.779380798339844,0.816
