round,lr,mean_client_loss_total,mean_client_loss_rul,mean_client_loss_fault,global_test_rmse,global_test_mae,global_test_nasa_score,global_test_auprc,global_test_f1,global_test_precision,global_test_recall,round_seconds
1,0.001,673.387049685916,672.6531121194307,1.4678758703505494,60.26369094848633,50.59284973144531,77954.97397686075,0.7800705338520967,0.6363636363636364,0.4827586206896552,0.9333333333333333,7.683015300004627
2,0.0009989726963751681,433.65643025877404,432.9343102078478,1.4442409146251425,35.5116081237793,31.235849380493164,5753.060376582665,0.8542831423387303,0.0,0.0,0.0,6.5566085999889765
3,0.000995895006911623,182.48774207019812,182.14321779581456,0.6890481563931488,21.903268814086914,15.722648620605469,6270.210563035643,0.8418717082040819,0.7816091954022989,0.8095238095238095,0.7555555555555555,6.7751216999895405
4,0.0009907795784955327,101.46319058084921,101.24785407952912,0.43067326313931353,18.24627685546875,13.352299690246582,2351.631110954122,0.9095838980826056,0.8478260869565217,0.8297872340425532,0.8666666666666667,6.338323500007391
5,0.0009836474315195148,84.99588043810546,84.85814692868652,0.27546666801380076,18.864948272705078,14.328325271606445,2295.3781185253147,0.9181007374000577,0.8539325842696629,0.8636363636363636,0.8444444444444444,6.034846800001105
6,0.0009745278735053344,79.15191281640199,79.0456293720147,0.21256667565439832,19.4302978515625,14.499245643615723,2538.0376186255016,0.9160839642734478,0.8505747126436781,0.8809523809523809,0.8222222222222222,6.160116899991408
7,0.0009634583786730109,76.44593415781634,76.34857636522675,0.19471532287539448,18.73506736755371,13.969928741455078,2186.31823838722,0.9249715168548167,0.8604651162790697,0.9024390243902439,0.8222222222222222,6.599644400004763
8,0.0009504844339512095,74.52016608807745,74.4281250782505,0.18408175935163523,18.47330093383789,14.018834114074707,2052.3053193079922,0.9184101464447737,0.8764044943820225,0.8863636363636364,0.8666666666666667,6.67299799999455
9,0.0009356593520616947,71.8801645611717,71.7919659341255,0.17639704975583537,18.275432586669922,13.67422866821289,2040.650513977035,0.9314691889360714,0.8735632183908046,0.9047619047619048,0.8444444444444444,6.528024100000039
10,0.0009190440524459203,70.31700722353233,70.23155689180814,0.1709006031956652,17.96956443786621,13.280346870422363,2062.7149238102215,0.9467592438801867,0.8863636363636364,0.9069767441860465,0.8666666666666667,6.155067600004259
11,0.0009007068109339783,68.8506465660434,68.7649339071185,0.17142553338449767,17.814353942871094,13.134613990783691,2071.9485858272633,0.9454469389967317,0.9111111111111111,0.9111111111111111,0.9111111111111111,6.329574699993827
12,0.0008807229791845672,66.50662441229781,66.422526280065,0.1681962442941576,17.69347381591797,13.046111106872559,1967.9843964716033,0.9425877208504907,0.9111111111111111,0.9111111111111111,0.9111111111111111,6.819652999998652
13,0.0008591746750488638,65.58178928022666,65.49862319298323,0.1663316437545038,17.41629981994629,12.860248565673828,1872.9493523081915,0.9462549326352228,0.9111111111111111,0.9111111111111111,0.9111111111111111,6.236464100002195
14,0.0008361504451306584,62.399970897469835,62.32087150303883,0.15819862616565944,17.84471893310547,13.170458793640137,1936.5167480801347,0.93657008439328,0.9111111111111111,0.9111111111111111,0.9111111111111111,6.068524100002833
15,0.0008117449009293668,62.858316170219126,62.7767753421466,0.16308160217744647,17.718547821044922,12.947465896606445,2012.4029086059338,0.9441684240786985,0.9213483146067416,0.9318181818181818,0.9111111111111111,6.068513300007908
