round,lr,mean_client_loss_total,mean_client_loss_rul,mean_client_loss_fault,global_test_rmse,global_test_nasa_score,global_test_auprc,global_test_f1,round_seconds,delta_norm_client_1,delta_norm_client_2,delta_norm_client_3,delta_norm_client_4,delta_norm_client_5,delta_norm_client_6
1,0.001,742.1331328582692,741.5251239021185,1.2160168489979404,80.5355453491211,522229.2530869208,0.7064841977998487,0.72,2.4767914350004503,4.0513348384494625,3.8528376154890176,4.1115939446766605,9.435308913192962,4.391954902098419,4.484142526016334
2,0.0009989726963751681,710.5157978899483,709.8707943455229,1.290005166813311,77.74983978271484,407973.23114688933,0.7655972800721154,0.6,2.1257678439997107,3.8800669978016376,3.6704498953445914,3.992419635038257,8.94013543796249,4.072801307279969,4.170037501900965
3,0.000995895006911623,682.9275481035238,682.2454278136706,1.3642374382285336,75.04598236083984,319406.82843512297,0.7759898727137381,0.5874125874125874,2.03949350899984,4.070978621792757,3.7932899164904335,4.205453693059492,9.643501709433723,4.325958081386134,4.465196089485301
4,0.0009907795784955327,652.4912823650324,651.7738033480229,1.43495627742681,72.28298950195312,248169.69809285103,0.8160380357419696,0.36885245901639346,2.026916232000076,4.439518321939418,4.140588164453516,4.570118611322824,10.449772492531936,4.679785119653403,4.833205350961097
5,0.0009836474315195148,620.8489492995185,620.1065573533753,1.484785527190792,69.23739624023438,187006.83235319762,0.809103380166613,0.3673469387755102,2.0856653710006867,4.747862476995163,4.248507981830065,4.712716690218422,10.796757843768223,4.933304710407511,5.152917139969902
6,0.0009745278735053344,585.6998454107435,584.9625637220007,1.4745606331439784,65.88066864013672,135812.8888384945,0.7282866705617377,0.6013986013986014,2.103358343000764,4.878066079497989,4.268141766666303,4.748651423551988,10.61263230858703,4.903693827857058,5.139436735513581
7,0.0009634583786730109,546.7376015797926,546.0738188587216,1.3275618716848683,62.15007019042969,94495.66947465508,0.7793969641434939,0.49230769230769234,1.9856356800000867,4.883098566379301,4.484815160342377,4.883038427721567,11.273604856427053,5.01152765475848,5.185361299563414
8,0.0009504844339512095,499.1869205695928,498.6503993794733,1.073041942541218,58.16545104980469,63585.42475607715,0.8231326817344007,0.4406779661016949,2.268113980000635,4.159090735083068,3.9183607650085186,4.183386353865485,9.412679510246106,4.229384628299575,4.342860313472289
9,0.0009356593520616947,453.61348306470927,453.1277085757733,0.9715494519308211,53.996482849121094,41460.73653342531,0.8377722791279051,0.42105263157894735,2.1621999299995878,3.5305247020064567,3.0827835060133335,3.4382663751056803,8.225512616911123,3.5241785839770965,3.519152156151625
10,0.0009190440524459203,409.6187882770114,409.2031638945347,0.8312469471220324,49.702003479003906,26370.084557351576,0.8317512128793122,0.5714285714285714,2.007843481999771,3.183959440036493,2.773302364477252,3.0924672424478246,7.610412528083346,3.1783352745201476,3.139091052675767
11,0.0009007068109339783,365.3566460049601,364.9972393850414,0.7188122703301297,45.454383850097656,16557.48740196297,0.807890127083047,0.6216216216216216,2.043988626999635,2.7557563790772575,2.6954931826301034,2.78168527466259,7.186762455119472,2.9340823631401154,2.7896486719567273
12,0.0008807229791845672,321.6230773926234,321.31839371691746,0.6093683379974414,41.409141540527344,10556.558494742641,0.7691406866891063,0.625,2.0340498249997836,2.812041857558985,2.4807437246238875,2.5858745536884555,7.055019228524735,2.745031699006768,2.587065973839856
