round,lr,mean_client_loss_total,mean_client_loss_rul,mean_client_loss_fault,global_test_rmse,global_test_nasa_score,global_test_auprc,global_test_f1,round_seconds,delta_norm_client_1,delta_norm_client_2,delta_norm_client_3,delta_norm_client_4,delta_norm_client_5,delta_norm_client_6
1,0.001,658.1395640686949,657.5163691308757,1.2463878554559766,74.53618621826172,305279.2249573879,0.7825780986043438,0.3673469387755102,2.183934376000252,4.0513348384494625,3.8528376154890176,4.1115939446766605,4.326259485906767,4.391954902098419,4.484142526016334
2,0.0009989726963751681,570.6068276612922,569.8117429706816,1.59016853300757,63.388736724853516,106794.4893254373,0.7672677289626955,0.3673469387755102,2.1368699820000074,4.634656108942019,4.370613971034649,4.8418834571477705,4.856881436323381,5.054522702631773,5.177160415751187
3,0.000995895006911623,467.98446758095423,467.1050311012396,1.7588727009183671,51.041072845458984,29300.714361696737,0.7662226551288315,0.3673469387755102,2.294941362999907,5.036690976115104,4.592739708002828,5.169423288800839,5.3564122876977835,5.176529651105268,5.346265346228293
4,0.0009907795784955327,347.21223475737906,346.4782609910869,1.4679481826350156,37.75809860229492,7136.179920251214,0.8103990304022606,0.6052631578947368,2.1661757389997547,4.891387535173704,4.4900693164367755,4.964581408789705,4.870147009107839,5.362776945447723,5.411205914957689
5,0.0009836474315195148,226.196163408884,225.70169705355303,0.9889328952085644,26.51507568359375,3242.9201462993387,0.8705036520641862,0.6753246753246753,2.374203518000286,3.56583505745749,3.1855772977521193,3.4108177756820814,4.177443423622495,3.796471967720848,3.5230169717680497
6,0.0009745278735053344,146.6952973992724,146.30120375485552,0.788186995978835,23.32388687133789,3019.5165711061454,0.8987492676179035,0.6285714285714286,2.1350272799995764,3.096753136930083,2.6943882841174496,2.9578256597773134,3.783946445641872,3.3454455584916687,2.882606353871523
7,0.0009634583786730109,114.2559051377067,113.94490579509944,0.6219990851701193,24.059829711914062,5125.745921739672,0.887642008730191,0.5714285714285714,2.296671956999944,2.12587896130877,1.8277596276272003,1.9247538975387952,3.4033009332572144,2.335767757363363,1.9654397850755652
8,0.0009504844339512095,104.04218234834582,103.76508283110603,0.5541990235588052,25.646799087524414,8029.764481775497,0.8494782408900153,0.5625,2.339373045999764,1.5182245515310735,1.2682840671070708,1.3634396670183855,2.9969506132507147,1.66338329543638,1.4790464066193754
9,0.0009356593520616947,100.17116017203574,99.923404043627,0.49551228480998305,25.37494659423828,9779.232798453531,0.8376916566431237,0.5714285714285714,2.3414434760002223,1.3340964281944803,1.1368965935090094,1.082383300134913,2.7884299801758266,1.464836500590053,1.4218337760227677
10,0.0009190440524459203,98.34312212981092,98.08474906334489,0.5167460299564944,25.237157821655273,9133.968223847447,0.8390812601436507,0.6268656716417911,2.2076017350000257,1.4395558391064587,1.0833254817953826,0.9777586959264591,2.6018335792224367,1.2832605629363587,1.341342851745734
11,0.0009007068109339783,96.58354770306248,96.33548058173766,0.4961345978359677,24.923748016357422,8091.431051738463,0.8423053359515423,0.6363636363636364,2.328800566999689,1.2673518608910332,1.1462391098377833,0.9303337458832625,2.5080081900607434,1.2459850980518472,1.3236570712634266
12,0.0008807229791845672,94.63414550593073,94.39033812158307,0.48761484335006217,24.869598388671875,6808.5273408457615,0.8408116288015383,0.6470588235294118,2.142460690000007,1.2171865303710339,0.9284079557988842,1.029879621788111,2.4042548951053746,1.184080820864685,1.2759188913829282
13,0.0008591746750488638,92.94174161881737,92.7045595618402,0.474363885875617,24.910228729248047,7253.335725473333,0.8423853393331769,0.6060606060606061,2.1826842399996167,1.107023161201464,0.9038498938451038,0.865719611337389,2.3814070904205717,1.1291691138176765,1.1833560631991535
14,0.0008361504451306584,91.71014009867709,91.45940209504612,0.5014761589899233,24.71414566040039,5507.716534143364,0.8491171687033384,0.7123287671232876,2.356646205999823,1.0543592503480894,0.9405329582368063,0.8523759291055637,2.249846377875912,1.1538002289641058,1.1443118062720339
