round,lr,mean_client_loss_total,mean_client_loss_rul,mean_client_loss_fault,global_test_rmse,global_test_nasa_score,global_test_auprc,global_test_f1,round_seconds,delta_norm_client_1,delta_norm_client_2,delta_norm_client_3,delta_norm_client_4,delta_norm_client_5,delta_norm_client_6
1,0.001,742.1331328582692,741.5251239021185,1.2160168489979404,84.02745056152344,709488.0728029471,0.7441599582045544,0.0,2.0569612019999113,4.0513348384494625,3.8528376154890176,4.1115939446766605,47.176544564156856,4.391954902098419,4.484142526016334
2,0.0009989726963751681,791.5014580628225,790.9277048919365,1.1475056636260925,84.03329467773438,709839.6545813419,0.6764162262309843,0.0,2.215446298000188,4.701417632227826,4.444944473790561,4.793044416185921,56.700732131672964,5.092255135363734,5.281857478271134
3,0.000995895006911623,798.3128570511981,797.6963628864482,1.2329877402098735,84.03329467773438,709839.7036740617,0.6401605830999075,0.0,2.1822550000001684,5.172567737937803,4.838303179544799,5.4209011315275255,63.990818971769414,5.749994087517129,5.959414921060175
4,0.0009907795784955327,798.844358839128,797.5296323578297,2.629450905207393,84.03329467773438,709839.7036742936,0.14590402177654901,0.0,1.9583614329999364,5.8295437408101565,5.505943544513836,5.995232469311429,69.1135261497305,6.247981274759914,6.438717782468772
5,0.0009836474315195148,801.4937921276795,797.9160776292903,7.155426457163904,84.03329467773438,709839.7036742936,0.139879865838983,0.0,1.9389593330001844,6.93567762294285,6.507131663348213,7.034913809227323,77.94540278775607,7.228569846487552,7.377950369122357
6,0.0009745278735053344,806.5012996034978,797.5041022230454,17.994397733152827,84.03329467773438,709839.7036742936,0.13556520315480003,0.0,2.123213362000115,7.359597272438175,6.795470097226432,7.653956872217684,86.6634957596511,7.817790545882556,8.05976065103574
7,0.0009634583786730109,819.8567258683952,798.0181414610948,43.67716793638246,84.03329467773438,709839.7036742936,0.225,0.0,2.020877073000065,7.29347214047428,6.799935320069116,7.423275559592842,87.1017936456287,8.174316379039736,8.376916683087149
8,0.0009504844339512095,838.0202565755166,797.5253880689297,80.98973717136575,84.03329467773438,709839.7036742936,0.225,0.0,2.0738365659999545,7.537945927229892,6.967294870126575,7.851846366827164,92.40845125677288,8.31757896095205,8.592196584883458
9,0.0009356593520616947,864.9052384523426,797.1979625053982,135.4145538852999,84.03329467773438,709839.7036742936,0.225,0.0,1.9912456750003003,7.632816272558661,6.918789110076117,7.94417148923785,99.50701829895992,8.631972443427824,8.99585814122006
10,0.0009190440524459203,902.9180952378548,798.1214741916161,209.59324248974193,84.03329467773438,709839.7036742936,0.225,0.0,2.213151853999989,7.434196178615175,6.814605806189502,7.706232352120913,94.06577191513152,8.27650334341039,8.65069499186009
