round,lr,mean_client_loss_total,mean_client_loss_rul,mean_client_loss_fault,global_test_rmse,global_test_nasa_score,global_test_auprc,global_test_f1,round_seconds,delta_norm_client_1,delta_norm_client_2,delta_norm_client_3,delta_norm_client_4,delta_norm_client_5,delta_norm_client_6
1,0.001,742.1331328582692,741.5251239021185,1.2160168489979404,74.77782440185547,311788.1161332019,0.7256450449047387,0.5714285714285714,1.9905969519995779,4.0513348384494625,3.8528376154890176,4.1115939446766605,9.435308913192962,4.391954902098419,4.484142526016334
2,0.0009989726963751681,648.4039744201733,647.6749656265077,1.458017431938461,64.75576782226562,121927.51037200981,0.7434767704598293,0.37815126050420167,2.01359296299961,4.783455475201458,4.490196363001604,4.971546151092549,11.555800753009672,5.173295486749784,5.326463901896259
3,0.000995895006911623,534.1147072726383,533.3595196316777,1.510374525693349,51.469547271728516,31107.045927062412,0.7885003063436045,0.39285714285714285,2.3008082080004897,5.452952134675049,5.066645559490027,5.642453359664073,12.641775363341146,5.7485618932445695,6.044594848570753
4,0.0009907795784955327,379.29070340818384,378.7590503500016,1.0633059474853304,35.29156494140625,5528.608013695139,0.8530629889569449,0.6666666666666666,2.013440528000501,4.651235376142124,4.393691529914001,4.793894631050669,10.315336731154625,5.005878721377206,4.853694091188228
5,0.0009836474315195148,223.37172748213348,223.10540643903997,0.5326411948276456,22.429107666015625,3115.7961722225705,0.8973812857791752,0.7640449438202247,2.045709244000136,3.720722716890681,3.4296130258380555,3.3667456039477885,7.683273961042016,3.387344400317162,3.237981548286322
6,0.0009745278735053344,118.66891576650492,118.5138598864318,0.31011182165541756,19.676828384399414,3081.0569580438614,0.9367688362807944,0.8444444444444444,2.164575055999194,3.322574292886526,2.783729397477503,3.3094795209437384,6.9652866045811,3.4481945923228925,3.0042439117931723
7,0.0009634583786730109,93.41858736149074,93.30965266494395,0.21786948307963463,18.49808692932129,2671.444493767348,0.9598625838937651,0.8636363636363636,2.1816865500004496,1.9541112632142377,1.733179630726151,1.84707453772145,4.5985437663129645,2.099368679793319,1.8627480750623366
8,0.0009504844339512095,87.58167492917573,87.48228309365895,0.19878406732923928,17.969627380371094,2348.5743835357325,0.9663743722813953,0.8705882352941177,1.9620687440001348,1.318668763325219,1.2351460893177013,1.3507953802406734,3.7019930995614225,1.5832975045563065,1.345554246581739
9,0.0009356593520616947,84.69825893936027,84.60254182031811,0.19143417700399676,18.049470901489258,2252.2175619978107,0.9718363283731106,0.8536585365853658,1.990619467000215,1.1200994066935874,0.8743548759385962,1.048720318005844,3.5299051842868034,1.409211785379045,1.3771663036022803
10,0.0009190440524459203,84.4267579454635,84.33334196108937,0.18683139319124922,18.301393508911133,2387.58036326206,0.9703134338070702,0.8641975308641975,2.0286925640002664,1.0379825021305116,0.8019492880137306,0.9055213290115274,3.3583483131094294,1.3416212236342704,1.1640688543283295
11,0.0009007068109339783,83.22556064501934,83.13374725705798,0.18362687458127547,18.92752456665039,2576.8694996583085,0.9691136897699884,0.8354430379746836,2.089763431999927,0.9569112806720784,0.8083235381319277,0.9145709366994048,3.5762833835812335,1.410208164947805,0.9271772833129566
12,0.0008807229791845672,81.45616370893255,81.36612048526922,0.18008630813081583,18.177263259887695,2083.096660937891,0.9693805075351192,0.8536585365853658,2.0732592739996107,1.0247153640792042,0.8856680551899886,0.9997902322314598,3.173330755132547,1.2873569576819759,1.046966608632732
13,0.0008591746750488638,79.91838979003796,79.83232260513229,0.1721345687913514,18.734554290771484,2382.0797846697315,0.9651958035459902,0.8536585365853658,2.0723734540006262,0.9559238382302317,0.8755043483327944,0.9360360618339019,3.5286534558303044,1.156254185833368,1.014351611280745
14,0.0008361504451306584,79.12124719446045,79.03562123494187,0.17125146302989558,18.744173049926758,2338.3544593712677,0.961387217555568,0.8395061728395061,2.006832551000116,0.7736256019107074,0.8671399222654291,0.7194790541846979,3.438184684632206,1.1530345562442215,1.0514131438822372
15,0.0008117449009293668,77.74153647795782,77.65591724321361,0.17123851288124084,18.41572380065918,2110.821490476138,0.9591269503798723,0.8536585365853658,2.2631942289999643,0.877013788220972,0.7925285477692867,0.7574309145877721,3.449232305191319,1.1349008667310383,0.9187046003163369
16,0.0007860583300610849,76.8222974806332,76.73743462750372,0.16972584870887295,18.815841674804688,2228.228161258978,0.9581638666318536,0.8395061728395061,2.018578580999929,0.817385913636035,0.801412782840721,0.7079123313316651,3.37694566707493,1.057110144994635,1.0275905996188617
17,0.0007591962841552626,75.43427057830037,75.34851307230667,0.17151506258090796,19.1765079498291,2339.4860807589853,0.9557041793711202,0.8536585365853658,1.9599863900002674,0.8721469064656867,0.7478708672294815,0.8139226272453454,3.1630923427463427,1.0541347412337925,1.088815848831603
18,0.0007312691451204177,75.70504123178729,75.61971128249972,0.17065986333559516,18.984411239624023,2264.977636589835,0.9574025890608538,0.8536585365853658,1.977909764999822,0.7402117562290136,0.6345275773287693,0.8441304965757396,3.277621178580944,0.9433297481036328,0.8809117561125287
19,0.0007023916715611969,74.4616273738347,74.3761103883356,0.17103357998707625,18.942136764526367,2210.151184363452,0.9599631609741512,0.8536585365853658,2.12065251399963,0.6400951801410023,0.6217313338913278,0.6527850217139896,3.235493509019183,1.0495193044826565,0.8410779959269958
20,0.0006726825272106538,74.18007123523556,74.09595316142521,0.16823636681087192,19.012859344482422,2081.365329651728,0.9636608442900398,0.8674698795180723,2.020040094000251,0.734366645141041,0.671310672515362,0.6423268834234187,2.863652393659303,1.0984618960464898,0.8629505901599218
21,0.0006422637933155162,72.67154647806406,72.58738823768148,0.16831681852247074,19.174699783325195,2095.579427802548,0.9597856941724001,0.8674698795180723,2.0945122830007676,0.7375248774591039,0.6299048105046291,0.6878090375999663,2.9279939887222883,0.9533617985536325,0.7542734256216741
22,0.0006112604669781572,72.31758406892065,72.23395031162504,0.1672675419833631,18.980087280273438,2070.338263756943,0.9613713146450107,0.8536585365853658,1.9695743560005212,0.682759636146924,0.597478612993854,0.603302815817291,2.8436014066891557,0.9021754627015265,0.7229754499539995
23,0.0005797999475166897,71.01183235365366,70.9284991159438,0.16666649314828427,18.905282974243164,2090.4749035904024,0.9609155650704573,0.8536585365853658,2.1096334320000096,0.7814411892354953,0.5551534062551317,0.6190283184094606,2.813283584819582,0.9728002424985185,0.7834675682725207
24,0.0005480115129538409,69.82354714801401,69.7418501130394,0.16339425348537098,18.767417907714844,1818.517844246987,0.9567946349072272,0.8536585365853658,1.964530888999434,0.6633580607376687,0.591564885369917,0.5900580965380049,2.9338192875789018,0.8510924271227245,0.7870018005881028
25,0.0005160257887858277,69.69359457720107,69.6096418960714,0.16790526702247696,19.303550720214844,2083.9772316971157,0.9599693077715921,0.8536585365853658,2.18550380600027,0.6091303343361104,0.5567867226780857,0.4797070866001327,2.5503015169893377,0.7269314353788914,0.6830233990426376
