round,lr,mean_client_loss_total,mean_client_loss_rul,mean_client_loss_fault,global_test_rmse,global_test_nasa_score,global_test_auprc,global_test_f1,round_seconds,delta_norm_client_1,delta_norm_client_2,delta_norm_client_3,delta_norm_client_4
1,0.001,523.1807351573545,522.4242855635506,1.512901139959183,43.035560607910156,83171.90898716993,0.31242284958568906,0.3671497584541063,5.247648832999403,8.446784224485349,8.471011192236595,18.796719321816916,9.183688229973468
2,0.0009989726963751681,220.53192319950352,220.03727047643017,0.9893052954036996,30.08269691467285,109809.7405124765,0.7876917448791225,0.7058823529411765,5.215986965999036,8.394268732976911,8.404838032989215,19.03328786184721,9.176376598141266
3,0.000995895006911623,147.02008238279103,146.77937211344778,0.48142039284509175,30.79075813293457,69916.34052151158,0.8005746705034633,0.6505190311418685,4.899834391000695,3.7051221242918984,3.579332453568542,9.823801560172429,4.824076624015965
4,0.0009907795784955327,142.33769192842072,142.10738413691755,0.46061593403312084,32.071834564208984,50072.491136393204,0.8063778784199375,0.631578947368421,5.1173515760001465,2.8448144126140087,2.836426588055678,7.339415038697903,3.600771359996348
5,0.0009836474315195148,138.02717542464507,137.79940265065449,0.45554506969509523,31.283143997192383,48127.37208451512,0.8146061215365694,0.6503496503496503,5.452665539000009,2.659460233408415,2.6603396887074977,7.095957725363751,3.3414857114781826
6,0.0009745278735053344,135.56124479668597,135.33568141123067,0.4511270137072986,31.12561798095703,53135.42773928626,0.8175122840789617,0.6666666666666666,4.891834191999806,2.2697342989778315,2.078992006718232,6.722255439525897,2.7740032087765587
7,0.0009634583786730109,132.67035965644473,132.44800354828038,0.4447119786110071,33.307926177978516,43857.62782941913,0.8053870849394865,0.631578947368421,5.095240171000114,1.6943998980095365,1.9631217489794541,6.1438752877595135,2.927170274040793
8,0.0009504844339512095,129.18486069391562,128.96581425852222,0.4380927581700937,32.675025939941406,48797.79439487351,0.805233743328431,0.6442953020134228,4.85536640600003,1.7737783112276866,2.077756896914283,5.810688303540412,2.8821346471362554
9,0.0009356593520616947,127.13808713829124,126.91787524629062,0.4404237561957973,33.723846435546875,38653.202459393884,0.8030192645523264,0.64,5.601290810000137,1.3907391482855085,1.7008731401979615,5.963121611087268,2.5952369452902153
10,0.0009190440524459203,125.40956956504932,125.18961168386004,0.439915991576273,31.517087936401367,43214.47027841636,0.8061432644345433,0.6551724137931034,5.297391238000273,1.2165929121499641,1.4916895437579767,5.640210232612542,2.339994859555049
11,0.0009007068109339783,121.93044972082436,121.71865508388507,0.42358925982957796,32.50537872314453,39291.910962311624,0.8036823486262427,0.6462585034013606,5.000080023999544,1.3431665682322402,1.273634026331369,5.230131824295725,2.4652145790630358
12,0.0008807229791845672,121.24982638764284,121.0347897930753,0.4300733988507689,31.747920989990234,40948.942872972504,0.7988372235836633,0.6597222222222222,5.101656609998827,1.1711911833273563,1.1045246113171971,4.654149242044285,2.1398970262788777
13,0.0008591746750488638,117.89651519491301,117.68973074038135,0.41356894057380394,31.637418746948242,52122.533060173395,0.7980600130670896,0.6737588652482269,5.092977406999125,1.1508792174445113,1.1734944431171683,5.137489083746654,2.245559782817773
14,0.0008361504451306584,117.7313553692984,117.52158648651445,0.41953777793487435,30.296688079833984,58508.18237703739,0.8091033054254411,0.6988847583643123,5.161754549999387,1.066403835696037,1.0147037254224207,4.485453725525685,1.9639102957078745
15,0.0008117449009293668,117.12500675966652,116.91815526200658,0.413703043319846,30.488840103149414,48456.79138393374,0.8092667587354507,0.7014925373134329,5.174084008000136,0.8445133397769574,0.9942217640573431,4.19464837461369,1.890841373987857
16,0.0007860583300610849,113.86196554716045,113.66040619488292,0.4031186757703499,30.493106842041016,50731.48600136774,0.8090878916522246,0.6966292134831461,4.9718346999998175,0.969612848864344,0.9325900022505682,4.49110579476781,1.8841413623053138
