round,lr,mean_client_loss_total,mean_client_loss_rul,mean_client_loss_fault,macro_rmse,macro_nasa_score,macro_auprc,macro_f1,round_seconds
1,0.001,777.0837230664238,776.3845987182741,1.3982498092567428,72.63875007629395,127776.26115129318,0.8229074664989471,0.36666666666666664,8.521734600013588
2,0.0009989726963751681,664.0184607166204,663.2314620911029,1.5739989831668535,63.81354808807373,55584.653665024176,0.635957809637005,0.0,6.656943400012096
3,0.000995895006911623,567.6881438382482,566.8088702923918,1.7585467778728678,53.30835819244385,18847.696435471,0.6609758771276716,0.5907648848326814,6.058954500011168
4,0.0009907795784955327,452.2150957132666,451.4456054317655,1.5389809935053997,41.20908832550049,5199.834625727037,0.708239657499652,0.5612628299120235,6.153103799995733
5,0.0009836474315195148,315.4756133605979,314.86094252264013,1.2293429089161239,29.655829906463623,2202.6890247901715,0.7573093468864069,0.6044459644322845,6.109566300001461
6,0.0009745278735053344,200.4052556937914,199.9237262374864,0.9630589334582068,22.060898780822754,2686.7041393988557,0.8637843024372062,0.7405336911150864,6.074799800000619
7,0.0009634583786730109,134.7769908134271,134.43571218664968,0.6825567046798345,19.286798000335693,1575.2063283060197,0.8729424342889183,0.7988673898897043,6.196663800015813
8,0.0009504844339512095,121.89695965653411,121.63721476429929,0.519489984241278,18.41981816291809,1222.9939976012886,0.8993075666968353,0.7997206694015204,6.118236000009347
9,0.0009356593520616947,115.34802444342951,115.13147655548305,0.4330955360408786,18.309214115142822,1285.9148324596756,0.9130419711281963,0.8132539682539682,5.900880900007905
10,0.0009190440524459203,111.82029336131508,111.61788188818974,0.4048231226576525,18.317999124526978,1335.3265972121121,0.9188139881951065,0.8294076655052265,5.919890699995449
11,0.0009007068109339783,108.2826650184924,108.10358642061264,0.358157083188386,18.71420979499817,1571.4877222093996,0.9188190026385727,0.8294076655052265,5.982900100003462
12,0.0008807229791845672,107.47315674402664,107.29902127291722,0.34827127312028777,18.038270235061646,1224.302687707433,0.9186149379039995,0.8388813780671744,6.272603999997955
13,0.0008591746750488638,107.1330362670987,106.9683061116911,0.3294605366210197,18.027757167816162,1246.4789697973656,0.9219247481889028,0.8540654615604575,6.388560999999754
14,0.0008361504451306584,107.0001578418698,106.8438091984543,0.3126974370264811,18.45267105102539,1293.6645179752593,0.9199913714624395,0.8411423699914748,6.1039096000022255
15,0.0008117449009293668,105.50608941752247,105.35217624938122,0.30782631562549345,18.93920588493347,1478.6651922909525,0.9211620384886001,0.8541182873730044,5.968978099990636
16,0.0007860583300610849,105.37762240152757,105.22909894192101,0.29704680145893014,17.946377992630005,1096.177434171671,0.9268544084444645,0.8355046961185069,6.309059100021841
17,0.0007591962841552626,106.21961030995016,106.07146296760929,0.2962944469455371,18.755085468292236,1229.2613590757055,0.9283182515684065,0.830210578471448,6.1849311999976635
18,0.0007312691451204176,109.06956677084153,108.9242685375447,0.29059663960182774,18.820448875427246,1372.3984772536614,0.9270700416099562,0.8365983705735258,5.963262100005522
19,0.0007023916715611969,105.87531608935035,105.73546521198944,0.27970174336423426,19.52941346168518,1619.0251835146655,0.9307740339134825,0.8450100324060867,6.2025203999946825
20,0.0006726825272106538,106.72814152594731,106.59130075735811,0.27368143521867416,19.033012628555298,1291.6227579605793,0.9319133814636884,0.8452526618939993,5.9578301000001375
21,0.0006422637933155162,106.84254135951353,106.70733574561845,0.27041108670672265,19.676776885986328,1586.886848991389,0.9326192490627414,0.8646554914766329,5.810556699987501
22,0.0006112604669781572,107.49551118121275,107.3590439935214,0.2729340924101631,19.26599431037903,1454.2209514792362,0.9342104406117746,0.8477087886762715,6.1295145000040065
23,0.0005797999475166897,105.71655824092811,105.58542256350455,0.26227147092473824,20.39209747314453,1920.0479889581216,0.9330146178453449,0.8351161250097421,6.275569899997208
