round,lr,mean_client_loss_total,mean_client_loss_rul,mean_client_loss_fault,global_test_rmse,global_test_nasa_score,global_test_auprc,global_test_f1,round_seconds,delta_norm_client_1,delta_norm_client_2,delta_norm_client_3,delta_norm_client_4
1,0.001,551.33953855644,550.6079290393136,1.4632193475799098,62.39851760864258,96588.9742015737,0.7129320675340951,0.45685279187817257,6.179111399993417,5.053337894846655,5.057322592979155,5.272097915762234,5.23915600407221
2,0.0009989726963751681,389.2612621197668,388.453104380983,1.6163150785554599,39.2857551574707,8670.724885267191,0.8013561806232657,0.4067796610169492,5.944612399995094,7.310930669156489,7.535641860870954,6.94078695262262,7.677469004363921
3,0.000995895006911623,221.33573342729792,220.53357971932581,1.6043076354080907,21.69395637512207,2545.4146753928317,0.8904131832246553,0.5625,5.878261699996074,5.468437659704016,5.686642962545626,7.056962864672969,5.322798565184043
4,0.0009907795784955327,113.8749794867189,113.32050707819084,1.1089447743426821,20.56760025024414,2647.7256616383324,0.933459537326746,0.6666666666666666,6.205389599999762,2.6846614132896165,3.234537408563496,4.4058359181748,3.440042774208328
5,0.0009836474315195148,101.24031434046879,100.69001789804315,1.1005926453016683,18.980634689331055,1928.8578982087113,0.9334771324997491,0.704225352112676,6.072184400007245,1.8746826081130263,2.01699668195064,3.5360727885923833,2.5149835626225974
6,0.0009745278735053344,94.22313683062906,93.76444338526565,0.9173869355592661,19.191003799438477,1763.1092643308364,0.9225998337638743,0.7222222222222222,5.7867564000043785,1.4084781842239409,1.6964554421656914,3.1914971408159127,2.239730704289058
7,0.0009634583786730109,91.0586531132123,90.63141781765547,0.8544707503495386,19.228633880615234,1729.5241806122576,0.9238042304034109,0.7397260273972602,6.09661330000381,1.0402941557545238,1.528182315313974,2.8171376605215834,1.964953898814651
8,0.0009504844339512095,89.1516491163196,88.76439163285902,0.7745146746873853,19.376354217529297,1708.7384152282375,0.9386250792364104,0.7222222222222222,5.932998399992357,0.8427532200985879,1.45406437934765,2.5993440649576898,2.006587292093888
9,0.0009356593520616947,87.59879479940065,87.21701080628338,0.7635683269383025,19.891647338867188,1784.2176588051448,0.9394326854296928,0.7567567567567568,5.8260244999983115,0.8048494079960314,1.303432212987249,2.5747464563680427,1.927522363970454
10,0.0009190440524459203,86.43175516558142,86.05453913401539,0.7544324821795518,19.80422019958496,1679.7314799122435,0.9378954436314895,0.7792207792207793,5.958683199991356,0.617645319517909,1.27460585283697,2.407677473536496,1.8888013171436746
11,0.0009007068109339783,86.32785668163137,85.94465097887148,0.7664114692102437,20.31048583984375,2361.6687447640506,0.9289289837935687,0.704225352112676,5.837120900003356,0.5898298651182399,1.291506583337146,2.3565992765610795,1.6228494086482697
12,0.0008807229791845672,85.99337895502036,85.57721277492173,0.8323321435739008,20.232641220092773,2237.327845662079,0.9317623745601495,0.7397260273972602,5.978627400007099,0.4681109372801003,1.4413953033805367,2.3489851193637445,1.6745633334752352
13,0.0008591746750488638,85.82511858552516,85.39724847379436,0.8557402445336332,20.270601272583008,2417.4796349908174,0.9237208000549493,0.7397260273972602,5.982124499991187,0.5456718091903822,1.2925620536290472,2.2771247827817485,1.8361903710460785
14,0.0008361504451306584,85.1026155797609,84.65141211383649,0.9024074224157005,20.49919891357422,2195.905795550378,0.9312566130675475,0.7222222222222222,6.086245400001644,0.6326933714825125,1.317569002508225,2.166586484562126,1.712820636694782
15,0.0008117449009293668,86.11965235229331,85.63132951180643,0.9766449653311191,20.473194122314453,2297.3158321137007,0.9249912289394109,0.7123287671232876,5.958879799989518,0.5197889586277376,1.168106419871963,2.104942596679969,1.577000637645022
16,0.0007860583300610849,83.9454999051307,83.45167106758564,0.9876567798264615,21.174955368041992,2654.463303731314,0.9363698332444705,0.6363636363636364,6.107227399988915,0.46087043750180395,1.3042535659170305,2.0585819961991976,1.6537793433419457
17,0.0007591962841552626,83.89567536780397,83.38092399370771,1.0295025073887387,20.703977584838867,1965.6390317119312,0.9274325607555579,0.7222222222222222,5.994465800002217,0.33163085615410165,1.2779482896335743,1.9592852312336553,1.653821791395805
