round,lr,mean_client_loss_total,mean_client_loss_rul,mean_client_loss_fault,global_test_rmse,global_test_nasa_score,global_test_auprc,global_test_f1,round_seconds,delta_norm_client_1,delta_norm_client_2,delta_norm_client_3,delta_norm_client_4,delta_norm_client_5,delta_norm_client_6
1,0.001,717.4072408753173,716.6179468785982,1.5785882902723876,71.0123519897461,220787.15473618737,0.6748791432959156,0.0,2.046110018000036,4.129975704383743,3.850495842723291,3.9745257515895176,4.478497455538184,4.5305938384732585,4.401509410728673
2,0.0009989726963751681,591.1854357183414,590.4466655509517,1.477541870731491,56.07506561279297,50477.04291570442,0.8238721667712698,0.6782608695652174,2.11674870600001,4.678724686771232,4.27946980527982,4.511285532177937,5.351964108548053,5.467826563399104,5.093203156507995
3,0.000995895006911623,426.64169455255734,426.07283959240436,1.137710111718967,37.039825439453125,6847.321493554498,0.8033502379927738,0.717948717948718,1.9099195419999546,5.550195438403069,5.199021577564533,4.975974263985683,5.977315460990832,6.021009216502062,5.933070389193922
4,0.0009907795784955327,240.68213932823946,240.31429834120513,0.7356814561767067,22.399343490600586,4120.009231422806,0.865485268866597,0.7764705882352941,2.0095112370000265,3.670573424994455,3.211922064389633,3.3518981392048803,3.604327284210465,3.629518796787428,3.877424405246643
5,0.0009836474315195148,122.10207704608224,121.85897740342672,0.4862004735943291,19.68621063232422,3278.3181486874355,0.8864526461033143,0.8314606741573034,1.9540844819999847,3.317019993784409,3.095415947050912,3.2190855534078215,3.460671830781714,3.258589840966549,3.5337250361416683
6,0.0009745278735053344,96.55832919283222,96.37382483858812,0.36900830715528693,18.004907608032227,1836.431218158968,0.906186451044158,0.8636363636363636,2.1082298719999812,2.290022935053467,1.9872750593187836,2.103929580438703,2.3782008107516286,2.370415850214783,2.406477232385623
7,0.0009634583786730109,86.99768857905917,86.86319226358177,0.26899311844171003,18.390493392944336,1730.5576047362192,0.9051236011179782,0.8048780487804879,1.9675502889999734,1.451013397691626,1.5451460168533673,1.6830114956438997,1.8361193137216372,1.5788846507244185,1.8793301647913039
8,0.0009504844339512095,82.59678246254877,82.4833617744131,0.22684165457394453,18.939376831054688,1915.5988817489238,0.9030702442196016,0.7654320987654321,1.9695342960000062,1.3570298180677618,1.2695224464354846,1.4251441447426065,1.3397233759601725,1.5386303203316294,1.4338417095781382
9,0.0009356593520616947,81.6306402419943,81.5280814447634,0.2051171765658735,18.510116577148438,1766.1910044096608,0.9119137183375805,0.7804878048780488,1.9803814500000385,1.2331582929040992,1.15080710930121,1.1452883857202385,1.228428577012245,1.349956176709581,1.0610426699693685
10,0.0009190440524459203,79.18408951162894,79.08530200797811,0.19757492750019046,19.118846893310547,2080.465331072336,0.9191056918053233,0.7654320987654321,2.2196357669999998,1.0295593046592517,1.013393448352464,0.9533540606130644,1.2213310289475041,1.1487593490084183,1.2576128862310476
11,0.0009007068109339783,76.89499480788183,76.79849146714096,0.1930065674258561,18.439027786254883,1818.4436716763162,0.9289212264156561,0.7951807228915663,1.9346238370000037,1.1509162719168358,1.0192169532554691,0.8833847933292575,1.2433971422329826,1.1352411011299697,1.022575942715978
12,0.0008807229791845672,74.49133754646708,74.39860022650136,0.18547462486303842,17.64848518371582,1511.29447424521,0.931960791547694,0.8095238095238095,2.042704611999966,1.0735964925313142,0.9507064478071612,0.9276129569153556,1.284441792909041,1.0761738376853855,1.0816882509082444
13,0.0008591746750488638,73.23838221624537,73.14934099839151,0.17808255057274636,18.156463623046875,1763.6053779928354,0.9437412920510027,0.8433734939759037,1.9479903250000348,0.9387298170871944,0.8795472966089527,1.0510520699106334,1.1310345421762027,1.0990722415670038,1.02340380753264
14,0.0008361504451306584,72.60572899896245,72.51534877441212,0.1807604291700884,17.66191291809082,1611.9092796011698,0.9474645176856324,0.8837209302325582,2.047354927000015,0.8169198688529666,0.7817860022263659,0.8558771705773397,1.1022951766762459,0.8906618528777138,0.8834132708660982
15,0.0008117449009293668,69.06321016713513,68.97767464873878,0.17107099008389617,17.44675636291504,1498.842341936066,0.9387214763355564,0.8666666666666667,1.9729575249999698,0.8133664651417505,0.949024640944211,0.895165719186048,1.0921864337077716,0.9143568388514797,0.9439254905841649
16,0.0007860583300610849,68.14282507620551,68.05851857571209,0.16861315168468052,17.389089584350586,1494.2109887161832,0.9407281941288965,0.8764044943820225,1.9923253270000032,0.9989134351853562,0.8117179511150797,0.8134845293428674,1.0543143658881824,0.9207303231146223,0.9663066907814883
17,0.0007591962841552626,66.94552250465576,66.85895442119089,0.1731359934435065,17.106801986694336,1423.0333150903402,0.9509674876109667,0.8764044943820225,2.1477061490000438,0.8578174614407137,0.706728163569816,0.7134013502717752,0.9268705951018912,0.9517746844965871,0.8339335275191442
18,0.0007312691451204177,64.3772996631911,64.29547355234406,0.16365227136450478,17.970623016357422,1755.1437321708938,0.9547497710280595,0.8505747126436781,2.2338619440000116,0.7239150900065507,0.7234083708244289,0.7794876392630298,0.9734422023959542,0.8352787068606902,0.8870829224728887
19,0.0007023916715611969,63.06779908065613,62.98582083421945,0.16395653008871414,18.06145668029785,1876.423821500367,0.9533158377985658,0.8636363636363636,1.9823612730000377,0.703229949058622,0.775976710208094,0.7012811256959035,0.8909422311018935,0.8564526768552327,0.7946037611150114
20,0.0006726825272106538,61.565390908047824,61.48367244201365,0.16343724062287687,17.58970069885254,1710.7095145367853,0.9517813839936101,0.8636363636363636,1.9760234949999926,0.6605874066564537,0.6581115024574092,0.6807021367277392,0.8656595533066063,0.8296020838173346,0.7539530999305581
21,0.0006422637933155162,61.12557416517023,61.045793388015966,0.1595613569806945,17.01291275024414,1534.6509834894123,0.9537401839543357,0.8764044943820225,2.0983088599999746,0.6355097804193294,0.5730711301461833,0.6258078734184914,0.7494984243836906,0.7721753480114413,0.6377688347413037
22,0.0006112604669781572,59.48533132110868,59.406098213907846,0.1584664838085045,17.39421844482422,1704.7354162770828,0.9520107533861937,0.8764044943820225,2.242231430000004,0.7392806184407033,0.6326711676162791,0.5706941364466129,0.7480595306033867,0.740497000439117,0.619172350070757
23,0.0005797999475166897,58.66759250704528,58.589769659897364,0.15564577272803462,16.926300048828125,1485.1749541291001,0.9467729826095246,0.8888888888888888,1.9330365179999944,0.6184810953575659,0.5322546871829699,0.5442416106816026,0.6770876461807124,0.689680959050821,0.6167600600814616
24,0.0005480115129538409,57.91172090002697,57.83618471717815,0.151072404900064,17.87546730041504,1913.720900965116,0.9524777674134097,0.8764044943820225,1.909675252999989,0.4994766209059514,0.5420411189495905,0.5325443329893503,0.6734060216594843,0.6379629969753252,0.6372375437765949
25,0.0005160257887858277,56.698434158420866,56.62271173013372,0.15144484266536803,17.297712326049805,1673.7270538822204,0.943659637218185,0.8888888888888888,1.9459453449999842,0.6365275785411104,0.4698739530422022,0.48366010947640464,0.6032856482747717,0.5372802462986868,0.5510245707296693
26,0.0004839742112141724,56.25138434037697,56.17508955656145,0.15258954340742728,17.461580276489258,1739.1977765404397,0.9485836750034262,0.8764044943820225,2.176948842999991,0.4584491780835139,0.5384305290036518,0.44275216552261853,0.6419742459046841,0.5387912725039181,0.5029926441366138
27,0.0004519884870461591,55.43216386245509,55.35680685886063,0.15071387106425096,17.183181762695312,1641.0419743879675,0.9490955180388462,0.8636363636363636,1.9562107259999948,0.5032865451429531,0.4976811151674665,0.4231251413244323,0.6335448770583616,0.5432034504814864,0.5106177212599381
28,0.0004202000524833105,54.47319343792762,54.39649310212269,0.15340061837118804,17.495866775512695,1766.9084117146774,0.9482652017652939,0.8636363636363636,1.9660324640000226,0.5345719718150495,0.389148058613127,0.4132223520297693,0.5618417486580012,0.47207109931701324,0.5308468607962884
29,0.00038873953302184284,53.59919758033593,53.52627249468878,0.14584994919875965,17.141529083251953,1636.2845827135588,0.9483566017826885,0.8764044943820225,1.9859269600000289,0.5000587284164455,0.38565172827482314,0.3483450066555251,0.4857477026353483,0.4733017219038525,0.4361724818344765
30,0.0003577362066844838,52.879070048352105,52.807471702324115,0.14319654653517777,17.376432418823242,1733.397572677622,0.9486981577599181,0.8636363636363636,2.092741912000008,0.42614825901502557,0.386333317409563,0.4148879257463075,0.5292786907092604,0.3856686997113037,0.43479265664894046
31,0.0003273174727893463,51.62156865636914,51.54897685890097,0.14518376851332637,16.99566650390625,1614.2418738287806,0.9507296184852647,0.8764044943820225,2.0004231200000504,0.409303840152314,0.3684236686313125,0.3345066545065127,0.4825825777400834,0.40792851256329066,0.44249583220268185
32,0.0002976083284388031,51.52127022167113,51.45016702230373,0.1422065548812034,17.272275924682617,1796.7067396618272,0.9528152017231044,0.8636363636363636,1.9531540560000167,0.36683466651902197,0.340563389700044,0.29511329418978716,0.4485084435655645,0.36501148610240663,0.36979501885374205
33,0.0002687308548795825,51.47799169107261,51.407476515555175,0.14103049946495783,17.203100204467773,1787.88671333714,0.9540317546932318,0.8636363636363636,1.9297519669999588,0.3469542589632667,0.28462305032222035,0.2800362061201444,0.42440185975632566,0.32484772357589997,0.39844523719582564
34,0.00024080371584473748,50.856702440631466,50.786163917671566,0.14107700226565809,17.039602279663086,1723.4938237061415,0.9544064823620771,0.8764044943820225,2.104632901000002,0.3113553270975126,0.282785101867365,0.2728463852329025,0.3963545612141191,0.30184850372452826,0.31529827806692434
