round,lr,mean_client_loss_total,mean_client_loss_rul,mean_client_loss_fault,global_test_rmse,global_test_nasa_score,global_test_auprc,global_test_f1,round_seconds,delta_norm_client_1,delta_norm_client_2,delta_norm_client_3,delta_norm_client_4
1,0.001,565.5877822360001,564.8787317956792,1.4181002088225654,60.77790451049805,82161.32710460247,0.7972911807920176,0.3673469387755102,6.5009430999998585,4.746859038689689,4.912169415550141,5.058869411367562,5.450012532928869
2,0.0009989726963751681,376.7009217589145,375.7786208981215,1.8446009279321316,35.91246795654297,6011.263294989225,0.8235330379763247,0.5079365079365079,6.6015786999996635,7.499338117463317,7.507897049651024,6.602491947338284,7.754695276454516
3,0.000995895006911623,193.13398773303288,192.4179465871909,1.4320822699980789,22.51150131225586,4606.389977607176,0.8964621202746933,0.684931506849315,6.382875999996031,5.013512580912545,5.310057779052868,5.660389992227516,5.0983948641665915
4,0.0009907795784955327,114.2180107488625,113.68840318927842,1.0592156383803804,23.52223777770996,4558.4953958927335,0.9013625618551525,0.6470588235294118,6.527695000004314,3.2641457404403798,3.120816616285938,3.8482074497057956,3.3237553017109533
5,0.0009836474315195148,95.81237058089673,95.45133477578432,0.72207193228325,23.09889793395996,6613.707364698288,0.8943555891955814,0.6666666666666666,6.651950400002534,1.8159575536656185,1.8750341974239833,2.9102113974687205,1.9074530228072513
6,0.0009745278735053344,94.10599220934368,93.65025057800557,0.911483235047302,23.382226943969727,6172.1796974035515,0.8889742208316074,0.6764705882352942,6.980576500005554,1.521870392381464,1.5197512255213548,2.863289821722451,1.6774919591187354
7,0.0009634583786730109,89.31785604089825,88.93200747320783,0.7716967687826394,24.301870346069336,8339.357346810655,0.8901866607093041,0.6363636363636364,6.584861999996065,1.4654462424071386,1.2558145811346713,2.5478191046541716,1.4924374745349773
8,0.0009504844339512095,88.82160169194302,88.35908052214197,0.9250422158541297,23.472253799438477,4877.398943638399,0.8713700504482499,0.6571428571428571,6.587712399996235,1.3038349513963752,1.3136660526175754,2.4664685566901543,1.3603977002898693
9,0.0009356593520616947,84.23839542910477,83.86212334580458,0.7525446505656794,24.572372436523438,9913.26143164935,0.8690277713702368,0.6153846153846154,6.542182600001979,1.3044389993744339,1.1494112324174173,2.3840306604458927,1.2936427975930682
10,0.0009190440524459203,82.61550619163859,82.2104598882698,0.8100927736719544,24.420970916748047,5811.893034310652,0.8548332954999144,0.704225352112676,6.320076900003187,1.2526051576864399,1.2394950311367623,2.351955347627428,1.3539290936661732
11,0.0009007068109339783,79.80322071835278,79.46134326437942,0.6837549632038765,24.122177124023438,7022.630167807646,0.8662488760753407,0.59375,6.766427899994596,1.17504445719437,1.025360154454005,2.2819295065955916,1.1810847865795069
12,0.0008807229791845672,76.66469578048428,76.31436098458741,0.7006695286509986,24.6940860748291,4762.5506550948885,0.8460350052625946,0.6666666666666666,6.551042000006419,1.1292458686107192,1.1123567534082042,2.1702660138426015,1.1819065467456493
13,0.0008591746750488638,75.3849152772923,75.0604271189728,0.6489764291579427,23.736650466918945,4790.3620440847935,0.862405285704124,0.5245901639344263,6.360346599998593,1.005717826488579,0.8645567545240181,1.98467486541638,1.0999728033957348
14,0.0008361504451306584,73.21745927687381,72.88033813791135,0.6742427437533415,24.33787727355957,4188.702330558758,0.8594619532843555,0.5714285714285714,6.381817100002081,1.0638429333420731,0.9571281762517282,1.9594305728185746,1.0816177571649865
15,0.0008117449009293668,71.6568924946409,71.34125318433927,0.6312789070410798,24.046539306640625,3483.147805603817,0.860880996386246,0.59375,7.31371410000429,0.9301709562355853,0.8246851997361503,1.7332547799173919,1.0392219809487584
16,0.0007860583300610849,69.27693351855577,68.96556277004306,0.6227413678041711,24.11063575744629,3769.221069375607,0.8587489516982901,0.6666666666666666,7.353543199998967,0.8247710222484165,0.8039644864285201,1.651991333924806,1.0105815905374012
17,0.0007591962841552626,68.39580383235818,68.08776714693315,0.616073279576093,24.738967895507812,4539.29352767861,0.8454704845664259,0.6567164179104478,7.740626799997699,0.7852743502224916,0.7591659400670601,1.5437718083613454,0.9259378539151892
18,0.0007312691451204176,67.04436380579256,66.73457028964776,0.6195869026700682,25.21729850769043,5230.949754746593,0.836692696443136,0.6470588235294118,7.61405509999895,0.6445511646162239,0.680638675673306,1.478586936319147,0.923410977352692
19,0.0007023916715611969,65.34837177770974,65.04115207237174,0.6144394747538647,25.545547485351562,5369.396538283929,0.8386046337777466,0.6363636363636364,7.442115700003342,0.6797008087681419,0.6710889350873018,1.429245801449337,0.8439247586117098
20,0.0006726825272106538,64.87937251125732,64.5726861691659,0.6133724438002358,25.226816177368164,5413.252101899122,0.8403358345900385,0.6363636363636364,7.284670400003961,0.6248305106263551,0.5967888911864434,1.3650779598625926,0.7954041220036134
21,0.0006422637933155162,63.294375510645196,62.98898478425953,0.6107816201093075,25.345272064208984,5511.381325008088,0.8355264460600714,0.7222222222222222,7.810751199998776,0.6083755422222676,0.5788703352750076,1.3454177177402573,0.7653525719354111
22,0.0006112604669781572,63.03581957345138,62.72284679454936,0.6259458193095545,25.208192825317383,6151.0094695019225,0.837671841002904,0.6363636363636364,7.098286000000371,0.5342762821177782,0.5351144906596443,1.309400966178859,0.7310246954035985
23,0.0005797999475166897,62.33858163628369,62.02194414383871,0.6332749380278029,25.928220748901367,5069.012073366419,0.8335720195535251,0.7323943661971831,6.744299499994668,0.5715452356213248,0.5425647436177283,1.2556063502033221,0.7394477024062481
24,0.0005480115129538409,61.96828746268467,61.66994644957359,0.5966817606963846,25.025508880615234,5083.3767707693805,0.8469586186558589,0.6363636363636364,6.53861880000477,0.4825510069117507,0.4173842842673097,1.2041875379894849,0.6846392374398577
25,0.0005160257887858277,61.354981813722404,61.03853731552659,0.6328890514733269,24.62921905517578,4207.725590979904,0.8455678977715062,0.7397260273972602,6.608166899997741,0.505596897086009,0.44308394125613637,1.197698624249182,0.6624433987298224
26,0.0004839742112141724,61.52386095837821,61.20632202416221,0.635078042089105,24.835264205932617,4368.75059614655,0.8459221415882177,0.7142857142857143,6.205914199999825,0.45644293271803016,0.4508648889023281,1.1469737864192646,0.5773963673184276
27,0.0004519884870461591,61.39591205117051,61.076015267764944,0.6397932307075229,23.979366302490234,3809.4611816069055,0.8531232107847865,0.75,6.643784200001392,0.41582487978693833,0.3849896499172825,1.0903101242818447,0.5668830205180898
28,0.0004202000524833105,61.73527391092369,61.39356731546318,0.6834134972944329,24.204870223999023,4333.656779864889,0.8506750839274898,0.7142857142857143,6.433802699997614,0.3766778667626385,0.3577455126888717,1.0836114783230635,0.5417794039099385
29,0.00038873953302184284,61.81846477191361,61.473737907160746,0.6894536237943665,23.95588493347168,3769.6207011998113,0.8493013868769483,0.75,6.578983100000187,0.3838249210989115,0.34124287711980944,1.0193877699966396,0.5348680290071655
30,0.0003577362066844838,61.9384731100903,61.588240649231466,0.7004648963801204,24.551759719848633,4510.307999285232,0.8391121797698999,0.75,6.462039199999708,0.3419601893956494,0.32441401817102755,1.002209543835075,0.5126804531252895
31,0.0003273174727893463,63.72152948570762,63.35771090700917,0.7276374298474266,23.917125701904297,4256.263891509595,0.844301253475191,0.7671232876712328,6.822323499996855,0.3076466025662912,0.27789629969523577,0.9405578430488495,0.4478433274628301
