round,lr,mean_client_loss_total,mean_client_loss_rul,mean_client_loss_fault,global_test_rmse,global_test_nasa_score,global_test_auprc,global_test_f1,round_seconds,delta_norm_client_1,delta_norm_client_2,delta_norm_client_3,delta_norm_client_4
1,0.001,673.2250138026893,672.4950254427517,1.4599774958392389,84.03329467773438,709839.6636247458,0.3744223876234572,0.3673469387755102,7.407294299991918,4.746859038689689,4.912169415550141,56.40081205962729,54.500125339150266
2,0.0009989726963751681,798.7880075098693,798.2380248591811,1.0999641425878521,84.03329467773438,709839.7036742936,0.225,0.3673469387755102,7.071503099999973,7.068910135866894,7.4185525128063725,88.29253465205008,85.6632305324828
3,0.000995895006911623,805.108374509754,798.479553374195,13.257643974679995,84.03329467773438,709839.7036742936,0.225,0.3673469387755102,7.360937000004924,9.47604806031499,9.837585767687349,111.02727285605826,107.1246490497098
4,0.0009907795784955327,885.8535638905859,798.4453137361095,174.8164968719892,84.03329467773438,709839.7036742936,0.225,0.3673469387755102,7.424605899999733,10.720262953363822,11.274609905551886,135.43760914877274,129.49070412672964
5,0.0009836474315195148,1289.8481330764728,798.4554801293641,982.7853031028926,84.03329467773438,709839.7036742936,0.225,0.3673469387755102,7.562711699996726,11.077258017472369,11.683323243757428,138.94813686863574,132.93274292785497
6,0.0009745278735053344,2293.657010736636,798.4042729663581,2990.5054566768927,84.03329467773438,709839.7036742936,0.225,0.3673469387755102,7.359349400008796,10.989892975885398,11.621350635363182,140.6751257906812,134.5701975853949
7,0.0009634583786730109,4203.617287517534,798.6494856294393,6809.93561940638,84.03329467773438,709839.7036742936,0.225,0.3673469387755102,7.600822200009134,11.128910027248713,11.755211273874735,143.33190575753002,137.0525407964774
8,0.0009504844339512095,7295.060189269393,798.4880363668999,12993.144303247607,84.03329467773438,709839.7036742936,0.225,0.3673469387755102,7.882248399997479,11.128340386678323,11.785963062500642,144.3832478008658,137.12094573072957
9,0.0009356593520616947,11859.415942629937,798.3067144815348,22122.21846006617,84.03329467773438,709839.7036742936,0.225,0.3673469387755102,7.579300099998363,10.86459235422968,11.521410403715038,142.8516281838832,136.25962945121094
10,0.0009190440524459203,18040.971287733104,798.3904032599146,34485.161811778744,84.03329467773438,709839.7036742936,0.225,0.3673469387755102,7.709338100001332,10.769400760359314,11.401273817505759,140.12392979310457,133.6034823339124
