round,lr,mean_client_loss_total,mean_client_loss_rul,mean_client_loss_fault,global_test_rmse,global_test_nasa_score,global_test_auprc,global_test_f1,round_seconds,delta_norm_client_1,delta_norm_client_2,delta_norm_client_3,delta_norm_client_4,delta_norm_client_5,delta_norm_client_6
1,0.001,728.404161801028,727.7409023077843,1.326518264288748,69.92780303955078,199500.00388609094,0.7132766606131805,0.3673469387755102,2.0490524150000056,3.9529848148965576,3.840581497409387,3.929208427523947,4.4551092987361285,4.427770963455306,4.363482331519668
2,0.0009989726963751681,595.4386116395358,594.5740902370468,1.729044438706594,56.61528015136719,53342.113021649886,0.63795590066,0.3673469387755102,2.1759587980004653,4.769252049839819,4.550329866746667,4.625481119710755,5.676855703041157,5.567033976329142,5.418234399943382
3,0.000995895006911623,453.59092822730435,452.6328925062192,1.9160707912825305,41.46159362792969,10478.256245551138,0.6864765963106016,0.40625,2.054463855999529,6.019786197501581,5.866393037042926,6.044317348960606,5.329977160054741,6.521099072616913,6.627348033252307
4,0.0009907795784955327,276.40647573875725,275.8158264144043,1.181298818412206,28.770076751708984,7647.117361662889,0.7507096953412864,0.6,2.140295645999686,3.7696185604599126,3.5082167871502605,3.5072292019788027,3.536283848947162,3.71042439967554,3.5947753309412054
5,0.0009836474315195148,144.7645802303139,144.44666699041053,0.6358264864351614,26.45223045349121,8194.861918173217,0.8207533551385622,0.5230769230769231,2.1099988690002647,3.6163059500063057,3.2873779456672554,3.1326117047671853,2.774068368514012,3.53448232324312,2.8601217839980486
6,0.0009745278735053344,103.18788558020451,102.97638062821875,0.42300936794899613,23.665712356567383,8363.705296601347,0.9089519386838876,0.6857142857142857,2.198884968999664,2.738847368737212,1.9508916491195314,1.8342368913156193,2.161871894839972,2.871751268202632,2.1101484330561466
7,0.0009634583786730109,96.84256785669292,96.6862425400022,0.3126501450426156,23.28237533569336,4417.974022773302,0.9043510163824137,0.676056338028169,2.0773088100004315,2.017216064339353,1.4648980351854368,1.469698168658421,1.8217299992428073,2.287815940141133,1.705608828596731
8,0.0009504844339512095,94.49555283051103,94.34881956543656,0.2934666549086311,24.383487701416016,5781.197354311227,0.92141233098064,0.6666666666666666,2.067050556999675,1.7789389538650058,1.353487246044485,1.1154286191963159,1.7917544238393495,1.9577129644251434,1.6005050699970034
9,0.0009356593520616947,92.79927681794878,92.66537605273878,0.2678016247681082,23.94333267211914,5974.837597279882,0.9243325242150421,0.7297297297297297,2.047588616000212,1.3841924795317924,1.1778641298577632,1.0516493135631304,1.5668409612049323,1.9433920054105724,1.470480235632215
10,0.0009190440524459203,90.94965694453975,90.82165049088142,0.25601319148897844,21.077470779418945,4876.770111720563,0.9498825237057997,0.8051948051948052,2.251362650000374,1.4366025421186126,0.9520907243348194,1.027062712288078,1.6236483272962239,1.8325589565580565,1.4085537231777905
11,0.0009007068109339783,89.5074105446871,89.38487086390607,0.24507976793191374,23.331737518310547,6712.008607400852,0.9459303404167807,0.6956521739130435,2.0744498589992872,1.3864888202186418,0.8865487313924953,0.9565146986602043,1.5361406205959045,1.7311309335759337,1.5170025027880032
12,0.0008807229791845672,88.71245106413642,88.58861632280838,0.24766954258876303,20.487878799438477,4017.1000261789377,0.9481369414348582,0.8148148148148148,2.0631102069992266,1.2836357304074002,0.5970791346960669,1.0017754169803366,1.3961637653889045,1.6841799209126012,1.2523878208923387
13,0.0008591746750488638,87.18782797254296,87.0657689943298,0.24411805903479045,21.62001609802246,5023.701768552792,0.9507820404122973,0.7671232876712328,2.0343775040000764,1.2591998090227752,0.6856508259252246,0.8712166694816516,1.517327238176884,1.7514179133632872,1.2605466041078688
14,0.0008361504451306584,86.5548943727971,86.4328924088302,0.24400386505836205,21.492860794067383,4907.188501490733,0.9604161194793834,0.7837837837837838,2.26847426599943,1.2989853030428105,0.7617312087244043,0.844823252438726,1.412178321818614,1.501020134293451,1.3481037697547178
15,0.0008117449009293668,86.26461035013625,86.14373700791681,0.2417462495484336,21.597993850708008,4167.740075228539,0.9436870232246063,0.7733333333333333,2.052750591000404,1.2542488827053133,0.578418687549404,0.9606997225800474,1.3623132513739546,1.493158630153952,1.1880449920902203
16,0.0007860583300610849,87.48971889430987,87.36812011643131,0.243197503762133,22.293785095214844,4677.181591943265,0.934449509004798,0.6666666666666666,2.067505644999983,1.1353164121416401,0.41253854249562605,0.7534386654752078,1.1974365670320433,1.5375932181905596,1.1648879772963707
17,0.0007591962841552626,86.55567888159258,86.43249125792823,0.2463748937948147,21.77709197998047,4005.8667158351864,0.9436428909266947,0.7848101265822784,2.068708112999957,1.2942051371972503,0.3847943280276728,0.7402113072132364,1.2057020758127266,1.5513734424458634,1.1526981848446367
18,0.0007312691451204177,87.65052063289913,87.52674499277141,0.24755068810005665,22.067974090576172,3708.9588656373708,0.939150160570402,0.7792207792207793,2.2143609210006616,1.1161402100471776,0.3620975034903139,0.7442756950795971,1.2107467140740136,1.3368172051286686,1.1399686516640033
19,0.0007023916715611969,87.4587722014406,87.33581116983555,0.24592202760060689,22.547008514404297,4569.109119073695,0.9316339246321657,0.7466666666666667,2.0843883699999424,1.1617174323227948,0.39422909717643156,0.81355725178098,1.1388963741784075,1.355298178315969,1.0099399636027449
20,0.0006726825272106538,86.91341085979325,86.78900035314571,0.2488213296397459,22.205842971801758,3680.8340019360644,0.9256022866481004,0.6857142857142857,2.0995604099998673,1.1710452554718838,0.4097051716332562,0.7782746533576638,1.1551960979301783,1.3208436328129336,0.9897065847246241
21,0.0006422637933155162,86.8247016751299,86.69485175253276,0.2596997915997598,22.715517044067383,4611.5681161687735,0.9073365969050105,0.6666666666666666,2.1168307289999575,1.0796383877082527,0.40036624942300986,0.8347792011437184,1.0819613970842292,1.2270357398629796,1.029043449722215
22,0.0006112604669781572,87.09546981514931,86.97182838647159,0.24728282863939313,23.47429847717285,5010.155726933243,0.8998449633905247,0.6571428571428571,2.186410397000145,1.0436481432293632,0.363205948073344,0.8203874855763413,1.008973874259435,1.2419655518837174,0.9670690817928201
23,0.0005797999475166897,88.04282163163164,87.91482658922803,0.2559902229663846,23.153427124023438,4496.73848240181,0.9098951382391329,0.6470588235294118,2.046937181999965,1.05545664972023,0.2731327274033916,0.7790942416645615,0.9340734444716363,1.1748370942077915,0.9022241083123619
24,0.0005480115129538409,88.60535902423908,88.47316768332185,0.2643828314868508,23.24955177307129,3496.0646472221824,0.9083059060889176,0.6268656716417911,2.075239881000016,1.0083821909127437,0.29212286089388656,0.6723522700413513,0.9403689688472816,1.042008108800383,0.8687076971953827
25,0.0005160257887858277,88.66379677242544,88.52407409577937,0.27944526585516744,22.518342971801758,3939.7069783143415,0.9095692309322225,0.6571428571428571,2.050126774999626,1.0632766380847956,0.2664414631962946,0.64589319169518,0.8767817777254411,1.0416522474399634,0.8027392498454607
26,0.0004839742112141724,87.20790883799515,87.07697781736958,0.261862039447087,22.777088165283203,2831.1842189492145,0.9127391217346199,0.7272727272727273,2.203228448000118,0.9328235314795865,0.3520734205466044,0.6724352234243512,0.8793948895614373,1.07447146683267,0.8148582556788104
27,0.0004519884870461591,88.79203941709937,88.65655131410779,0.270976257857621,23.375070571899414,4563.023442089664,0.9006852162610941,0.59375,2.057011615999727,0.939462414280015,0.2673124114731327,0.6212889034795942,0.7715456180599249,0.9698502304784764,0.7208312256191898
28,0.0004202000524833105,87.96623616044553,87.82533035394688,0.28181196400361114,23.221731185913086,3549.7124769583916,0.9045481880129946,0.6388888888888888,2.1015394120004203,0.9198089065022405,0.23867432044298484,0.645238869570679,0.7803066521770599,0.8901181925026269,0.7469352025399668
29,0.00038873953302184284,89.1965579597208,89.05180154138147,0.2895130813831297,23.59956169128418,3430.23550873606,0.9024834707694307,0.6388888888888888,2.071200891999979,0.850620101329608,0.2429606769245585,0.5202080465160555,0.7217898890344585,0.8091964876151607,0.6869769415627627
30,0.0003577362066844838,90.66443611563835,90.51718534228037,0.2945011594741202,22.687522888183594,3669.5758751439303,0.9066405879012944,0.684931506849315,2.198328770000444,0.8058410043319687,0.2358567441446881,0.4912703599201598,0.6469591159889929,0.7911825245559192,0.6492271300577567
31,0.0003273174727893463,90.11969833394052,89.97475297384182,0.2898905968020895,23.34698486328125,3848.9611760766375,0.8941749924067139,0.647887323943662,2.0771509719997994,0.7558283493391559,0.17614321922228174,0.5202441649855972,0.6198705066661289,0.7435306079049244,0.6209540220868142
32,0.0002976083284388031,90.64551998176249,90.4904047910213,0.3102307016760034,21.150108337402344,4379.269147970758,0.9203222232421868,0.8571428571428571,2.1067969730002005,0.7476672720831508,0.22926514964720876,0.4633425344226439,0.5783164106199579,0.698858250027505,0.5915959949984886
33,0.0002687308548795825,83.6371166011953,83.52131703533355,0.2315987924551306,18.93552017211914,2313.2965894300696,0.9366581400496047,0.8470588235294118,2.1037654089996067,0.7496338906577513,0.31122217528716345,0.4666605943340048,0.5892541523193467,0.7644262734592117,0.5548825510234371
34,0.00024080371584473748,85.17270611041204,85.04897236339494,0.2474676307924534,20.956180572509766,4142.90254499818,0.9345167887385846,0.8571428571428571,2.2182945180002207,0.6454910624746624,0.21206264923771853,0.46690311202596935,0.5060280644482968,0.6285189991106244,0.43078605416094673
35,0.0002139416699389153,82.59911946733087,82.48579327061451,0.22665242768127022,18.511066436767578,2043.2753397384135,0.9458333306963477,0.8735632183908046,2.0818240689995946,0.6265143941425293,0.26323626952061335,0.3955012662892652,0.434225482081842,0.6025888524691345,0.4537289539923931
36,0.00018825509907063325,85.01011026518096,84.89002316211865,0.24017444406972055,21.190441131591797,4429.531817873224,0.9356014171922147,0.8314606741573034,2.057225687999562,0.5522194658490759,0.2195168497774597,0.33864934626903936,0.42154089084515345,0.4746420900814936,0.33175555039633664
37,0.00016384955486934156,83.08538967590705,82.97419954347961,0.22238043306847607,18.431177139282227,1935.6050525773046,0.9471690935495638,0.8666666666666667,2.069569536999552,0.5102928721635812,0.21953489236477822,0.30760291917649407,0.3827661518310686,0.4976106459924769,0.3373777320475966
38,0.00014082532495113625,84.76602576215333,84.64187211083514,0.24830733371101052,20.407047271728516,3861.7638364949535,0.9370488465084965,0.8571428571428571,2.2306368299996393,0.4021190024889692,0.16839304770494265,0.2906724945289595,0.33698100151050386,0.374918351889422,0.2555544190258905
39,0.0001192770208154328,83.25205813283789,83.13625046784237,0.23161515392407087,18.334308624267578,1973.5586491183403,0.9474039831030195,0.8695652173913043,2.039719939999486,0.4199106955492658,0.190575316633319,0.2664231067076514,0.2943347441402042,0.36015829954895245,0.220391833625267
40,9.929318906602175e-05,86.15388660147387,86.03151169287871,0.24474927218683015,20.5681209564209,4000.3178111968095,0.9384430970877164,0.8409090909090909,2.0341665249998186,0.3355941254352554,0.12991403751525787,0.22133202102593963,0.27490594173659993,0.28603907922427824,0.2034652420864471
41,8.09559475540797e-05,84.57531583765915,84.45782639086919,0.23497879582821432,18.164873123168945,1933.4767692589262,0.9486804963283378,0.8791208791208791,2.0507431740006723,0.2924400818484381,0.15836934883280038,0.20941149993608427,0.2182809150846395,0.2607730998760442,0.17490432755225632
42,6.43406479383053e-05,87.03941607808332,86.91573612775248,0.24735991760957843,20.37778663635254,3908.4210264262515,0.9394423790246365,0.8539325842696629,2.294799064000472,0.24718415869643315,0.09463173412982526,0.16847801639247847,0.22308490546969387,0.2235173226643195,0.15815709310840487
