round,lr,mean_client_loss_total,mean_client_loss_rul,mean_client_loss_fault,global_test_rmse,global_test_nasa_score,global_test_auprc,global_test_f1,round_seconds,delta_norm_client_1,delta_norm_client_2,delta_norm_client_3,delta_norm_client_4
1,0.001,576.5067850433973,575.647997769931,1.7175755894557498,43.57460021972656,44706.17699816448,0.28496888364591555,0.0,5.24754403299994,8.991419972402337,8.992694584872831,100.36135370606837,9.584069971687198
2,0.0009989726963751681,228.51898587970666,227.86675505049527,1.3044616198353405,28.8087158203125,44734.72725985114,0.7898913252274173,0.6923076923076923,5.247108449000734,8.965189965384631,8.938583362325332,100.82807642281932,9.4175574036725
3,0.000995895006911623,147.32779416769014,147.07233959081657,0.5109092851832673,29.95489501953125,36782.72391438701,0.814727092066932,0.6785714285714286,5.039655130000028,3.974159503985209,3.89834839415561,49.88687418028172,4.383330905951259
4,0.0009907795784955327,141.11263137550262,140.87953986301267,0.4661831122709385,31.846696853637695,32891.75634086721,0.8136226145139722,0.6490066225165563,5.560383479998563,2.5029468752275625,3.007594037506648,39.481043354717606,3.3721702575673786
5,0.0009836474315195148,136.29300334381298,136.0764420139065,0.43312285135075784,30.496883392333984,39222.99477169154,0.8246763300848016,0.6893939393939394,5.376858659999925,2.452695770798291,2.724419071634846,38.26841321487565,3.5314911117101437
6,0.0009745278735053344,130.37254130323936,130.1640721459959,0.4169383440010098,30.779258728027344,50557.29059849694,0.8304499084711737,0.6914498141263941,5.008663442999023,1.9598743785308108,2.6986241850751385,36.794548104514035,3.154520755514269
7,0.0009634583786730109,126.53486496916139,126.3340043411749,0.4017211579772597,29.55615234375,74166.99724750852,0.828335688181464,0.7309236947791165,5.417138707998674,1.4682933646220515,1.8525096711083187,31.631704135291113,2.5967234693197385
8,0.0009504844339512095,124.08303844968364,123.88311078973501,0.39985575634865733,29.712316513061523,50348.378978797824,0.8290677452946802,0.7222222222222222,5.202601164000953,1.296495207401002,1.550679670267099,28.196610266829367,2.5261885563400575
9,0.0009356593520616947,122.02964607742233,121.83288941810855,0.39351316024005006,30.945781707763672,54539.17755538988,0.8213994711121188,0.6863468634686347,5.240413951998562,0.8984506912683909,1.5015697679030073,26.420482566352224,2.201484088425065
10,0.0009190440524459203,120.11169652461322,119.91417640240192,0.39504045798022613,30.86124610900879,63970.31366931153,0.8240207305025357,0.7022900763358778,5.431585623000501,1.0223009372910956,1.4420507038459847,25.740952114036848,2.022042394682226
