round,lr,mean_client_loss_total,mean_client_loss_rul,mean_client_loss_fault,global_test_rmse,global_test_nasa_score,global_test_auprc,global_test_f1,round_seconds,delta_norm_client_1,delta_norm_client_2,delta_norm_client_3,delta_norm_client_4
1,0.001,499.1293526068408,498.304554114178,1.6495982696905513,43.57460021972656,44706.17699816448,0.28496888364591555,0.0,5.81691094999951,8.991419972402337,8.992694584872831,8.609817436224574,9.584069971687198
2,0.0009989726963751681,236.42864231844825,235.73507403781755,1.3871363572845052,28.8087158203125,44734.72725985114,0.7898913252274173,0.6923076923076923,6.011773140999139,8.965189965384631,8.938583362325332,10.03486009313587,9.4175574036725
3,0.000995895006911623,165.0264349652794,164.66841839476393,0.7160333129082744,29.95489501953125,36782.72391438701,0.814727092066932,0.6785714285714286,5.864552139000807,3.974159503985209,3.89834839415561,7.577301423432871,4.383330905951259
4,0.0009907795784955327,156.37749072967642,156.045286233964,0.6644090210913636,31.846696853637695,32891.75634086721,0.8136226145139722,0.6490066225165563,5.756151753999802,2.5029468752275625,3.007594037506648,6.631157415805977,3.3721702575673786
5,0.0009836474315195148,159.8148580107892,159.4789596333402,0.6717966857326345,30.496883392333984,39222.99477169154,0.8246763300848016,0.6893939393939394,5.778854784000941,2.452695770798291,2.724419071634846,6.821130887868631,3.5314911117101437
6,0.0009745278735053344,158.33990905112182,157.99599689377223,0.6878241294888677,30.779258728027344,50557.29059849694,0.8304499084711737,0.6914498141263941,5.872326591001183,1.9598743785308108,2.6986241850751385,6.567518159901484,3.154520755514269
7,0.0009634583786730109,155.92817235430533,155.5871430723667,0.6820587822291022,29.55615234375,74166.99724750852,0.828335688181464,0.7309236947791165,5.995230215999982,1.4682933646220515,1.8525096711083187,6.959238443132092,2.5967234693197385
8,0.0009504844339512095,152.87397031458536,152.52835423684118,0.6912326882099689,29.712316513061523,50348.378978797824,0.8290677452946802,0.7222222222222222,6.126642934999836,1.296495207401002,1.550679670267099,6.962320397048467,2.5261885563400575
9,0.0009356593520616947,149.00115163773881,148.6618810159457,0.6785410047525664,30.945781707763672,54539.17755538988,0.8213994711121188,0.6863468634686347,5.784054073999869,0.8984506912683909,1.5015697679030073,6.310280145607494,2.201484088425065
10,0.0009190440524459203,149.45194390223224,149.1058083295485,0.6922715959173456,30.86124610900879,63970.31366931153,0.8240207305025357,0.7022900763358778,5.980261188000441,1.0223009372910956,1.4420507038459847,6.53914875801657,2.022042394682226
11,0.0009007068109339783,146.5422024399247,146.1894834611119,0.7054376699250419,30.616064071655273,116695.83833401305,0.8287151104070752,0.7258064516129032,5.872931858000811,0.7249908749065461,1.553033389868475,5.597623839821679,1.9301079670426673
12,0.0008807229791845672,148.94083804356944,148.5824197571654,0.7168362546843252,31.8129940032959,48621.92855936675,0.8177704758288551,0.6914498141263941,5.91367161999915,0.7241281679725005,1.3302252757610957,6.0632692768538545,1.769610746469721
13,0.0008591746750488638,135.10927388088305,134.77697613768797,0.664595601728258,31.110971450805664,64209.98038764015,0.8187931540824739,0.7045454545454546,5.948734094001338,0.6506933978886426,1.4801371086639457,4.181555722341842,1.8445782570008524
14,0.0008361504451306584,142.3352332278785,141.9761263607192,0.7182144070974747,31.017812728881836,79897.43379693599,0.8170963444036426,0.7109375,5.716157519000262,0.6794797993021383,1.3040499461175394,4.811688882864175,1.6130510263997062
15,0.0008117449009293668,142.1923810122723,141.81945785109673,0.7458463294443441,31.299673080444336,79666.18579619174,0.8131132809836404,0.7131782945736435,6.002004133999435,0.4943371380388865,1.280976218988849,4.929884943353075,1.5984681225430597
16,0.0007860583300610849,136.25569128664236,135.8957460767606,0.7198899695457618,31.520233154296875,91226.12499568696,0.8190713454777434,0.7054263565891473,5.853556635000132,0.5518156689119788,1.3994088852668016,4.162032028340176,1.583512694942992
17,0.0007591962841552626,139.39251859316278,139.01429150461965,0.7564537434031274,31.9581356048584,126638.39754204638,0.8168427022744277,0.7054263565891473,5.858886277999773,0.4607984941851375,1.3494947799313919,4.532418962051224,1.667155683394835
18,0.0007312691451204177,138.33908739786114,137.95836322912893,0.761448111186496,31.506010055541992,83207.87706542264,0.815495291973258,0.7104247104247104,6.011485261000416,0.71281981906726,1.264806955324492,4.5131993220722935,1.5253548583855479
19,0.0007023916715611969,141.48940668528127,141.09661228147885,0.7855890523894248,32.32847595214844,106559.02478825912,0.8157016135721491,0.7137254901960784,5.973532567000802,0.48329912724710633,1.329144970130915,4.4153218792252185,1.4425034415376454
20,0.0006726825272106538,141.17115631387094,140.76723648713,0.8078391817720539,30.611160278320312,162835.78991137465,0.8230199644879144,0.7468879668049793,5.855864037999709,0.4345955966000946,1.1916160533934457,4.218378832509819,1.4426466929949393
21,0.0006422637933155162,140.64289930685268,140.22992090716915,0.8259562177160366,31.169992446899414,139505.5128609087,0.8255251373447356,0.7338709677419355,5.875268080000751,0.3340484901885967,1.0755628476946595,3.944480952963593,1.5188852884608395
22,0.0006112604669781572,143.02193748929915,142.60406117291006,0.8357524547806001,32.04155349731445,93146.53225703399,0.8177621728240411,0.7131782945736435,5.831685892000678,0.331054287521155,1.1376280753930081,4.307819210511249,1.3451929301658447
23,0.0005797999475166897,143.109497447436,142.68183485512344,0.8553255944927306,32.417179107666016,77617.87376791885,0.8148491047658044,0.7076923076923077,5.984951564998482,0.30037335535376236,0.9911193743208337,4.3021067503753665,1.3661996023518055
24,0.0005480115129538409,139.61276725967073,139.1795288721926,0.8664771993167633,31.44548797607422,131593.50491322015,0.8212245343476042,0.728,5.8797009520003485,0.32239389386339273,0.982319010709801,3.44176545584632,1.2641464356691718
25,0.0005160257887858277,141.46050591058395,141.01186048186113,0.8972906935871404,31.31537437438965,89749.49352356198,0.8238344204273365,0.7193675889328063,5.89626949400008,0.34408606344570347,1.0007503484415854,3.367197860339656,1.301617269563093
26,0.0004839742112141724,137.190357275985,136.73981573918917,0.9010829413897826,31.5598087310791,91077.43876812875,0.8194953266166227,0.7165354330708661,5.924853764001455,0.2629851350780397,1.0723554619675224,3.0931155646942865,1.2284069324062914
27,0.0004519884870461591,137.9808167421293,137.51512547078522,0.931382605589086,31.52811050415039,112744.10455503337,0.8215636484209441,0.7272727272727273,5.861931317000199,0.24351973512915503,0.8999289545200949,2.7293174926194066,1.2595766539078557
28,0.0004202000524833105,139.78853491300154,139.30768039601358,0.9617096843625823,31.39640998840332,125187.52307560954,0.8237102368514592,0.7317073170731707,5.7371974529996805,0.24664787029141208,0.877575768680232,2.659140561464248,1.163974201557243
29,0.00038873953302184284,138.37337845224118,137.8764884927017,0.993779648964343,31.870512008666992,119151.64356582634,0.8220215470229834,0.728,5.8498346590004076,0.21589763337649423,0.893966547339122,2.5238978868281166,1.0969584650421635
30,0.0003577362066844838,139.88742592660427,139.37896070945163,1.0169305761179257,32.14116668701172,105596.81392332831,0.8194323372680261,0.7209302325581395,5.775187110000843,0.2423788338143925,0.8031812327525386,2.4635995227075465,1.0359821367291422
31,0.0003273174727893463,138.20232385099186,137.688099706956,1.0284479474064827,31.473922729492188,124843.48661991887,0.8196884467685104,0.7228915662650602,6.103590372000326,0.19376875996976278,0.8366591440451124,2.2191307398326567,1.1141946333776878
32,0.0002976083284388031,137.6418100117975,137.1064888259733,1.0706428714993037,31.292497634887695,119256.41622034766,0.8224826414720805,0.728744939271255,5.932679660998474,0.2861854066334851,0.7791834268128036,2.099632368657284,0.9806949850616753
33,0.0002687308548795825,138.86642377522742,138.30123673977596,1.130373668845913,31.388330459594727,98404.8663668484,0.8223389915082028,0.72,5.756773352999517,0.1641492352115816,0.7328401565656042,2.0121285256763786,0.886866190164917
34,0.00024080371584473748,137.03542800189425,136.46634193445186,1.1381721253768884,31.60541343688965,113528.71698870491,0.8186993863195972,0.7165354330708661,6.237484086999757,0.1849767430519074,0.6880595188108422,1.82488314540879,0.9256029379078519
35,0.0002139416699389153,140.90862751344446,140.30115588299287,1.2149435463205498,31.656679153442383,119499.67190413566,0.8219117531932307,0.7250996015936255,6.079955777000578,0.14437021394428418,0.6804985132890835,1.737617012373561,0.7401014684625444
36,0.00018825509907063325,143.97319395928372,143.33926330434662,1.2678610387218276,31.276657104492188,140432.73561478438,0.8238564347101471,0.7317073170731707,6.161706591999973,0.25199112596828904,0.6545894268418546,1.6618676530085985,0.7510817164739939
37,0.00016384955486934156,143.57910014505552,142.91384845629548,1.3305030483228704,31.747570037841797,130984.99483411544,0.8214735864912945,0.7258064516129032,6.053299458000765,0.14128204953350398,0.5881166939002185,1.5520415844627518,0.7695001942846728
38,0.00014082532495113625,145.57004995994794,144.87017409025682,1.399752331595394,31.39037322998047,131297.7345607132,0.8250924504870165,0.7258064516129032,5.771986391999235,0.1629194191485582,0.5670902592962744,1.4458945913790442,0.6357349706523308
39,0.0001192770208154328,148.96634201146506,148.2252503608941,1.4821833696637239,32.42641067504883,103167.9882943563,0.8188013967334142,0.7237354085603113,5.858683792999727,0.1226803997998153,0.5245368478909982,1.306791852933078,0.6004638628992329
