round,lr,mean_client_loss_total,mean_client_loss_rul,mean_client_loss_fault,macro_rmse,macro_nasa_score,macro_auprc,macro_f1,round_seconds,client_1_rmse,client_1_f1,client_2_rmse,client_2_f1,client_3_rmse,client_3_f1,client_4_rmse,client_4_f1
1,0.001,721.0568983745259,719.9276508865287,2.258493124756862,63.68548107147217,131826.87093238608,0.20411150609640086,0.3667047342192691,13.280951199994888,63.200347900390625,0.38125,63.11213302612305,0.38125,64.11138916015625,0.3521594684385382,64.31805419921875,0.3521594684385382
2,0.0009989726963751681,443.12814646246807,441.9604580703207,2.335375674870278,43.322144508361816,59964.51242782518,0.2713994393345087,0.0,11.790893099969253,43.004539489746094,0.0,42.9919548034668,0.0,43.77968215942383,0.0,43.51240158081055,0.0
3,0.000995895006911623,289.34643325248044,288.2450665778248,2.2027329401089784,29.409473419189453,34493.83455616303,0.7073727337899742,0.7040662363894205,11.715723400004208,26.144071578979492,0.7286821705426356,25.601865768432617,0.738255033557047,33.73092269897461,0.6776859504132231,32.161033630371094,0.6716417910447762
4,0.0009907795784955327,159.04767443484315,158.52692735211403,1.0414943151604095,26.718381881713867,16747.2589128205,0.7223225504100228,0.7443249027575678,11.632918100047391,24.070016860961914,0.7761194029850746,23.931825637817383,0.7692307692307693,29.31330680847168,0.7101449275362319,29.558378219604492,0.7218045112781954
5,0.0009836474315195148,149.351343629619,149.04245530111143,0.6177761222194125,25.8087477684021,11945.745620433245,0.7656008193728318,0.7335141490114364,11.972994099953212,22.717269897460938,0.782608695652174,22.46686553955078,0.7567567567567568,28.793163299560547,0.7050359712230215,29.257692337036133,0.6896551724137931
6,0.0009745278735053344,142.5187108090362,142.2568031430787,0.5238159007344203,24.43071413040161,8865.427283703559,0.8259354637744895,0.7605463903457889,11.942888399993535,21.450075149536133,0.7916666666666666,21.40424919128418,0.7549668874172185,27.22939109802246,0.765625,27.639141082763672,0.7299270072992701
7,0.0009634583786730109,134.46818864502507,134.23229424425463,0.47178916548966715,23.36726188659668,8538.764645891668,0.8594795729446497,0.7889948215125171,11.660339499998372,21.207223892211914,0.8201438848920863,20.991971969604492,0.7916666666666666,25.5237979888916,0.7903225806451613,25.74605369567871,0.7538461538461538
8,0.0009504844339512095,129.43971328362514,129.21979112554277,0.43984416064173,22.72675085067749,7096.248329461103,0.8772878326796968,0.7754106647460521,11.66906210000161,20.403423309326172,0.8028169014084507,20.235153198242188,0.76,24.983654022216797,0.78125,25.284772872924805,0.7575757575757576
9,0.0009356593520616947,125.10954174576062,124.90196452658111,0.41515428109289554,22.41136598587036,7521.032110562007,0.883082529079721,0.7929031348818364,11.740802000043914,20.34757423400879,0.8028169014084507,20.035951614379883,0.8028169014084507,24.54143714904785,0.7967479674796748,24.720500946044922,0.7692307692307693
10,0.0009190440524459203,121.95634778977045,121.75557246633674,0.4015511220062364,22.42880344390869,10730.750679520594,0.8890292806470595,0.8072841149097181,11.692968799965456,21.4268741607666,0.8208955223880597,20.59548568725586,0.8175182481751825,23.921213150024414,0.8067226890756303,23.77164077758789,0.784
11,0.0009007068109339783,120.73103046568721,120.53630863807524,0.38944359051224287,21.89571762084961,5685.254314583077,0.9030698223942237,0.7791079273686894,11.713324399956036,19.704147338867188,0.8085106382978723,19.73351287841797,0.76,23.969860076904297,0.7751937984496124,24.175350189208984,0.7727272727272727
12,0.0008807229791845672,118.42110448121444,118.22920636073277,0.38379614852007415,21.608567237854004,7501.558252656749,0.9035962335148129,0.8021574095197628,12.28199330001371,19.928871154785156,0.8175182481751825,19.76856231689453,0.8235294117647058,23.362390518188477,0.7933884297520661,23.37444496154785,0.7741935483870968
13,0.0008591746750488638,115.89115167143557,115.7013843949502,0.37953462330747845,21.22163963317871,6431.101359279847,0.9077052009951981,0.8008127624006438,11.67386360000819,19.737241744995117,0.8175182481751825,19.41008949279785,0.8115942028985508,22.879226684570312,0.7804878048780488,22.860000610351562,0.7936507936507936
14,0.0008361504451306584,113.82528192901404,113.64324083777154,0.364081425024251,21.10725975036621,5408.269733892301,0.9082398393643474,0.7971309109646589,11.761547000030987,19.39251708984375,0.8057553956834532,19.290729522705078,0.8175182481751825,22.840126037597656,0.78125,22.90566635131836,0.784
15,0.0008117449009293668,111.70884642036043,111.53048040995893,0.35673195214351694,20.866815090179443,5646.622227167245,0.9106718602467792,0.8091299802060599,11.682077299978118,19.16036033630371,0.8421052631578947,19.055320739746094,0.8235294117647058,22.58257293701172,0.7868852459016393,22.66900634765625,0.784
16,0.0007860583300610849,110.24129766459205,110.06286225095761,0.35687085000351687,20.762682914733887,5257.013648735011,0.9053504607999889,0.8010715328827587,12.701830699981656,18.831958770751953,0.8226950354609929,18.770299911499023,0.7945205479452054,22.63960075378418,0.7967479674796748,22.80887222290039,0.7903225806451613
17,0.0007591962841552626,108.10000814758664,107.92750267375396,0.3450109467750086,21.23452663421631,8348.0705634482,0.919121069486961,0.8230705077974518,11.773684500018135,20.325578689575195,0.8461538461538461,19.8394832611084,0.835820895522388,22.43137550354004,0.8135593220338984,22.3416690826416,0.7967479674796748
18,0.0007312691451204176,108.34022152068732,108.16708480894641,0.3462732911269911,20.433963298797607,4859.563653770388,0.9211867360697931,0.7972445833392792,11.890963999961969,18.73698616027832,0.8028169014084507,18.71604347229004,0.8085106382978723,22.072938919067383,0.784,22.209884643554688,0.7936507936507936
19,0.0007023916715611969,105.70849368005388,105.53876809442771,0.33945135715942704,20.402324199676514,5332.851759114126,0.916094512640614,0.8054668465160396,11.888867900008336,18.732452392578125,0.8142857142857143,18.542388916015625,0.8169014084507042,22.10161590576172,0.8032786885245902,22.232839584350586,0.7874015748031497
20,0.0006726825272106538,103.84889575149175,103.68093204452259,0.33592742749496124,20.22696542739868,5255.685462304165,0.918906464989184,0.8099564290988626,12.53020869998727,18.669700622558594,0.8235294117647058,18.53655433654785,0.8226950354609929,21.795665740966797,0.7903225806451613,21.905941009521484,0.8032786885245902
21,0.0006422637933155162,102.62619981857813,102.46062333745684,0.3311530742975496,20.391533851623535,6362.053760055444,0.9255234647787209,0.8135609259590948,11.866617600026075,19.191341400146484,0.8235294117647058,18.76999855041504,0.8175182481751825,21.914321899414062,0.8099173553719008,21.690473556518555,0.8032786885245902
22,0.0006112604669781572,102.2872453978965,102.12064844071854,0.33319390114671765,20.014021396636963,5300.236440882509,0.9281877413959547,0.8120750974409512,11.502857699990273,18.36239242553711,0.8296296296296296,18.220495223999023,0.8251748251748252,21.669212341308594,0.7967479674796748,21.803985595703125,0.7967479674796748
23,0.0005797999475166897,100.09019396106993,99.92374435303813,0.33289927234973604,20.030596256256104,4239.159289511566,0.9307040736618452,0.8142660784264575,11.815260100003798,18.153512954711914,0.8345323741007195,18.31180191040039,0.8,21.722152709960938,0.8130081300813008,21.934917449951172,0.8095238095238095
24,0.0005480115129538409,99.15030210117652,98.99120021055916,0.31820360289931293,19.89121437072754,5183.783997333672,0.9283522758515651,0.8196616422621272,11.646030399948359,18.37192726135254,0.835820895522388,18.22117042541504,0.8296296296296296,21.501102447509766,0.8099173553719008,21.470657348632812,0.8032786885245902
25,0.0005160257887858277,97.82923356682693,97.66997523244953,0.3185164498755269,19.643634796142578,4152.652851905423,0.9320276220473049,0.8233790546981367,11.720219100010581,17.693979263305664,0.8345323741007195,17.795167922973633,0.8275862068965517,21.422760009765625,0.8188976377952756,21.66263198852539,0.8125
26,0.0004839742112141724,96.5124073858977,96.35584737817638,0.313119935496341,19.802762508392334,5500.930315911585,0.9340643645736951,0.8401967053519495,11.684358400001656,18.424814224243164,0.8636363636363636,18.148117065429688,0.8345323741007195,21.35898208618164,0.8421052631578947,21.279136657714844,0.8205128205128205
27,0.0004519884870461591,96.15202070187692,95.99272685924129,0.31858766735519434,19.597468376159668,5067.524262680256,0.9381070527960138,0.8367201575930866,11.76990370004205,18.106752395629883,0.8405797101449275,17.9713134765625,0.8368794326241135,21.181673049926758,0.8264462809917356,21.13013458251953,0.8429752066115702
