round,lr,mean_client_loss_total,mean_client_loss_rul,mean_client_loss_fault,macro_rmse,macro_nasa_score,macro_auprc,macro_f1,round_seconds,client_1_rmse,client_1_f1,client_2_rmse,client_2_f1,client_3_rmse,client_3_f1,client_4_rmse,client_4_f1
1,0.001,716.1771107868448,715.4142237317214,1.5257749514063619,63.41969680786133,128064.1259478558,0.19834194848933648,0.3667047342192691,16.64000810001744,62.48827362060547,0.38125,62.76355743408203,0.38125,64.18006896972656,0.3521594684385382,64.24688720703125,0.3521594684385382
2,0.0009989726963751681,445.58660324845295,444.35620935127304,2.4607882400865124,43.1130313873291,49564.86698704514,0.2326452271348178,0.3667047342192691,14.002713699999731,42.98424530029297,0.38125,42.94339370727539,0.38125,43.26888656616211,0.3521594684385382,43.25559997558594,0.3521594684385382
3,0.000995895006911623,296.45509773868446,295.07260464868295,2.7649864519756715,28.740373134613037,30836.663190640593,0.7519736385470189,0.7027904946421738,13.968852399964817,26.4383544921875,0.7611940298507462,26.624128341674805,0.78125,30.83431053161621,0.6533333333333333,31.064699172973633,0.6153846153846154
4,0.0009907795784955327,161.72133239677507,161.11372933201298,1.215206228364872,26.153285026550293,15466.11873099441,0.7910776767626254,0.7670494676537526,13.735143000027165,23.961503982543945,0.7751937984496124,23.788558959960938,0.7751937984496124,28.503625869750977,0.7559055118110236,28.359451293945312,0.7619047619047619
5,0.0009836474315195148,149.73021497100132,149.39747672932876,0.6654766194271787,24.939972400665283,10872.940061022295,0.8254698606703188,0.773864086459571,13.813891400001012,22.369277954101562,0.8029197080291971,22.41330337524414,0.8029197080291971,27.66336441040039,0.7596899224806202,27.31394386291504,0.7299270072992701
6,0.0009745278735053344,141.4602603382404,141.19132087710733,0.5378790983977004,24.223910331726074,10978.71267834194,0.8566452802015272,0.8073895728186953,13.451263499970082,22.589468002319336,0.8181818181818182,22.582937240600586,0.8181818181818182,25.870126724243164,0.8032786885245902,25.85310935974121,0.7899159663865546
7,0.0009634583786730109,134.94936162881936,134.70734073073282,0.48404170823264053,23.184598445892334,6802.9278409649205,0.8783979939778047,0.7759660282258558,12.055004700028803,20.622888565063477,0.7972027972027972,20.634071350097656,0.8028169014084507,25.8679256439209,0.746268656716418,25.613508224487305,0.7575757575757576
8,0.0009504844339512095,129.88502137808538,129.6653637236704,0.4393150858765785,22.868281364440918,8840.049651516412,0.8853832803447768,0.8171815411901374,11.6970456999843,21.651851654052734,0.8270676691729323,21.40219497680664,0.8181818181818182,24.28864288330078,0.8099173553719008,24.130435943603516,0.8135593220338984
9,0.0009356593520616947,126.4703301658453,126.26028124175829,0.420097424830459,22.350544929504395,5861.758396349474,0.8957213908201558,0.7892424356258314,11.811061799991876,20.423433303833008,0.8115942028985508,20.405630111694336,0.8055555555555556,24.41191864013672,0.7786259541984732,24.161197662353516,0.7611940298507462
10,0.0009190440524459203,123.78088342543016,123.57651402618444,0.4087388244341414,21.88943099975586,6678.510202930309,0.8945017033116491,0.8259497123938554,11.907792999991216,20.0263729095459,0.8382352941176471,19.965843200683594,0.8321167883211679,23.911577224731445,0.8235294117647058,23.6539306640625,0.8099173553719008
11,0.0009007068109339783,119.55016872348462,119.35658189057109,0.3871738253281175,21.675386428833008,7074.887900209431,0.8963585121802803,0.8141645435903808,11.97410089999903,20.203323364257812,0.8120300751879699,20.227689743041992,0.8181818181818182,23.212512969970703,0.8,23.058019638061523,0.8264462809917356
12,0.0008807229791845672,118.5596877692663,118.36481614614857,0.38974321367605,21.360124111175537,6187.164715545926,0.8984664147405751,0.8214598256557943,11.759242200001609,19.80813217163086,0.8235294117647058,19.888532638549805,0.8296296296296296,22.978647232055664,0.819672131147541,22.76518440246582,0.8130081300813008
13,0.0008591746750488638,115.87322180670796,115.68276365558057,0.38091628565264113,21.30971908569336,5336.452751627376,0.8974448913979745,0.8112318840579711,12.17289540002821,19.408275604248047,0.8142857142857143,19.4046573638916,0.8115942028985508,23.290903091430664,0.8095238095238095,23.135040283203125,0.8095238095238095
14,0.0008361504451306584,113.87368031383896,113.68556730058111,0.3762257519083271,21.55265712738037,8477.828064771624,0.9024137695637511,0.835993221338049,11.783446899964474,20.564790725708008,0.8307692307692308,20.46771812438965,0.8307692307692308,22.56953239440918,0.8376068376068376,22.60858726501465,0.8448275862068966
15,0.0008117449009293668,113.07914131611093,112.89062156053981,0.37703914515484466,20.72045135498047,5395.2348692129235,0.8902425763280399,0.8157678673659245,11.862108200031798,19.212223052978516,0.8175182481751825,19.173477172851562,0.8235294117647058,22.355688095092773,0.8095238095238095,22.140417098999023,0.8125
16,0.0007860583300610849,111.17753522083804,110.99058612236817,0.3738983885869306,20.76381540298462,5486.845933054002,0.8975560270969707,0.8199649278974541,12.045770100026857,19.16632652282715,0.8333333333333334,19.188875198364258,0.8175182481751825,22.467086791992188,0.8130081300813008,22.232973098754883,0.816
17,0.0007591962841552626,109.23260225106608,109.04945067150223,0.3663032265659608,20.821197032928467,5293.493094366611,0.9045535684689138,0.8220693968241385,11.773855299979914,19.447795867919922,0.8296296296296296,19.29627799987793,0.8057553956834532,22.379840850830078,0.8264462809917356,22.160873413085938,0.8264462809917356
