round,lr,mean_client_loss_total,mean_client_loss_rul,mean_client_loss_fault,global_test_rmse,global_test_nasa_score,global_test_auprc,global_test_f1,round_seconds,delta_norm_client_1,delta_norm_client_2,delta_norm_client_3,delta_norm_client_4
1,0.001,714.6887395975494,714.0440642238118,1.2893467281004556,67.30889892578125,155814.3367350272,0.7237721975463388,0.56,7.9649958000009065,4.9354126743300535,5.104624265167781,5.679956132193331,5.523877035365376
2,0.0009989726963751681,522.3229339984284,521.6073590399969,1.4311475839330519,44.42015075683594,14742.029517536312,0.7938529359602503,0.6197183098591549,7.6957992000025115,7.072130023639959,7.22924119423791,8.043316724675183,7.8605839688212
3,0.000995895006911623,266.8643552893725,266.5022080467346,0.7242952293605933,22.282630920410156,3880.926923389923,0.8624450500119041,0.7640449438202247,7.88441690000036,4.501757265899593,4.657255326768655,5.156321700345173,4.922616868413583
4,0.0009907795784955327,111.58478804341338,111.39271103741814,0.38415384225917437,19.05879020690918,2704.0730461405237,0.8941825581578406,0.8478260869565217,7.833497200001148,3.9895160039110094,3.904545422365561,4.23109994506931,4.108062808129551
5,0.0009836474315195148,88.07349397063346,87.95055598490569,0.2458760849020225,17.713581085205078,1928.6193376067365,0.915142088287645,0.8372093023255814,7.952563500002725,2.2027984523591893,2.0315994992931268,2.4261994095565464,2.530616811428146
6,0.0009745278735053344,81.19915368734866,81.10062495147966,0.1970575781692129,18.0234375,1876.8520324107428,0.9262583700731013,0.8505747126436781,7.932237799999712,1.496964841346048,1.4408186941531345,1.6872422292801401,1.7691732458837588
7,0.0009634583786730109,77.89359430451819,77.8023707051399,0.18244698171007154,17.868330001831055,1790.752441631747,0.929693860447367,0.8888888888888888,7.756175700000313,1.414723412783941,1.3213121007153117,1.483681530986272,1.5526644038929052
8,0.0009504844339512095,75.05643465993319,74.96864307670457,0.17558289319867731,16.69756507873535,1323.4636184091985,0.9444526047567545,0.9010989010989011,7.785127000002831,1.193264593283448,1.2527720581803332,1.3987354367395166,1.3995140980264151
9,0.0009356593520616947,72.29525606675338,72.20829035122541,0.1739313858856678,17.969331741333008,1763.4921432684514,0.9467107657603434,0.8470588235294118,7.981637700002466,1.205067174314644,0.962201226616758,1.4977681662582114,1.2611981794162932
10,0.0009190440524459203,71.24989330676505,71.16510251761191,0.16958164614180207,17.313940048217773,1504.277590234764,0.9433163207531297,0.8888888888888888,7.551871899995604,1.038065153322004,0.9350713153681434,1.0853613258043007,1.275942502073569
11,0.0009007068109339783,67.98922018102834,67.90892564025013,0.16058941577337799,17.028057098388672,1481.7398748016276,0.945379757983507,0.9010989010989011,8.008957400001236,1.2020868234539113,1.0310358993017743,1.381727687156727,1.209540632648948
12,0.0008807229791845672,66.66844367537755,66.58986076505427,0.15716549725286466,17.116994857788086,1469.9305563562916,0.9503877858129562,0.9111111111111111,7.878405700001167,1.0337020595426532,0.9235443163021279,1.1967867503430878,0.9535387972800569
13,0.0008591746750488638,64.5269488188824,64.45062367910643,0.15265008700860072,16.93639373779297,1394.2614462932731,0.9526558304071077,0.9148936170212766,8.001699199994619,1.0175234269777618,0.7819487270455352,1.2982069109906227,1.068353468896652
14,0.0008361504451306584,62.50914501086448,62.43383784501968,0.15061402236093357,17.613176345825195,1599.8278555011505,0.955548234083636,0.9010989010989011,7.630435899998702,0.967714736334375,0.9265316493589753,1.0519330408028649,0.9767596926085558
15,0.0008117449009293668,60.60477489839638,60.52961828322921,0.15031326973433157,17.256967544555664,1519.942802684946,0.9563059045510289,0.9130434782608695,7.734539400000358,0.9411100868351618,0.671490720194192,1.1172222758165369,0.8771773248958403
16,0.0007860583300610849,58.7043854893291,58.63087362902505,0.14702343522250388,16.62550926208496,1164.2364615361066,0.9529597906989666,0.9148936170212766,7.669797099995776,0.7766284315251937,0.7563000650692641,1.044279586337265,0.8419269581286299
17,0.0007591962841552626,57.38201292355856,57.31167570210587,0.1406744336012924,17.03054428100586,1387.2752974942705,0.9546119247580327,0.9010989010989011,7.886559999999008,0.8207916065852533,0.6488008434149021,1.0248604892423752,0.84269331334498
