round,lr,mean_client_loss_total,mean_client_loss_rul,mean_client_loss_fault,global_test_rmse,global_test_nasa_score,global_test_auprc,global_test_f1,round_seconds,delta_norm_client_1,delta_norm_client_2,delta_norm_client_3,delta_norm_client_4
1,0.001,740.2277275375574,739.6064442342433,1.2425658104762747,66.99414825439453,151245.670184455,0.6928477992475663,0.0,6.434542700000748,4.9354126743300535,5.104624265167781,5.765594317567844,5.523877035365376
2,0.0009989726963751681,540.9881656091572,540.2614339722932,1.4534646747081235,43.986366271972656,13346.724311310634,0.7774432397487698,0.3018867924528302,6.506220099996426,7.056146706108509,7.2371737680122905,8.059166565845455,7.886581138078644
3,0.000995895006911623,278.34037647942677,277.9223970125106,0.8359588820020216,23.444684982299805,6814.43710635816,0.8411025960669744,0.75,6.428726099999039,4.549884694983171,4.583709315180157,4.786011386196997,5.047315802491376
4,0.0009907795784955327,130.2723379471075,130.04125861698213,0.462158879739072,23.248048782348633,6657.110061961528,0.8575412188713647,0.7865168539325843,6.403884699997434,4.13196873575398,4.022082400644169,3.400083137627443,4.019537190676965
5,0.0009836474315195148,108.66395287078223,108.5003973315339,0.32711084131371604,19.67267417907715,2849.2393176200458,0.8911443752275254,0.8089887640449438,6.301083199999994,2.6066331915463836,2.5616851779747543,2.6828750511585273,2.937167388139684
6,0.0009745278735053344,98.37477964303983,98.25119628647008,0.2471667551667155,19.64618682861328,2585.5758361543094,0.9277097450383677,0.813953488372093,6.291083399999479,1.5014363187882096,1.6142300579073827,2.449687081247676,2.016359453453646
7,0.0009634583786730109,94.32941373960341,94.21682363053895,0.2251803490707219,18.727432250976562,2070.624065076876,0.9309620278231069,0.8571428571428571,6.340861700002279,1.2820989235352838,1.1483705914771403,2.3686537297455046,1.445721183140562
8,0.0009504844339512095,87.64181882746605,87.53912187378494,0.2053938211533681,17.541120529174805,1659.5654893946034,0.941181859944767,0.875,6.101383399996848,1.3437233314044246,1.292468798474581,2.6397925227428964,1.1657814614573256
9,0.0009356593520616947,82.85272659127997,82.75285031668814,0.19975256759758891,17.938261032104492,1835.9450686028028,0.9376136214073634,0.8842105263157894,6.162584699995932,1.18712782949305,0.964982595334384,2.4488602706159965,1.3599106580603446
10,0.0009190440524459203,77.91482172315082,77.82205078643526,0.1855415717292934,17.97511863708496,1829.3163011948536,0.9311132294096568,0.8571428571428571,6.306825599996955,1.1566591152011538,1.0434097167773193,2.405305805487977,1.3053957506707832
11,0.0009007068109339783,74.17987127148652,74.08566288990153,0.1884170852728171,17.537521362304688,1746.0774911611188,0.9327107103958883,0.8865979381443299,6.754976500000339,1.1092628496897796,1.0952412238719558,1.965926407208326,1.1044985735145056
12,0.0008807229791845672,73.47085005955121,73.37570769438142,0.1902848056163839,17.402099609375,1724.0916432029449,0.9380266635234897,0.8842105263157894,6.534654700000829,0.9992852567874018,0.8269254573633555,1.6579904977961373,0.9386609005356958
13,0.0008591746750488638,69.8905795424046,69.79977109182084,0.18161687471692553,17.030776977539062,1544.6684122599372,0.9434383643259286,0.8979591836734694,6.1200947999968776,0.9478333218563809,0.8219737228626814,1.5264294843644155,1.1707873695026225
14,0.0008361504451306584,67.13965568698512,67.0515956443656,0.17611990473203518,17.593849182128906,1800.7998914616805,0.9372437012755233,0.9010989010989011,6.259450199999264,0.9068457827597385,1.0362161290889857,1.3619200461052527,0.9752172076535378
15,0.0008117449009293668,65.8176028437368,65.72652707106188,0.1821513380859077,17.759634017944336,1896.7019959265538,0.9446391347026745,0.9010989010989011,6.254468400002224,0.7963743988996324,0.6904135532635577,1.3026047699794838,0.815608174491408
16,0.0007860583300610849,63.31346008920495,63.22553455676827,0.17585108074639622,16.87220573425293,1495.9430441121312,0.9368368191333438,0.9130434782608695,6.312743999995291,0.7320491346720469,0.7512300407280622,1.215715195811649,0.9078083204449713
17,0.0007591962841552626,62.85739424752618,62.769478303914,0.1758319145759172,17.576425552368164,1842.1535056509551,0.9429815580851004,0.9010989010989011,6.248730200000864,0.8547040318562996,0.6278347759567422,1.0783037848501866,0.6888930872818905
