round,lr,mean_client_loss_total,mean_client_loss_rul,mean_client_loss_fault,macro_rmse,macro_nasa_score,macro_auprc,macro_f1,round_seconds
41,8.09559475540797e-05,99.3713118039263,99.24162729406557,0.25936876180136176,18.536471525828045,1039.5217484274801,0.9316264556383494,0.8779460976336639,4.846861400001217
42,6.43406479383053e-05,99.32539266495318,99.20103613728018,0.24871316262111623,18.617681344350178,1050.8746710264968,0.9379303239540734,0.8623280314456786,4.890170699974988
43,4.9515566048790485e-05,99.31759499924586,99.19169344299992,0.251803149510109,18.91556406021118,1145.3648407539258,0.9393939303624261,0.8653345673933911,4.95251900004223
44,3.654162132698918e-05,99.558459340429,99.42915103372253,0.2586164830658714,18.680860201517742,1045.4803709318296,0.9399338164023122,0.8658473879062115,4.693429599981755
45,2.547212649466568e-05,100.33884928634757,100.20966621775132,0.2583661762116319,18.785061359405518,1130.5782106830263,0.9354198014507845,0.8770839338066229,4.892052199982572
46,1.6352568480485276e-05,99.87923053564397,99.75291052727381,0.2526398876295097,18.643362204233807,1058.5349027164552,0.9409331233261841,0.8653345673933911,5.139629599987529
47,9.22042150446728e-06,99.72801314344558,99.60009083999552,0.2558444446425615,18.7236172358195,1106.9748759585402,0.9381377062240297,0.8694445447176541,5.1796295999665745
48,4.104993088376974e-06,100.5423531190969,100.41644759015948,0.25181067170219673,18.687498728434246,1087.4797117712676,0.9411925985953847,0.8686819951594235,5.036036100005731
49,1.0273036248318324e-06,99.98277907202443,99.8548657542694,0.25582693407809226,18.681432882944744,1088.4282129313171,0.9415239478017338,0.8653345673933911,5.357580499956384
50,0.0,100.6209613500739,100.49354500556099,0.2548318379360206,18.681432882944744,1088.4282129313171,0.9415239478017338,0.8653345673933911,4.894935499993153
