round,lr,mean_client_loss_total,mean_client_loss_rul,mean_client_loss_fault,global_test_rmse,global_test_mae,global_test_nasa_score,global_test_auprc,global_test_f1,global_test_precision,global_test_recall,round_seconds
1,0.001,666.5519899646711,665.774451668143,1.555078267848145,59.13750457763672,49.74374008178711,69456.62005955493,0.8249870715312699,0.3673469387755102,0.225,1.0,7.582036400002835
2,0.0009989726963751681,409.93386074797826,409.22144947353763,1.4248227257137245,30.33171844482422,25.223764419555664,3593.012616092489,0.8125902507417345,0.6666666666666666,0.8888888888888888,0.5333333333333333,8.169976100005442
3,0.000995895006911623,151.51632273246418,151.1845673326301,0.6635106564848493,19.279869079589844,13.821708679199219,3232.290114831193,0.8836202163384232,0.8275862068965517,0.8571428571428571,0.8,8.166370099999767
4,0.0009907795784955327,88.75730949943244,88.5790706156458,0.35647783793248283,19.750417709350586,14.56805419921875,3019.4360023588856,0.903524449312402,0.7435897435897436,0.8787878787878788,0.6444444444444445,7.524598399999377
5,0.0009836474315195148,81.28727384482083,81.15248472273058,0.26957788868355714,20.28545379638672,14.937039375305176,3015.403614280721,0.8820603396060828,0.75,0.8571428571428571,0.6666666666666666,7.479674000001978
6,0.0009745278735053344,77.24608990808463,77.127833256927,0.23651370677805805,20.133005142211914,14.91885757446289,2899.977479974655,0.8852225306946092,0.759493670886076,0.8823529411764706,0.6666666666666666,7.564273600000888
7,0.0009634583786730109,73.57564118611042,73.46350969224343,0.22426339457690248,19.81584358215332,14.755114555358887,2742.4575860146656,0.8867320194846686,0.7654320987654321,0.8611111111111112,0.6888888888888889,7.405777599997236
8,0.0009504844339512095,71.63556281688776,71.5289339775809,0.2132577439028006,19.648090362548828,14.656990051269531,2517.139385859308,0.8901329806705813,0.7654320987654321,0.8611111111111112,0.6888888888888889,7.420881199999712
9,0.0009356593520616947,69.40787186550152,69.30501169950645,0.20572025654767082,19.973552703857422,15.045454025268555,2606.389199973666,0.9102120701335876,0.7692307692307693,0.9090909090909091,0.6666666666666666,7.490035100003297
10,0.0009190440524459203,67.08897569744225,66.98918744674319,0.19957644997287854,19.321075439453125,14.55252456665039,2248.0853387479146,0.9115589592097848,0.8,0.9142857142857143,0.7111111111111111,9.724575599997479
11,0.0009007068109339783,65.94735390246402,65.84924371964784,0.19622050659942541,18.91288948059082,14.408913612365723,2001.3085479893832,0.9220824734100237,0.8048780487804879,0.8918918918918919,0.7333333333333333,8.553268300005584
12,0.0008807229791845672,64.57566561124003,64.48088384251761,0.18956363448332703,18.688907623291016,14.183566093444824,1934.965646038279,0.9263701123746573,0.8292682926829268,0.918918918918919,0.7555555555555555,8.45623930000147
13,0.0008591746750488638,62.01957298392824,61.93055952415678,0.17802666962264635,19.4945125579834,14.878164291381836,2216.728342932025,0.932712768377027,0.8148148148148148,0.9166666666666666,0.7333333333333333,7.681484400003683
14,0.0008361504451306584,61.462684048447585,61.37290240492845,0.17956315107800674,18.4919490814209,14.084319114685059,1841.9914333771392,0.9288451049466626,0.8433734939759037,0.9210526315789473,0.7777777777777778,7.3449764999968465
15,0.0008117449009293668,60.392618879269634,60.30363278135898,0.17797238974104054,19.261865615844727,14.601912498474121,2179.8617016405215,0.9317883774186428,0.8148148148148148,0.9166666666666666,0.7333333333333333,7.494205300004978
16,0.0007860583300610849,59.534923261180595,59.448186278950814,0.17347398821314441,19.28483009338379,14.629085540771484,2178.070712153879,0.9363040201041151,0.8292682926829268,0.918918918918919,0.7555555555555555,7.329666600002383
17,0.0007591962841552626,57.93900385972502,57.856193855488705,0.1656197321020469,19.934505462646484,15.200362205505371,2421.6202333826177,0.9479887160690251,0.8,0.9142857142857143,0.7111111111111111,7.627676700001757
18,0.0007312691451204176,56.57542423830708,56.494201774818656,0.16244488627158524,19.201066970825195,14.638249397277832,2152.212119408835,0.9461314537322397,0.8292682926829268,0.918918918918919,0.7555555555555555,7.71519139999873
19,0.0007023916715611969,55.48286477650757,55.403682089650935,0.15836534750806147,18.491605758666992,14.089848518371582,1894.4064444172973,0.9464294158640483,0.8571428571428571,0.9230769230769231,0.8,7.688683699998364
20,0.0006726825272106538,54.895220070354995,54.81702799127754,0.15638426874993847,18.861364364624023,14.320852279663086,2081.3353904925807,0.9456249993815057,0.8571428571428571,0.9230769230769231,0.8,7.280610900001193
21,0.0006422637933155162,54.07679333087391,53.999390033920825,0.1548066143040115,18.72201156616211,14.194306373596191,2065.218126118726,0.9508147453949402,0.8837209302325582,0.926829268292683,0.8444444444444444,6.937331200002518
22,0.0006112604669781572,53.37046487518506,53.29292619222231,0.15507743375318672,18.762882232666016,14.259666442871094,2057.6356435547905,0.9448916645467215,0.8705882352941177,0.925,0.8222222222222222,6.293959499998891
23,0.0005797999475166897,52.71556090881964,52.64021896661541,0.15068411432934936,18.897857666015625,14.4083251953125,2114.6680123746587,0.9461625374835028,0.8433734939759037,0.9210526315789473,0.7777777777777778,6.075208100002783
24,0.0005480115129538409,51.59650506212914,51.5224601191581,0.1480897243879024,19.10708236694336,14.49340534210205,2241.3297432508953,0.945795598190569,0.8433734939759037,0.9210526315789473,0.7777777777777778,6.148062200001732
25,0.0005160257887858277,51.57235786283242,51.498606067461544,0.14750351036610854,18.873422622680664,14.32910442352295,2134.4066577038484,0.9469239299812056,0.8433734939759037,0.9210526315789473,0.7777777777777778,6.221937500005879
26,0.0004839742112141724,50.989960681240994,50.91724623246869,0.14542857366703682,18.98038673400879,14.349786758422852,2263.1936334483644,0.9517918019306989,0.8705882352941177,0.925,0.8222222222222222,6.648821999995562
27,0.0004519884870461591,50.222135919250285,50.149814092262844,0.14464365734201434,18.66044807434082,14.188183784484863,2084.924680823272,0.9517144721061609,0.8705882352941177,0.925,0.8222222222222222,6.6964039000013145
28,0.0004202000524833105,49.86530985223115,49.79396107019355,0.14269736085084012,18.593082427978516,14.101556777954102,2027.4138817253593,0.9489695123662412,0.8571428571428571,0.9230769230769231,0.8,6.073188800000935
29,0.00038873953302184284,49.45478728288947,49.384981109833795,0.13961228882185792,18.37569808959961,13.909438133239746,1996.153106311905,0.9505802466014965,0.8705882352941177,0.925,0.8222222222222222,5.970295899998746
30,0.0003577362066844838,49.13789251604898,49.068511542095116,0.13876188778221998,18.597412109375,14.036974906921387,2095.2232104729983,0.9520020357850318,0.8705882352941177,0.925,0.8222222222222222,5.970385799999349
31,0.0003273174727893463,48.55182470312438,48.48280699594424,0.1380352787433366,18.272380828857422,13.815247535705566,1969.3373795495474,0.9512106461047534,0.8705882352941177,0.925,0.8222222222222222,6.147243699997489
32,0.0002976083284388031,48.16083476713447,48.09024663822155,0.14117618716084462,18.233524322509766,13.783668518066406,1946.4735488679885,0.9468445299761763,0.8571428571428571,0.9230769230769231,0.8,5.924834099998407
33,0.0002687308548795825,48.07793423199485,48.00872051750227,0.1384275080444305,18.697542190551758,14.070623397827148,2183.1159138096173,0.9482826894680683,0.8571428571428571,0.9230769230769231,0.8,6.249951899997541
34,0.00024080371584473748,47.81830797844299,47.74917893361789,0.13825830379725995,18.504138946533203,14.018318176269531,2083.4015949498726,0.9493746672687744,0.8571428571428571,0.9230769230769231,0.8,6.44220089999726
35,0.0002139416699389153,47.57899443199996,47.51103274897118,0.13592333707848275,18.285694122314453,13.850384712219238,2010.2599244392372,0.9512192653243459,0.8705882352941177,0.925,0.8222222222222222,6.10305199999857
36,0.00018825509907063325,47.39046099397958,47.32100578989227,0.13891022536598333,18.48687744140625,13.94985580444336,2068.6095262645895,0.9498602182785802,0.8571428571428571,0.9230769230769231,0.8,6.357217799995851
37,0.00016384955486934162,47.31108926884263,47.24293442827887,0.1363094001153764,18.81157684326172,14.245194435119629,2227.136814897728,0.9521776243219205,0.8705882352941177,0.925,0.8222222222222222,6.519845599999826
38,0.00014082532495113625,46.96407041170622,46.896897997004,0.13434497968637554,17.698863983154297,13.475141525268555,1742.2258934575575,0.952637740779119,0.8705882352941177,0.925,0.8222222222222222,6.011579600002733
39,0.0001192770208154328,46.85362320905092,46.785231716714044,0.13678292052827729,17.89705467224121,13.551091194152832,1845.2959745461997,0.949870896917154,0.8705882352941177,0.925,0.8222222222222222,6.474384100001771
40,9.929318906602175e-05,46.83428606793381,46.76636414908813,0.135843605464643,18.438365936279297,13.96338176727295,2108.259813204284,0.9518972010414973,0.8705882352941177,0.925,0.8222222222222222,6.594162800000049
41,8.09559475540797e-05,46.89078018299817,46.823572031708935,0.1344161807669613,18.29952621459961,13.807548522949219,2052.7150287849863,0.9519234550648332,0.8705882352941177,0.925,0.8222222222222222,6.341079699996044
42,6.43406479383053e-05,47.266199101718676,47.19725280685461,0.13789245043781434,18.18150520324707,13.781259536743164,1994.3444380010103,0.9532968553271224,0.8705882352941177,0.925,0.8222222222222222,6.438932899996871
43,4.9515566048790485e-05,46.947736884326645,46.87862194190012,0.13822986481652622,18.08481216430664,13.68277359008789,1989.0818807073583,0.9540280272285071,0.8837209302325582,0.926829268292683,0.8444444444444444,6.230165400003898
44,3.654162132698918e-05,47.64572300027588,47.57737588753863,0.1366942213261974,17.68773651123047,13.394471168518066,1830.3531141714298,0.9547730094806222,0.896551724137931,0.9285714285714286,0.8666666666666667,6.34310849999747
45,2.547212649466568e-05,47.96800247785057,47.896929645159275,0.14214576091657266,17.980274200439453,13.636512756347656,1940.7285695010955,0.9536143156445827,0.8837209302325582,0.926829268292683,0.8444444444444444,6.3317571000006865
46,1.6352568480485276e-05,48.18819623705882,48.117858077243916,0.1406761970236002,17.870126724243164,13.562429428100586,1895.4324735106143,0.9542568169595986,0.896551724137931,0.9285714285714286,0.8666666666666667,6.4395258000004105
47,9.22042150446728e-06,48.59502704041512,48.520353287374334,0.14934760828638355,17.971277236938477,13.64599895477295,1938.123516298291,0.9539435337515786,0.896551724137931,0.9285714285714286,0.8666666666666667,6.435231699993892
48,4.104993088376974e-06,49.96113012481224,49.88373203779287,0.1547959556937605,17.982559204101562,13.670302391052246,1932.2370710905875,0.952900029930297,0.896551724137931,0.9285714285714286,0.8666666666666667,6.868543100004899
49,1.0273036248318324e-06,51.73114259707362,51.64964621777044,0.162992715875819,18.039270401000977,13.720821380615234,1950.051620535301,0.952900029930297,0.8837209302325582,0.926829268292683,0.8444444444444444,5.941743399998813
50,0.0,52.918598069558215,52.83267647039583,0.17184319538143056,18.039270401000977,13.720821380615234,1950.051620535301,0.952900029930297,0.8837209302325582,0.926829268292683,0.8444444444444444,5.9821695999999065
