round,lr,mean_client_loss_total,mean_client_loss_rul,mean_client_loss_fault,global_test_rmse,global_test_mae,global_test_nasa_score,global_test_auprc,global_test_f1,global_test_precision,global_test_recall,round_seconds
1,0.001,666.7498847293682,665.9739074984118,1.5519568164109736,59.210079193115234,49.79792785644531,69973.32199132975,0.8266076312235435,0.5027932960893855,0.3358208955223881,1.0,6.573428499999864
2,0.0009989726963751681,411.70273310661537,410.9799952938034,1.4454752169468752,30.413434982299805,25.307662963867188,3594.989642629275,0.8319623539940109,0.6666666666666666,0.8888888888888888,0.5333333333333333,6.346002399994177
3,0.000995895006911623,152.87396333696094,152.52172575604192,0.7044760235976716,18.771371841430664,13.400066375732422,2921.72716124687,0.9214316330993089,0.8235294117647058,0.875,0.7777777777777778,6.102750100006233
4,0.0009907795784955327,87.91086388923087,87.73048832731118,0.36075134005369397,18.546335220336914,13.836799621582031,2557.2697001348265,0.9363564866296061,0.8536585365853658,0.9459459459459459,0.7777777777777778,6.432900500003598
5,0.0009836474315195148,80.60068831732542,80.46774815392972,0.26588013595677507,18.986459732055664,14.274165153503418,2166.2378481357346,0.9091493645910825,0.775,0.8857142857142857,0.6888888888888889,5.330742099999043
6,0.0009745278735053344,77.02648708899315,76.91037572756365,0.23222242040119356,18.747385025024414,14.265498161315918,1971.5072892788492,0.9137582604268203,0.775,0.8857142857142857,0.6888888888888889,6.215987999996287
7,0.0009634583786730109,73.50854018050597,73.40144109981634,0.21419811768081454,18.602819442749023,14.180089950561523,1922.7144993013997,0.9130886625115918,0.7901234567901234,0.8888888888888888,0.7111111111111111,5.835425600002054
8,0.0009504844339512095,71.66819109931181,71.56744556282811,0.20149076364518687,18.684553146362305,14.234681129455566,1958.305421672648,0.9201904533882075,0.8292682926829268,0.918918918918919,0.7555555555555555,6.081248000002233
9,0.0009356593520616947,69.64617105580929,69.5491166031934,0.19410915519120658,18.863954544067383,14.518659591674805,2003.5111584662343,0.9335144585664037,0.8292682926829268,0.918918918918919,0.7555555555555555,7.679994899997837
10,0.0009190440524459203,67.35651698985444,67.26239785993474,0.18823842041746947,18.27494239807129,14.03509521484375,1765.4087245970204,0.933873001953354,0.8433734939759037,0.9210526315789473,0.7777777777777778,7.373454299995501
11,0.0009007068109339783,66.40151501052722,66.30905708045862,0.18491599279324536,18.051958084106445,13.898786544799805,1711.5061079083862,0.9444696498063432,0.8433734939759037,0.9210526315789473,0.7777777777777778,10.22331850000046
12,0.0008807229791845672,65.00727246420277,64.91713933137524,0.18026672568510166,17.850696563720703,13.760638236999512,1647.1414453056732,0.949757628526738,0.8571428571428571,0.9230769230769231,0.8,15.72805089999747
13,0.0008591746750488638,62.878487338370164,62.793137750832976,0.170699208394197,18.269495010375977,14.1768798828125,1758.2146710331606,0.9526022043187191,0.8433734939759037,0.9210526315789473,0.7777777777777778,17.70839800000249
14,0.0008361504451306584,62.028233376891635,61.94416731352112,0.16813232956247148,17.776718139648438,13.663405418395996,1637.971005757238,0.954085240252704,0.8837209302325582,0.926829268292683,0.8444444444444444,12.275929400006135
15,0.0008117449009293668,61.00614687065094,60.92214422475687,0.1680054139653785,18.26791763305664,14.008892059326172,1813.9384035427947,0.9503948068658545,0.8571428571428571,0.9230769230769231,0.8,9.906871400002274
16,0.0007860583300610849,60.10023793804794,60.018041461464136,0.16439290307478183,18.477087020874023,14.212320327758789,1882.4596365313737,0.9542600301342719,0.8837209302325582,0.926829268292683,0.8444444444444444,9.389633800004958
17,0.0007591962841552626,58.360987998448664,58.28291481278355,0.1561462919623288,18.65679931640625,14.397282600402832,1936.301848902153,0.9584825919196093,0.8571428571428571,0.9230769230769231,0.8,8.821265500002482
18,0.0007312691451204176,57.43746704079711,57.360574363043725,0.15378524786492562,18.247318267822266,14.053394317626953,1794.5535558513195,0.9600779463560563,0.8705882352941177,0.925,0.8222222222222222,8.191725099997711
19,0.0007023916715611969,56.43962673673793,56.363258676169934,0.15273616648753174,17.783912658691406,13.565042495727539,1631.966853579388,0.9613359986035339,0.8837209302325582,0.926829268292683,0.8444444444444444,7.935394600004656
20,0.0006726825272106538,55.65903402140745,55.5843964917282,0.14927492503362916,18.1315975189209,13.7703275680542,1778.1554507533933,0.9547047663814626,0.8837209302325582,0.926829268292683,0.8444444444444444,8.201991100002488
21,0.0006422637933155162,54.96818768456909,54.8942477584582,0.14787963399370765,18.428171157836914,13.98074722290039,1890.7743900139858,0.9527147974424366,0.8705882352941177,0.925,0.8222222222222222,8.12681010000233
22,0.0006112604669781572,54.48498162492644,54.41073431682163,0.1484947929132604,18.17255973815918,13.847978591918945,1777.4943601617665,0.9521418505749772,0.8705882352941177,0.925,0.8222222222222222,8.207434399999329
