round,lr,mean_client_loss_total,mean_client_loss_rul,mean_client_loss_fault,macro_rmse,macro_nasa_score,macro_auprc,macro_f1,round_seconds
1,0.001,782.8355933258135,782.2625697802641,1.1460497249138566,76.38304011027019,180410.02601241015,0.5082179329464308,0.3740041928721174,7.060899699979927
2,0.0009989726963751681,710.9445223724883,710.2670195379743,1.3550040724716024,70.22827402750652,102549.96725429158,0.635525687899906,0.1967159277504105,5.413648399990052
3,0.000995895006911623,643.9266523994538,643.1511872459669,1.5509312667966093,63.57951418558756,54327.068308808106,0.6276107623563477,0.3111111111111111,5.04410400002962
4,0.0009907795784955327,575.0723031319458,574.1948244630183,1.754957236133447,56.35945192972819,26072.53655292692,0.5823839581060299,0.39444444444444454,5.498395100003108
5,0.0009836474315195148,501.91292756295024,500.9955181964862,1.834818506716965,48.61961428324381,11247.804585722259,0.6163711938728823,0.3666666666666667,5.194924800016452
6,0.0009745278735053344,418.45176869766846,417.57414434561025,1.7552471662013402,40.66178957621256,4942.7290524694245,0.6526872798837868,0.5263814351023653,5.19387649995042
7,0.0009634583786730109,329.9432249270747,329.10896698372835,1.6685154980600359,33.44447135925293,4585.995516750033,0.7073018474348932,0.23203602597432002,5.0125203000498
8,0.0009504844339512095,243.02154375265889,242.2738719226513,1.4953434500310572,27.475807507832844,4446.318787339284,0.7646172414216162,0.6441732143060038,5.261937199975364
9,0.0009356593520616947,172.46204380104984,171.85774879340275,1.2085906997621263,22.92569653193156,3492.3257901171596,0.8486129259121094,0.8079131652661066,5.001122499990743
10,0.0009190440524459203,130.95028173961222,130.5087980500424,0.882966977099135,19.177638053894043,2112.472803816363,0.9479687440945114,0.8698979591836734,4.998175999964587
11,0.0009007068109339783,111.52225651409906,111.27786557419256,0.48878157363914587,19.24077606201172,2296.378043160255,0.8956886943759796,0.8440295158622863,5.000230599951465
