round,lr,mean_client_loss_total,mean_client_loss_rul,mean_client_loss_fault,macro_rmse,macro_nasa_score,macro_auprc,macro_f1,round_seconds,client_1_rmse,client_1_f1,client_2_rmse,client_2_f1,client_3_rmse,client_3_f1,client_4_rmse,client_4_f1
1,0.001,736.301151251102,735.3481294971173,1.906045110508757,68.78021240234375,220690.927703007,0.24799558015041262,0.3667047342192691,15.669961300038267,68.12886810302734,0.38125,68.15632629394531,0.38125,68.72311401367188,0.3521594684385382,70.11254119873047,0.3521594684385382
2,0.0009989726963751681,493.536549993019,492.32396220440444,2.4251759372131723,44.25666046142578,20715.081592331204,0.45567387291390066,0.0,14.314438799978234,44.68232345581055,0.0,44.74513626098633,0.0,43.28691101074219,0.0,44.31227111816406,0.0
3,0.000995895006911623,305.39702656497116,304.08830962370723,2.6174328887185574,27.69783639907837,23532.086333936742,0.7557291892877537,0.7276202757533721,14.148485000012442,25.722576141357422,0.7419354838709677,25.690031051635742,0.7419354838709677,30.60999298095703,0.7086614173228346,28.76874542236328,0.717948717948718
4,0.0009907795784955327,159.44639067149677,158.90048512728012,1.091810989829474,26.245075225830078,18420.150602431957,0.8008428106831521,0.7674736184292753,13.743298300018068,24.220125198364258,0.7936507936507936,24.165081024169922,0.7874015748031497,28.524282455444336,0.752,28.070812225341797,0.7368421052631579
5,0.0009836474315195148,149.03643587388117,148.68814285641292,0.696586076437956,24.879289150238037,13004.704083096638,0.8326595785984574,0.7942645766395098,16.4712198000052,23.45747947692871,0.8,23.06058120727539,0.8029197080291971,26.617778778076172,0.7936507936507936,26.381317138671875,0.7804878048780488
6,0.0009745278735053344,141.40802126968094,141.1294116038731,0.5572190627763272,23.673821926116943,9805.426324177297,0.8555229495583438,0.800759936580832,14.907411899999715,22.10730743408203,0.8,21.854623794555664,0.8059701492537313,25.584367752075195,0.7936507936507936,25.148988723754883,0.8034188034188035
7,0.0009634583786730109,134.95128524078257,134.7089089370873,0.48475264691536,22.29414701461792,5903.0871079665485,0.8806553283400915,0.790290244107038,14.125134200032335,20.506305694580078,0.8142857142857143,20.530855178833008,0.8142857142857143,24.375818252563477,0.7692307692307693,23.763608932495117,0.7633587786259542
8,0.0009504844339512095,128.6599780471397,128.44310825580646,0.43373958915974886,21.86185598373413,5739.063991214643,0.8898279591097222,0.8083202320692551,14.041544100036845,20.240175247192383,0.8201438848920863,20.081090927124023,0.8321167883211679,23.824501037597656,0.7906976744186046,23.30165672302246,0.7903225806451613
9,0.0009356593520616947,124.87227197453737,124.66917158678893,0.4062008741678,21.41461944580078,4930.563290023234,0.8921847230854327,0.8052059523341514,17.302891300001647,19.74351692199707,0.8201438848920863,19.66285514831543,0.8201438848920863,23.400779724121094,0.7936507936507936,22.85132598876953,0.7868852459016393
10,0.0009190440524459203,121.23158897304589,121.03261659490295,0.3979448986880343,20.785950183868408,4097.835803491912,0.9089312027154081,0.8015770967641471,23.529509200016037,19.07271385192871,0.8201438848920863,18.984743118286133,0.8142857142857143,22.848487854003906,0.7878787878787878,22.237855911254883,0.784
11,0.0009007068109339783,118.03648369968704,117.84602098563931,0.38092545709352804,20.827078342437744,4977.75056809945,0.9105820502323696,0.8095930437927945,17.09669049998047,19.206335067749023,0.8321167883211679,19.032550811767578,0.8321167883211679,22.762849807739258,0.7936507936507936,22.306577682495117,0.7804878048780488
12,0.0008807229791845672,115.4691823033764,115.28228096100001,0.37380263359258176,20.25376844406128,3908.616919117918,0.9194986787478808,0.8130713198781166,13.74624979996588,18.58748435974121,0.8201438848920863,18.545734405517578,0.8321167883211679,22.21593475341797,0.796875,21.66592025756836,0.8031496062992126
13,0.0008591746750488638,112.94351452435993,112.7625076858155,0.3620137809097832,20.327471256256104,5078.812864500751,0.9222093511445719,0.8096390393218742,14.290283500042278,19.03731346130371,0.8321167883211679,18.7528018951416,0.8321167883211679,21.979509353637695,0.7903225806451613,21.540260314941406,0.784
14,0.0008361504451306584,111.01788799201671,110.83730817795336,0.3611593207455549,20.148298740386963,4984.93833441021,0.92645892474188,0.8153383377855299,13.67258979997132,18.8986759185791,0.8260869565217391,18.803958892822266,0.8321167883211679,21.593196868896484,0.8031496062992126,21.29736328125,0.8
15,0.0008117449009293668,109.59984081780138,109.42039648072515,0.35888940542692516,19.780828952789307,3813.039502713106,0.9219491304685332,0.816049840789158,12.37417959998129,17.990209579467773,0.8382352941176471,17.785728454589844,0.8321167883211679,21.900827407836914,0.7906976744186046,21.446550369262695,0.8031496062992126
16,0.0007860583300610849,107.66585921752035,107.49378003539033,0.344158404251955,19.683285236358643,4041.686808895511,0.9262861281455288,0.8237720717200121,12.020774200034793,18.042552947998047,0.8507462686567164,17.919898986816406,0.8444444444444444,21.557615280151367,0.8031496062992126,21.21307373046875,0.7967479674796748
17,0.0007591962841552626,106.40855075641042,106.23925869218566,0.33858428640685345,19.329628944396973,3841.1278393053244,0.9336515372320644,0.8208138270613166,12.09853000001749,18.037817001342773,0.8321167883211679,17.86617088317871,0.8382352941176471,20.91603660583496,0.8064516129032258,20.498491287231445,0.8064516129032258
18,0.0007312691451204176,104.48305729746723,104.31561857104506,0.3348776029970679,19.42908525466919,3652.9041872685507,0.9323208639873706,0.8250067197966955,12.064304300001822,18.07573127746582,0.8382352941176471,17.829715728759766,0.8321167883211679,21.03932762145996,0.8130081300813008,20.77156639099121,0.8166666666666667
19,0.0007023916715611969,103.48977075691867,103.32259962535028,0.33434239727836806,19.148690223693848,3637.437607452033,0.9356035870572335,0.8284231823517343,11.715084000024945,17.69689178466797,0.8345323741007195,17.571290969848633,0.8405797101449275,20.8596248626709,0.8225806451612904,20.46695327758789,0.816
20,0.0006726825272106538,101.39261674561844,101.22916425375851,0.32690503369433566,19.024101734161377,2817.0573235581946,0.9333251215313281,0.8106063044936285,11.745420899998862,17.259180068969727,0.8,17.253887176513672,0.8169014084507042,21.015914916992188,0.816,20.567424774169922,0.8095238095238095
21,0.0006422637933155162,99.10176506836595,98.94419740486396,0.3151351984127335,18.82505989074707,3433.4312042395854,0.9398463923770425,0.8489309091547458,12.072591199947055,17.69670867919922,0.8529411764705882,17.60879898071289,0.8592592592592593,20.170690536499023,0.8360655737704918,19.82404136657715,0.847457627118644
22,0.0006112604669781572,98.64349805818905,98.48683607940825,0.31332371272968584,18.73731803894043,3338.7547093097255,0.9455239432483995,0.8393229523154503,12.3975436000037,17.683263778686523,0.8467153284671532,17.601133346557617,0.8169014084507042,19.97817039489746,0.864406779661017,19.686704635620117,0.8292682926829268
23,0.0005797999475166897,97.67569685305924,97.52053977274515,0.31031398754749395,18.652183055877686,3073.9962285096926,0.9416670865428215,0.8327513770611159,11.789058799971826,17.42985725402832,0.8656716417910447,17.40721321105957,0.8,20.032888412475586,0.8360655737704918,19.738773345947266,0.8292682926829268
24,0.0005480115129538409,95.98538700731831,95.83390868122017,0.3029565710950266,18.90451145172119,3139.7283139764613,0.9405563575364319,0.8550443458980045,11.947600100014824,17.693567276000977,0.8787878787878788,17.65399742126465,0.8787878787878788,20.209383010864258,0.8292682926829268,20.061098098754883,0.8333333333333334
25,0.0005160257887858277,96.4096174505116,96.25721381381292,0.30480717689989845,18.616671562194824,2826.274087732932,0.9415333358366373,0.8254638476918027,11.752143200021237,17.27952003479004,0.8405797101449275,17.27501678466797,0.8226950354609929,20.103416442871094,0.816,19.808732986450195,0.8225806451612904
26,0.0004839742112141724,94.71492866042777,94.56581281615881,0.29823180348432465,18.55927324295044,2762.8018779253216,0.9438491709872225,0.8320141457149821,11.968572799989488,17.25624656677246,0.8226950354609929,17.286415100097656,0.8467153284671532,20.00417709350586,0.8360655737704918,19.69025421142578,0.8225806451612904
27,0.0004519884870461591,93.46690178086303,93.32255805775912,0.2886873136735242,18.465406894683838,2971.316507244741,0.9452372644895771,0.845563735347126,11.884552899980918,17.408552169799805,0.8405797101449275,17.367727279663086,0.8345323741007195,19.7189884185791,0.85,19.36635971069336,0.8571428571428571
28,0.0004202000524833105,92.4851667135201,92.34157898162957,0.2871755396189657,18.54084825515747,3362.725298573994,0.9450508217759668,0.8499597423510468,12.603146499954164,17.332595825195312,0.8405797101449275,17.308961868286133,0.8592592592592593,19.950075149536133,0.85,19.571760177612305,0.85
29,0.00038873953302184284,92.07681879261868,91.93473088367257,0.2841757278479211,18.492228984832764,3567.230455140636,0.9478911395979334,0.8615036923860453,13.960406799975317,17.428882598876953,0.8787878787878788,17.323495864868164,0.8529411764705882,19.78469467163086,0.8571428571428571,19.431842803955078,0.8571428571428571
30,0.0003577362066844838,91.44799322632667,91.30506335524281,0.28585945269102947,18.604905128479004,4228.104523736329,0.9508583246057347,0.8550722831505484,12.005575600021984,17.637189865112305,0.8529411764705882,17.562326431274414,0.8529411764705882,19.82562828063965,0.864406779661017,19.39447593688965,0.85
31,0.0003273174727893463,90.7884483435789,90.64557724778143,0.2857422137889962,18.495649814605713,2730.387453523228,0.9473624693961801,0.848337829304169,11.967202099971473,17.273595809936523,0.855072463768116,17.290109634399414,0.8450704225352113,19.877826690673828,0.8571428571428571,19.541067123413086,0.8360655737704918
32,0.0002976083284388031,89.91244985405729,89.77265085236962,0.2795980345668982,18.622303009033203,2769.753070907307,0.946217767065919,0.835027211852892,12.686492300010286,17.189863204956055,0.8368794326241135,17.278156280517578,0.8309859154929577,20.18778419494629,0.8429752066115702,19.83340835571289,0.8292682926829268
33,0.0002687308548795825,88.96844101110597,88.83121427214645,0.27445334589345693,18.42072820663452,2874.4559391903304,0.948967508031474,0.8620431875241917,11.851352699974086,17.269620895385742,0.8676470588235294,17.146696090698242,0.8613138686131386,19.814208984375,0.8620689655172413,19.4523868560791,0.8571428571428571
34,0.00024080371584473748,88.91714631198167,88.78045124360806,0.27339021046394235,18.511147499084473,2654.8852377907597,0.9450160399367186,0.8463661338661339,11.929448699986096,17.120121002197266,0.8391608391608392,17.16756820678711,0.8391608391608392,20.060279846191406,0.8571428571428571,19.69662094116211,0.85
35,0.0002139416699389153,88.06103221106224,87.92523778535119,0.27158881592324513,18.429256916046143,3022.774093808496,0.9474910849991003,0.844298550649975,12.454469799995422,17.10791778564453,0.8368794326241135,17.137834548950195,0.8428571428571429,19.887386322021484,0.847457627118644,19.58388900756836,0.85
36,0.00018825509907063325,87.59071880083316,87.45522320971574,0.2709913811801346,18.470901489257812,3326.6902942232305,0.9470040171512393,0.860482836312936,11.75993279996328,17.324443817138672,0.8676470588235294,17.243968963623047,0.855072463768116,19.82490348815918,0.8620689655172413,19.49028968811035,0.8571428571428571
37,0.00016384955486934162,87.71154855589451,87.57655219911963,0.2699928379099815,18.436309337615967,3102.6809992798217,0.9496711127884884,0.8485055724417426,12.842424299975391,17.263578414916992,0.8368794326241135,17.252649307250977,0.8428571428571429,19.791658401489258,0.8571428571428571,19.43735122680664,0.8571428571428571
