round,lr,mean_client_loss_total,mean_client_loss_rul,mean_client_loss_fault,macro_rmse,macro_nasa_score,macro_auprc,macro_f1,round_seconds
1,0.001,760.9728274057113,760.0643784303766,1.816897903206741,70.26021385192871,254972.85202837127,0.32127295070253936,0.3667047342192691,14.441161399998236
2,0.0009989726963751681,531.7695308110747,530.7460971663942,2.046867799234949,46.65880489349365,20220.663236177737,0.4251121254901671,0.0,15.275302900001407
3,0.000995895006911623,330.5400223959948,329.4050580198384,2.2699279102623997,29.109957695007324,11114.366900048031,0.736351976868434,0.6517235118448143,15.406350800010841
4,0.0009907795784955327,176.92683511375512,176.40824469526936,1.0371806515298978,29.790178298950195,34112.79693779914,0.7768662581724605,0.7120857699805068,13.65763319999678
5,0.0009836474315195148,172.79131960503824,172.43172678914698,0.7191852531988208,28.60537052154541,24819.95735953188,0.8004420081615554,0.729254460672677,13.461939300002996
6,0.0009745278735053344,166.94321427662555,166.63081690692127,0.6247949419021339,28.449257373809814,19955.360307980554,0.800203005026646,0.6960485865322286,13.198796199983917
7,0.0009634583786730109,166.92715377684394,166.63988808574382,0.5745309168817403,28.386708736419678,21431.063904257106,0.8227697046006,0.7178629405536515,13.026279900048394
8,0.0009504844339512095,163.6964931333544,163.42454112165876,0.543903431098043,27.972629070281982,20352.393136697283,0.8350049811214404,0.7211117217218077,31.174338100012392
9,0.0009356593520616947,160.2343147988443,159.97269778533996,0.5232338491347297,27.935646533966064,19475.46599075856,0.8409549872223272,0.7044387537345284,33.54237819998525
10,0.0009190440524459203,158.88408381831846,158.62406132253778,0.5200447407265993,27.590351581573486,16703.779110887626,0.8448503947695813,0.7008421534351594,33.64023259998066
11,0.0009007068109339783,157.18826223885094,156.93112943152173,0.5142660127690473,27.363443851470947,18770.151833411026,0.854995103035455,0.7047347389452653,33.6804078000132
12,0.0008807229791845672,154.41019221545554,154.15756349836437,0.505257451595714,27.37445831298828,16859.58726308851,0.8540618641648754,0.6986134822351076,33.55628900002921
13,0.0008591746750488638,152.16054962663787,151.91094519617485,0.49920893612949857,27.390100479125977,24197.8933807547,0.8597057053305562,0.7326257115749526,34.03073849994689
14,0.0008361504451306584,148.90385459587287,148.65392458544633,0.49986007835062546,26.928117752075195,16160.741577308938,0.8627184952985059,0.6858732515140774,34.31079400004819
15,0.0008117449009293668,148.16829356304166,147.92516987420987,0.48624775518248997,26.882283210754395,13642.717148143041,0.8629431631653084,0.6923821139802699,34.3353048999561
16,0.0007860583300610849,147.02863534958186,146.78691687393587,0.4834369300289822,26.403384685516357,15192.371104320107,0.8664956789838864,0.7232664539548728,34.91721210000105
17,0.0007591962841552626,144.78782655953844,144.54746416850617,0.48072488445073447,26.899897575378418,14018.010259385659,0.861822335728365,0.7002045044650941,37.21415459999116
18,0.0007312691451204176,144.75329777071562,144.513621778756,0.47935227500409416,27.01268482208252,16082.689166410855,0.8624534118896123,0.7085412493006299,34.66616060002707
19,0.0007023916715611969,144.7652933992792,144.52439562252596,0.481795906027562,26.94274139404297,11487.311284905656,0.8584896803934693,0.7080846152274723,34.08056989999022
20,0.0006726825272106538,144.7792949455847,144.54125206378325,0.47608558682403923,27.2120361328125,13925.38587253241,0.8607938021996346,0.7110097846436435,34.376139600004535
21,0.0006422637933155162,143.38930431900513,143.15641583733418,0.46577699941172823,27.009350776672363,21361.572821585825,0.86321097015676,0.7256551545730097,35.4142713000183
22,0.0006112604669781572,140.95781261651445,140.72754062681648,0.4605435042979939,27.08226203918457,19076.693254714286,0.8634804863539627,0.7137858020606863,34.444552699977066
23,0.0005797999475166897,141.1576100457945,140.9279191820111,0.45938177254609985,27.057311534881592,17491.25088189439,0.8596933411066268,0.7147581934452438,34.47423389996402
24,0.0005480115129538409,139.83771940387624,139.6086114193936,0.45821617415150323,26.973412036895752,17818.68902801191,0.8610897330100309,0.7174136589420188,34.25087639997946
25,0.0005160257887858277,139.97322674646892,139.744411598481,0.4576302935606843,27.115203380584717,16253.801875969788,0.8565901334180137,0.7165509286672873,34.120166199980304
26,0.0004839742112141724,140.82301315547875,140.59257217474254,0.4608818737121095,26.899473667144775,18981.36900922545,0.8611028515764745,0.724070437169212,15.532869199989364
27,0.0004519884870461591,137.83704741150757,137.61121610315655,0.4516632274844498,27.18526840209961,17657.348489656644,0.8549985379331031,0.7053565315596648,11.99764709995361
28,0.0004202000524833105,139.4274571966341,139.20074573399282,0.45342310910100264,27.380112171173096,22330.390541066117,0.8609703149901257,0.7221266166040885,13.416579499957152
29,0.00038873953302184284,138.80887177160685,138.5827938765399,0.45215547773272874,27.233745574951172,21015.642991797784,0.8584701188812518,0.71141523562759,14.544322000001557
30,0.0003577362066844838,138.587335622606,138.36128040907738,0.4521099792528221,27.505499839782715,23311.719921865242,0.8569616860321744,0.7272567468630621,13.932113000017125
31,0.0003273174727893463,138.63414716367325,138.4067767604318,0.4547408482274438,27.43822431564331,23584.180105313128,0.8590338964876003,0.7257153959160378,13.597380399995018
32,0.0002976083284388031,138.44552005211284,138.2194222357386,0.4521959369060575,27.549810886383057,20485.125341825216,0.8528360527672574,0.7152110238317135,13.974622200010344
33,0.0002687308548795825,139.17628931609843,138.94886192387042,0.45485495636226003,27.279410362243652,19453.03106271741,0.8574475914683839,0.7262309968724019,13.904997400008142
34,0.00024080371584473748,138.78823496713403,138.56052004033424,0.45542978764782693,27.456090927124023,25495.440656124265,0.8539772411788982,0.7283555897262528,14.145247099979315
35,0.0002139416699389153,138.82296125101178,138.59698565426368,0.45195167219664234,27.6816668510437,27103.085734333443,0.8572456047014114,0.7177866530305167,14.311343499983195
36,0.00018825509907063325,139.2498570842621,139.0241085592247,0.4514970330909249,27.934603691101074,30414.461711709853,0.8578685612863413,0.7285760014633254,13.953249300015159
37,0.00016384955486934162,139.4218143679549,139.19446679068116,0.4546951699115545,27.52056074142456,24608.21029696535,0.8581032387228933,0.723952604739526,14.162245200015604
38,0.00014082532495113625,139.20874260224448,138.98261505599015,0.45225480716197025,27.489144325256348,23186.56387511657,0.8565811310944735,0.7273978556940017,14.831250399991404
39,0.0001192770208154328,139.96251409498933,139.73545637520883,0.4541157504188705,27.62013864517212,25494.977388767384,0.855879328396772,0.7289030169938034,14.351004500000272
40,9.929318906602175e-05,140.73377702152047,140.50667618981112,0.45420170671723914,27.563737392425537,21765.45450895386,0.8544816999364245,0.7191903326986514,14.172377499984577
41,8.09559475540797e-05,141.5255983981637,141.29718857321657,0.4568199326215529,27.58177947998047,23551.724175551193,0.8541680725993855,0.724501354089316,14.291552199982107
42,6.43406479383053e-05,141.74603670563732,141.51645992444233,0.45915321549342164,27.63901376724243,23947.177451283795,0.8540765518398193,0.7260575968177875,14.395344500022475
43,4.9515566048790485e-05,142.59843505640526,142.36759118233465,0.46168782024520416,27.722993850708008,24926.957790990622,0.8552084575216422,0.7256152022212393,14.46798439999111
44,3.654162132698918e-05,143.47895968601284,143.24755023936598,0.46281914877236424,27.612765789031982,21000.31503763508,0.8518634340363482,0.7240434979962135,14.332700699975248
45,2.547212649466568e-05,144.40681576594093,144.17440617123052,0.4648194556384314,27.631471157073975,22026.52617268101,0.851932494541557,0.7239958229441429,14.441284900007304
46,1.6352568480485276e-05,145.469922603569,145.23599814299064,0.46784915686656936,27.643049240112305,24476.861751085624,0.8544341957855045,0.7248719435970206,13.542027400049847
47,9.22042150446728e-06,146.17732533803516,145.94229835029824,0.4700541828548963,27.673333644866943,24196.271906583992,0.8543288348305526,0.7274704320668296,15.34764069999801
48,4.104993088376974e-06,147.82578428230613,147.590097845393,0.4713724539457993,27.6652250289917,23624.87746220933,0.8538222281431664,0.7244545011848411,12.884437699976843
49,1.0273036248318324e-06,149.12772283405437,148.89286219606083,0.4697212885400282,27.643052577972412,23103.6475086675,0.8537511634339583,0.7253415786377246,13.313407499983441
50,0.0,149.7705961968532,149.53565754021912,0.4698772968089344,27.643052577972412,23103.6475086675,0.8537511634339583,0.7253415786377246,12.715974599996116
