round,lr,mean_client_loss_total,macro_rmse,macro_nasa_score,macro_auprc,macro_f1,head_similarity_max,head_similarity_min,n_clusters,clusters_str,round_seconds,client_1_rmse,client_1_f1,client_2_rmse,client_2_f1,client_3_rmse,client_3_f1,client_4_rmse,client_4_f1
11,0.0009007068109339783,84.57268862315101,15.492178201675415,570.316292600878,0.9683157161242176,0.9335765262953211,0.9995502233505249,0.9971578121185303,1,client_1+client_2+client_3+client_4,5.340382299997145,14.667643547058105,0.9615384615384616,14.942388534545898,0.9411764705882353,16.33702850341797,0.9047619047619048,16.021652221679688,0.926829268292683
12,0.0008807229791845672,81.2894183657548,15.347943305969238,554.3484215685794,0.9679026744255779,0.9307692307692308,0.9993057250976562,0.9959657192230225,1,client_1+client_2+client_3+client_4,5.05045519999112,14.7129545211792,0.9615384615384616,14.834033966064453,0.9615384615384616,15.985668182373047,0.9,15.859116554260254,0.9
13,0.0008591746750488638,79.31405242476396,15.545744180679321,600.2475241431827,0.9668830190424484,0.9307692307692308,0.9997451305389404,0.9947678446769714,1,client_1+client_2+client_3+client_4,5.460740000009537,14.951483726501465,0.9615384615384616,15.0984468460083,0.9615384615384616,16.15612030029297,0.9,15.97692584991455,0.9
14,0.0008361504451306584,77.65013809281409,15.433909177780151,601.9324300837324,0.9702323114806155,0.9237179487179488,0.9997681379318237,0.9943003058433533,1,client_1+client_2+client_3+client_4,5.187940000003437,14.623130798339844,0.9615384615384616,14.806092262268066,0.9615384615384616,16.242721557617188,0.9,16.063692092895508,0.8717948717948718
15,0.0008117449009293668,76.13781118127832,15.517412900924683,613.1047249565369,0.9660258512741553,0.9441838649155723,0.9997519254684448,0.9944272041320801,1,client_1+client_2+client_3+client_4,5.62607760001265,15.143057823181152,0.9615384615384616,15.205004692077637,0.9615384615384616,15.883026123046875,0.926829268292683,15.838562965393066,0.926829268292683
16,0.0007860583300610849,75.59870936964477,15.299844980239868,597.3541453928593,0.9705784968868696,0.9307692307692308,0.9998552203178406,0.9942198991775513,1,client_1+client_2+client_3+client_4,5.905152599996654,14.711385726928711,0.9615384615384616,14.837879180908203,0.9615384615384616,15.934412002563477,0.9,15.715703010559082,0.9
17,0.0007591962841552626,73.29846273135597,15.24884295463562,586.0804079032985,0.9705060151030875,0.9505717859376396,0.9996167421340942,0.9948724508285522,1,client_1+client_2+client_3+client_4,5.4625490000034915,14.983131408691406,0.9615384615384616,15.023266792297363,0.9615384615384616,15.55578327178955,0.9523809523809523,15.43319034576416,0.926829268292683
18,0.0007312691451204176,72.05113182484968,15.186475276947021,580.3675513904116,0.9719357536651791,0.9505717859376396,0.9996957182884216,0.9943835139274597,1,client_1+client_2+client_3+client_4,5.264106599992374,14.916935920715332,0.9615384615384616,14.976101875305176,0.9615384615384616,15.52696704864502,0.9523809523809523,15.325896263122559,0.926829268292683
19,0.0007023916715611969,70.65650765153732,15.242766380310059,591.3271713024192,0.9715548012842268,0.9505717859376396,0.9998244047164917,0.9950304627418518,1,client_1+client_2+client_3+client_4,7.307137199997669,15.171287536621094,0.9615384615384616,15.174443244934082,0.9615384615384616,15.3728666305542,0.9523809523809523,15.25246810913086,0.926829268292683
20,0.0006726825272106538,69.83798505552413,15.155176162719727,576.7583155626924,0.9733628791712519,0.9307692307692308,0.9997681379318237,0.9958034157752991,1,client_1+client_2+client_3+client_4,6.021029199997429,14.869519233703613,0.9615384615384616,14.880447387695312,0.9615384615384616,15.504557609558105,0.9,15.366180419921875,0.9
21,0.0006422637933155162,68.14729344646489,15.099055290222168,557.4171638208699,0.971575164692748,0.9569597069597069,0.9997828006744385,0.9958624839782715,1,client_1+client_2+client_3+client_4,6.4676682999997865,15.122103691101074,0.9615384615384616,15.069604873657227,0.9615384615384616,15.12220573425293,0.9523809523809523,15.082306861877441,0.9523809523809523
22,0.0006112604669781572,67.8196957532401,15.01004147529602,548.2612863744189,0.9737349712604493,0.9441838649155723,0.9998024702072144,0.9960578083992004,1,client_1+client_2+client_3+client_4,6.247216399991885,14.98517894744873,0.9615384615384616,14.896415710449219,0.9615384615384616,15.096536636352539,0.926829268292683,15.062034606933594,0.926829268292683
23,0.0005797999475166897,66.29878348110589,15.214537620544434,595.6925364159752,0.9762752803665479,0.9505717859376396,0.999796450138092,0.9962241053581238,1,client_1+client_2+client_3+client_4,5.02955039999506,15.039971351623535,0.9615384615384616,15.006125450134277,0.9615384615384616,15.48746395111084,0.9523809523809523,15.324589729309082,0.926829268292683
24,0.0005480115129538409,65.12938074987292,14.984946250915527,539.5057907820674,0.9739755727642087,0.9569597069597069,0.9997991323471069,0.9966722726821899,1,client_1+client_2+client_3+client_4,5.075171599994064,15.07986831665039,0.9615384615384616,14.957375526428223,0.9615384615384616,14.970682144165039,0.9523809523809523,14.931859016418457,0.9523809523809523
25,0.0005160257887858277,64.23270441864315,15.08904480934143,553.6330805023654,0.9740706020039747,0.9569597069597069,0.9999222755432129,0.9968137741088867,1,client_1+client_2+client_3+client_4,5.4972819999966305,15.307147026062012,0.9615384615384616,15.151545524597168,0.9615384615384616,14.928267478942871,0.9523809523809523,14.969219207763672,0.9523809523809523
26,0.0004839742112141724,63.36935214128754,15.154062986373901,584.9733550719872,0.9752819637416523,0.9505717859376396,0.999902606010437,0.9974335432052612,1,client_1+client_2+client_3+client_4,5.898697600001469,15.250922203063965,0.9615384615384616,15.159499168395996,0.9615384615384616,15.13692569732666,0.9523809523809523,15.068904876708984,0.926829268292683
27,0.0004519884870461591,62.200649600868445,15.289692640304565,629.9750996553332,0.9754427824551026,0.9505717859376396,0.9998428821563721,0.9974978566169739,1,client_1+client_2+client_3+client_4,4.734914000000572,15.331473350524902,0.9615384615384616,15.260951042175293,0.9615384615384616,15.325712203979492,0.9523809523809523,15.240633964538574,0.926829268292683
28,0.0004202000524833105,61.550777469392884,15.15964388847351,598.8512987145368,0.974353601168553,0.9505717859376396,0.9998953342437744,0.9977879524230957,1,client_1+client_2+client_3+client_4,4.538583900008234,15.131481170654297,0.9615384615384616,15.040948867797852,0.9615384615384616,15.266156196594238,0.9523809523809523,15.199989318847656,0.926829268292683
29,0.00038873953302184284,60.4319606684493,15.12362813949585,590.5205085333581,0.9744228306147174,0.9569597069597069,0.9999127388000488,0.9980142116546631,1,client_1+client_2+client_3+client_4,4.460222599998815,15.175924301147461,0.9615384615384616,15.074190139770508,0.9615384615384616,15.144493103027344,0.9523809523809523,15.099905014038086,0.9523809523809523
30,0.0003577362066844838,60.06346519722334,14.922669410705566,549.1203291943507,0.9754427824551026,0.9569597069597069,0.9999074339866638,0.9980877041816711,1,client_1+client_2+client_3+client_4,4.307161899996572,15.024019241333008,0.9615384615384616,14.885038375854492,0.9615384615384616,14.88698959350586,0.9523809523809523,14.894630432128906,0.9523809523809523
31,0.0003273174727893463,59.3463481947275,15.150872707366943,610.9017408754842,0.9747848877182606,0.9569597069597069,0.9999366998672485,0.9984458684921265,1,client_1+client_2+client_3+client_4,4.512851599996793,15.253057479858398,0.9615384615384616,15.142141342163086,0.9615384615384616,15.112213134765625,0.9523809523809523,15.096078872680664,0.9523809523809523
32,0.0002976083284388031,59.038798516315346,14.99592900276184,578.9841477895102,0.9749639561558429,0.9569597069597069,0.9999056458473206,0.9986034631729126,1,client_1+client_2+client_3+client_4,4.8825149000040255,15.021780967712402,0.9615384615384616,14.90809440612793,0.9615384615384616,15.04372501373291,0.9523809523809523,15.010115623474121,0.9523809523809523
33,0.0002687308548795825,58.21872880695409,15.163954496383667,624.6429502591388,0.9749639561558429,0.9569597069597069,0.9998981356620789,0.9987704753875732,1,client_1+client_2+client_3+client_4,4.463350200006971,15.178010940551758,0.9615384615384616,15.096915245056152,0.9615384615384616,15.23033618927002,0.9523809523809523,15.150555610656738,0.9523809523809523
34,0.00024080371584473748,57.32232889225685,15.03671646118164,591.6469235645036,0.9743060614190008,0.9569597069597069,0.9999216794967651,0.9989524483680725,1,client_1+client_2+client_3+client_4,4.40833879999991,15.161420822143555,0.9615384615384616,15.011314392089844,0.9615384615384616,14.993562698364258,0.9523809523809523,14.980567932128906,0.9523809523809523
35,0.0002139416699389153,57.47611026628932,14.947786092758179,578.3939394154954,0.9744410803388494,0.9569597069597069,0.9999592304229736,0.999203085899353,1,client_1+client_2+client_3+client_4,4.240314499998931,14.995434761047363,0.9615384615384616,14.856527328491211,0.9615384615384616,14.98173713684082,0.9523809523809523,14.95744514465332,0.9523809523809523
36,0.00018825509907063325,56.53195605062688,15.018266201019287,597.1624018708922,0.973889609750614,0.9569597069597069,0.9999386072158813,0.9993396997451782,1,client_1+client_2+client_3+client_4,4.812247800000478,15.031039237976074,0.9615384615384616,14.916178703308105,0.9615384615384616,15.086633682250977,0.9523809523809523,15.039213180541992,0.9523809523809523
37,0.00016384955486934162,56.36326503962109,15.054551124572754,605.9467957288725,0.973889609750614,0.9569597069597069,0.9999361634254456,0.9994504451751709,1,client_1+client_2+client_3+client_4,4.708850499999244,15.12171745300293,0.9615384615384616,14.995471954345703,0.9615384615384616,15.074463844299316,0.9523809523809523,15.026551246643066,0.9523809523809523
38,0.00014082532495113625,56.30062925043519,14.921444177627563,574.4918591305019,0.9744410803388494,0.9514226083993527,0.9999536275863647,0.9995458126068115,1,client_1+client_2+client_3+client_4,4.3912554000125965,14.996747016906738,0.9615384615384616,14.85368824005127,0.9615384615384616,14.927748680114746,0.9302325581395349,14.9075927734375,0.9523809523809523
39,0.0001192770208154328,55.82049385115647,15.050145387649536,604.7349988542635,0.9751077470055161,0.9569597069597069,0.9999772310256958,0.9997112154960632,1,client_1+client_2+client_3+client_4,4.452711699996144,15.129514694213867,0.9615384615384616,15.012250900268555,0.9615384615384616,15.048543930053711,0.9523809523809523,15.010272026062012,0.9523809523809523
40,9.929318906602175e-05,55.7208518530535,14.936611413955688,576.6454952985223,0.973889609750614,0.9514226083993527,0.9999716877937317,0.9997866749763489,1,client_1+client_2+client_3+client_4,4.30717659999209,15.073466300964355,0.9615384615384616,14.908665657043457,0.9615384615384616,14.8905668258667,0.9302325581395349,14.873746871948242,0.9523809523809523
41,8.09559475540797e-05,55.58149238606583,15.106902122497559,625.8924448324829,0.9744410803388494,0.9514226083993527,0.9999831318855286,0.999843955039978,1,client_1+client_2+client_3+client_4,4.306733000004897,15.159968376159668,0.9615384615384616,15.047761917114258,0.9615384615384616,15.150428771972656,0.9302325581395349,15.069449424743652,0.9523809523809523
42,6.43406479383053e-05,55.25522441359492,14.970975637435913,593.7596715346779,0.973889609750614,0.9514226083993527,0.9999915957450867,0.999897301197052,1,client_1+client_2+client_3+client_4,4.478258399991319,15.072125434875488,0.9615384615384616,14.932597160339355,0.9615384615384616,14.963935852050781,0.9302325581395349,14.915244102478027,0.9523809523809523
43,4.9515566048790485e-05,55.67613265772605,14.950404167175293,587.450572522898,0.9750065565293256,0.9514226083993527,0.9999930262565613,0.9999318718910217,1,client_1+client_2+client_3+client_4,4.245983799992246,15.06331729888916,0.9615384615384616,14.917892456054688,0.9615384615384616,14.932109832763672,0.9302325581395349,14.888297080993652,0.9523809523809523
44,3.654162132698918e-05,55.16394145983952,14.90185809135437,576.5943566712004,0.9751217526077569,0.9458855098389982,0.9999986886978149,0.9999655485153198,1,client_1+client_2+client_3+client_4,4.461482599988813,14.993221282958984,0.9615384615384616,14.84780502319336,0.9615384615384616,14.907331466674805,0.9302325581395349,14.859074592590332,0.9302325581395349
45,2.547212649466568e-05,55.350702274838326,14.877426147460938,567.4518040561802,0.9761960990129857,0.9406000975768417,0.9999991655349731,0.9999832510948181,1,client_1+client_2+client_3+client_4,4.382215200006613,14.984526634216309,0.9615384615384616,14.834833145141602,0.9615384615384616,14.860275268554688,0.9090909090909091,14.830069541931152,0.9302325581395349
46,1.6352568480485276e-05,55.177263289889865,14.921293258666992,580.4890582129982,0.9761960990129857,0.9406000975768417,0.9999998807907104,0.9999937415122986,1,client_1+client_2+client_3+client_4,4.182488699996611,15.015684127807617,0.9615384615384616,14.876547813415527,0.9615384615384616,14.919716835021973,0.9090909090909091,14.873224258422852,0.9302325581395349
47,9.22042150446728e-06,55.62954496491412,14.884875059127808,571.7333450033562,0.9757467526077568,0.9406000975768417,1.0,0.9999978542327881,1,client_1+client_2+client_3+client_4,4.184587399999145,14.962045669555664,0.9615384615384616,14.821456909179688,0.9615384615384616,14.899772644042969,0.9090909090909091,14.85622501373291,0.9302325581395349
48,4.104993088376974e-06,55.74659958457251,14.881370544433594,570.6156286540817,0.9757467526077568,0.9406000975768417,1.0,0.9999995827674866,1,client_1+client_2+client_3+client_4,4.137670600001002,14.952306747436523,0.9615384615384616,14.813048362731934,0.9615384615384616,14.900211334228516,0.9090909090909091,14.859915733337402,0.9302325581395349
49,1.0273036248318324e-06,55.61558381513023,14.886062622070312,571.9992091703884,0.9757467526077568,0.9406000975768417,1.0,0.9999999403953552,1,client_1+client_2+client_3+client_4,4.3334130000002915,14.953479766845703,0.9615384615384616,14.81594467163086,0.9615384615384616,14.908256530761719,0.9090909090909091,14.866569519042969,0.9302325581395349
50,0.0,55.64798992450791,14.886062622070312,571.9992091703884,0.9757467526077568,0.9406000975768417,1.0,1.0,1,client_1+client_2+client_3+client_4,4.163385899999412,14.953479766845703,0.9615384615384616,14.81594467163086,0.9615384615384616,14.908256530761719,0.9090909090909091,14.866569519042969,0.9302325581395349
