round,lr,mean_client_loss_total,mean_client_loss_rul,mean_client_loss_fault,macro_rmse,macro_nasa_score,macro_auprc,macro_f1,round_seconds
1,0.001,782.2949255376728,781.5963875430821,1.3970737024174424,73.57095909118652,139355.71093560517,0.5893682558719543,0.36666666666666664,6.9331735000014305
2,0.0009989726963751681,677.3349442810247,676.6066845836466,1.4565231631805697,65.15034294128418,63301.99048146706,0.6072987839292804,0.0,5.266934099985519
3,0.000995895006911623,584.4045161841509,583.6118094289902,1.5854126616707518,55.11826515197754,22740.44095187995,0.6185575973640794,0.5596429090380703,5.229972500004806
4,0.0009907795784955327,474.69800216545934,474.0075371494298,1.3809299082531241,43.58843421936035,6583.3433422165235,0.5972339480330848,0.41939286766872974,5.788114300026791
5,0.0009836474315195148,348.52240228308915,347.86334250687884,1.3181207312528553,34.023956298828125,6791.163908100899,0.6518985140287845,0.5169167907740483,5.49668089998886
6,0.0009745278735053344,231.07755724313802,230.55539879893195,1.0443172379533696,29.812926292419434,25898.698456543076,0.6651502061532186,0.5451374207188161,5.480821000004653
7,0.0009634583786730109,154.5679747369433,154.12930819429897,0.8773324520870007,27.85699987411499,15851.958079698932,0.7572214987448487,0.6872874037424483,5.21068450002349
8,0.0009504844339512095,131.0291236434927,130.72590572005691,0.6064352389554212,23.908822059631348,5372.165340376654,0.8047955033777251,0.7216335423882594,5.323346699995454
9,0.0009356593520616947,122.40125178108897,122.16094085429702,0.48062140634089745,23.25473713874817,4358.036332350065,0.8263275377906664,0.7134327798104887,5.561061899992637
10,0.0009190440524459203,118.6916695862247,118.47556685089974,0.43220535873896865,22.350533962249756,3244.582496892205,0.8409068036036927,0.7937237762237762,6.028445100004319
11,0.0009007068109339783,115.5292183343021,115.33820575510602,0.38202533530537475,21.395660161972046,2415.727724985078,0.8621040231454877,0.8530278232405892,6.213501100020949
12,0.0008807229791845672,112.80273965819461,112.63630848321088,0.3328628198902742,21.54142928123474,2630.057464379852,0.893719678262428,0.8645454545454545,6.258806700003333
13,0.0008591746750488638,111.07115430285899,110.9063339624995,0.3296408448324832,20.685661792755127,2246.962340871669,0.9020562930365428,0.876233671988389,6.60507210000651
14,0.0008361504451306584,108.46003265431858,108.31099791713385,0.29806909524090097,19.718021631240845,1815.7868696522764,0.9189462913705949,0.8800314465408805,6.502722999983234
15,0.0008117449009293668,108.03757528056212,107.89864389526653,0.27786296252906734,19.637636423110962,1777.8247208227422,0.9394370705180488,0.8792876965772433,6.985583500005305
16,0.0007860583300610849,106.5583205412507,106.42119087971346,0.27425954945051223,19.39380192756653,1865.4633539543797,0.9407883073588368,0.8727659574468085,6.283020100003341
17,0.0007591962841552626,104.99763240794782,104.86523669768388,0.26479147818172255,19.044799327850342,1963.7974222628216,0.9443850452515896,0.8963128729752771,7.210160699993139
18,0.0007312691451204176,104.54998314185355,104.4178974797432,0.26417107301185205,18.800694942474365,1760.1266162187794,0.940926423474604,0.8887136869659666,6.886036799987778
19,0.0007023916715611969,104.14401868203026,104.015059487199,0.25791848292103525,19.546386003494263,2141.1493820955156,0.9393218760570307,0.8660077519379845,6.59364530001767
20,0.0006726825272106538,104.41769836789004,104.28843626001778,0.25852421052813923,19.38410210609436,2362.3827886933122,0.9449393461314515,0.8887136869659666,6.339870600000722
21,0.0006422637933155162,103.49174039224829,103.36430638954178,0.25486767019084555,18.91146421432495,2035.6174124962217,0.9450257933576298,0.8963128729752771,6.138762899994617
22,0.0006112604669781572,103.30654355959743,103.18065161820775,0.2517835635739866,18.946545839309692,1729.8590442746126,0.9509648937047933,0.9019583096695484,6.762332099984633
23,0.0005797999475166897,103.73564839943917,103.60961238411647,0.25207239467622666,20.105173587799072,2993.430546350188,0.9465463547523332,0.8718568085417582,6.6718781999952625
24,0.0005480115129538409,102.75014377935523,102.62211436804805,0.2560586823447478,19.20881485939026,2488.306712522957,0.9482450928097668,0.8757289204097716,7.14284340001177
25,0.0005160257887858277,102.6435856900103,102.51924698489012,0.24867704235713045,18.86183524131775,2262.8665873275313,0.9497713539911592,0.8914839061647573,7.6594194000063
26,0.0004839742112141724,103.0058652586832,102.8823369199377,0.24705592412172714,19.508813858032227,2805.3461076438925,0.9434609041091274,0.8848607591869048,6.568465400021523
27,0.0004519884870461591,102.43884217960706,102.31714558449598,0.243392532773456,19.492006301879883,2968.6427801900472,0.9432028891771994,0.8929653876462388,6.7029303000017535
28,0.0004202000524833105,102.63655256100841,102.5152572888934,0.2425900361586137,19.76096796989441,3286.010382562511,0.9449718743343425,0.893545083980652,6.215360500005772
29,0.00038873953302184284,102.32526591129512,102.20289501343667,0.24474184607865043,19.518023014068604,2834.1125052770994,0.9448442260479161,0.8929653876462388,6.46657179997419
30,0.0003577362066844838,102.95081006726772,102.82935645593244,0.24290690021412714,19.643523931503296,2961.4447377536726,0.9409391961353735,0.8910887444521571,6.270693200000096
31,0.0003273174727893463,103.39251851491132,103.27176922420604,0.24149857125113888,19.64147400856018,3143.7872728153066,0.9421651973157088,0.8950929929031731,6.464668300002813
32,0.0002976083284388031,103.08048675537069,102.95657724220496,0.24781886803037412,20.080704927444458,3592.904488926387,0.9432268755612108,0.886721169329865,6.9204235000070184
33,0.0002687308548795825,103.45283549611692,103.33229913965327,0.24107291782409232,19.964818477630615,3648.8002196466236,0.941610850597469,0.886721169329865,7.9819577999878675
34,0.00024080371584473748,103.20118194685435,103.08061476787316,0.24113436520082093,20.079307317733765,3733.332104568976,0.9433669249832295,0.8855315252123762,6.370047600008547
35,0.0002139416699389153,103.87653337355918,103.75319422820297,0.24667871605706707,19.731029510498047,3396.5937089794797,0.9407572758604223,0.8887136869659666,6.198453099990729
36,0.00018825509907063325,104.2392413526528,104.11685776456528,0.24476701672108384,20.19359588623047,3834.899555267765,0.9378016897798364,0.8959161405969917,7.084491699992213
37,0.00016384955486934162,103.98856346564304,103.86697077242185,0.24318499385699657,20.361345052719116,4372.029621143047,0.9390108643771689,0.893545083980652,6.42407809998258
38,0.00014082532495113625,104.36245179498108,104.23888470125607,0.247133818594391,20.335530042648315,4353.487374769971,0.9424948810335506,0.893545083980652,6.365483200002927
39,0.0001192770208154328,104.76765571129503,104.64161774541655,0.2520768297114629,20.068764686584473,3917.871618390774,0.9373810358723403,0.8911537934433401,6.164672700018855
40,9.929318906602175e-05,104.96054364601588,104.83620549549565,0.2486760617579195,20.194629430770874,4070.4726983068176,0.936110854077273,0.8866740480398486,6.632112999999663
41,8.09559475540797e-05,105.34559921567282,105.22075711998811,0.24968454799435474,20.39044427871704,4459.0032367411195,0.9355321902734948,0.893545083980652,6.63743699999759
42,6.43406479383053e-05,105.42384093949774,105.29925488377353,0.24917220418287622,20.203734636306763,4121.971389290623,0.9317651255352823,0.8889996294351975,6.728405800007749
43,4.9515566048790485e-05,106.10002556088804,105.97486374953154,0.25032389518956155,20.14925742149353,4011.449871450759,0.931766723316561,0.8911537934433401,6.496036399999866
44,3.654162132698918e-05,106.6527103846005,106.526421989764,0.25257647611432354,20.25707483291626,4269.96989425083,0.9354674717243318,0.8866740480398486,6.412895399989793
45,2.547212649466568e-05,107.10108078781832,106.97509657693084,0.2519683458793087,20.37161898612976,4456.704841763752,0.9337105070547527,0.893545083980652,6.38516570001957
