round,lr,mean_client_loss_total,mean_client_loss_rul,mean_client_loss_fault,macro_rmse,macro_nasa_score,macro_auprc,macro_f1,round_seconds
1,0.001,742.5169050897312,741.8001983998283,1.4334133151573996,64.75766086578369,147042.55594161816,0.20246746222842676,0.27866486710963456,14.12156280002091
2,0.0009989726963751681,474.92773995339064,473.818246493619,2.2189870812385943,43.04244613647461,31922.42320148961,0.21809563806869425,0.27866486710963456,12.658517900039442
3,0.000995895006911623,298.1546482272379,296.8947102128226,2.5198752433659903,30.473332405090332,56026.2475307556,0.7674915145848079,0.5340103826190209,12.69709089997923
4,0.0009907795784955327,173.9311302169629,173.3573182152698,1.1476244154500228,28.5712947845459,29093.786248374035,0.7990019030054092,0.7350567465321565,12.764734899974428
5,0.0009836474315195148,168.87132131413378,168.47901287812954,0.7846166303609338,28.34896469116211,22908.82569790147,0.8077927539635676,0.7198494705957393,13.768075800035149
6,0.0009745278735053344,167.23785229464647,166.91239290975435,0.650918772115335,27.79382562637329,15828.88594419535,0.8221374470188461,0.7150238197468769,13.114502999989782
7,0.0009634583786730109,165.16513742098408,164.87025931533236,0.5897562765726951,28.85874319076538,12867.229136739472,0.821596774141289,0.6812975391498881,12.611571399960667
8,0.0009504844339512095,168.75539836738378,168.47104989188642,0.5686968214547756,27.46300172805786,17959.316649061526,0.8314311170225378,0.733636216011374,12.788358999998309
9,0.0009356593520616947,159.49400769370527,159.22001638173427,0.5479831357564728,27.649367332458496,12159.37247910315,0.8311753602760876,0.6956176898932782,14.16031030000886
10,0.0009190440524459203,161.71931255606313,161.45341630372297,0.5317926267003137,27.700603485107422,12785.8001525148,0.8366133784964291,0.7037556245793826,14.069805399980396
11,0.0009007068109339783,160.3942980958144,160.13101416951966,0.5265680004138167,27.603144645690918,12808.538546211841,0.8396951770733232,0.7116811256610336,13.551215599989519
12,0.0008807229791845672,159.71733388682134,159.4566723130045,0.5213234700796501,27.35206699371338,15609.299153677252,0.8425058665940955,0.7190065594583157,13.744837999984156
13,0.0008591746750488638,156.29237265736367,156.03234715484768,0.5200512041678025,28.224485397338867,14013.918061995655,0.8372145872405758,0.691103324686916,13.651401999988593
14,0.0008361504451306584,159.26640453755437,159.00709278195617,0.5186238200861304,27.725821018218994,23147.44809816811,0.8440931692015545,0.7422956452310434,13.741336500039324
15,0.0008117449009293668,152.5152726598734,152.256818539285,0.5169086416421058,27.02615213394165,14692.990842918298,0.8472780976377345,0.7295256465372678,13.37716289999662
16,0.0007860583300610849,153.782212639094,153.52638438722187,0.5116558509279834,27.263684272766113,13922.637513047928,0.8424454563286671,0.7181145514804055,15.65957839996554
17,0.0007591962841552626,154.28356197092225,154.0279673967004,0.5111891016485235,27.035608768463135,13172.033403486254,0.8445894537614387,0.7133060710361848,13.91220100002829
18,0.0007312691451204176,153.2410151228063,152.9907235844156,0.5005836007021783,27.344619750976562,11207.85764422096,0.8471262528155862,0.6993974143161334,12.757762800029013
19,0.0007023916715611969,154.8833784730136,154.63457323561914,0.49761065422981654,27.190454959869385,14075.45717730809,0.8486485919062288,0.727811026038638,14.683883999998216
