round,lr,mean_client_loss_total,mean_client_loss_rul,mean_client_loss_fault,macro_rmse,macro_nasa_score,macro_auprc,macro_f1,round_seconds
1,0.001,795.4854466252535,794.8726156130482,1.2256615320693214,78.58935801188152,219231.12298311552,0.783134552786524,0.3666666666666667,6.412684900045861
2,0.0009989726963751681,741.0850471958416,740.4268139964123,1.316466075000688,74.94728724161784,158227.87866636834,0.6942975425046517,0.4226111037923152,4.567189399967901
3,0.000995895006911623,698.515476677052,697.8157963650192,1.3993616861060518,70.38800684611003,104123.42467528871,0.8366002999177344,0.41493624772313303,4.945672800007742
4,0.0009907795784955327,647.1333684521879,646.3916235103043,1.483486908911715,64.8240458170573,61439.82620728996,0.66234441683749,0.35904818695516366,5.019299599982332
5,0.0009836474315195148,588.1437714884852,587.3670725550861,1.5533954012760958,58.358832677205406,32316.201553008697,0.6918705297478348,0.45142221243916164,5.030505000031553
6,0.0009745278735053344,520.68342146507,519.9397493038504,1.4873469310712781,51.345489501953125,15531.59973195911,0.705602444790757,0.6390692794401935,5.397861000034027
7,0.0009634583786730109,444.84255175525396,444.1703291417082,1.3444453263885163,43.803248723347984,6841.797365798649,0.6684074281852914,0.5597916454579388,4.951385300024413
8,0.0009504844339512095,362.76517914127527,362.18658782779204,1.15718181271111,36.82363255818685,3510.005625942174,0.7077827272792759,0.5429684441312349,5.135332299978472
9,0.0009356593520616947,286.17264334927967,285.6902283852724,0.964829368772599,29.24447472890218,1913.5436597143587,0.769674854863691,0.6669497976119286,5.173839099996258
10,0.0009190440524459203,210.00413179207524,209.6143214122668,0.7796208802649245,23.575820922851562,1407.69477045624,0.7746455555058009,0.780295180087539,12.955935599980876
11,0.0009007068109339783,153.75398655000035,153.47344636907815,0.5610805031272328,21.784136136372883,2259.784348199664,0.8373343344178226,0.8171447391372203,10.871967000013683
12,0.0008807229791845672,126.62071208484791,126.39416223171101,0.45309941081525124,18.909542242685955,1269.9972004636518,0.8814745342560514,0.8546248461512106,6.305856299994048
13,0.0008591746750488638,115.01481277732434,114.83361338725963,0.3623985895323372,18.053655465443928,1067.4478778484806,0.9097391076115486,0.8568417625113495,7.248874799988698
14,0.0008361504451306584,111.01629935202209,110.85547905316564,0.3216406960946166,18.2537899017334,1225.8927426248395,0.8987280351069891,0.8657659286815297,6.568813999998383
15,0.0008117449009293668,109.64427564218715,109.494769970486,0.29901145794136125,17.695525487263996,1077.1954739891173,0.8957775796820874,0.8792554018564588,6.299137299996801
16,0.0007860583300610849,107.4349111524752,107.29928736759786,0.2712470876277085,17.320214589436848,962.9155247571617,0.9271621232870545,0.8908883948024856,7.974784400023054
17,0.0007591962841552626,107.38737762835405,107.25503374111314,0.2646882545088922,17.254022280375164,947.219004832296,0.9283333918352322,0.8694786937073286,6.825697800028138
18,0.0007312691451204176,105.61556281454,105.49010124714357,0.25092310530727324,17.052110195159912,953.1666853903797,0.9353402738924171,0.8887880129148696,8.876757199992426
